source,target,real collaborations,weight
at,es,26.0,309.90181966042394
it,lu,25.000000000000007,29.831660938926692
fi,no,25.000000000000007,32.92766699718061
gb,lu,21.0,32.92244160508436
at,be,21.0,119.05989764382419
ch,no,20.000000000000004,20.121199990885863
lu,nl,18.999999999999996,20.18641624373648
es,lu,17.0,21.109452885408473
no,pt,17.0,46.740342240631016
at,gr,16.0,134.6694910176711
dk,lu,12.999999999999998,4.206496073279115
at,ie,12.000000000000002,38.89620715648581
ie,no,12.000000000000002,17.824055579097553
at,pt,10.999999999999996,113.04673620800624
at,se,10.999999999999996,58.43467561651084
ie,lu,10.999999999999996,3.209834363417563
lu,pt,10.999999999999996,9.469835540447045
gr,lu,10.0,6.659930666527024
at,dk,10.0,53.625951583416615
ch,lu,9.0,6.629225257798584
lu,se,7.999999999999999,4.508402628494629
at,no,6.0,27.82149939771252
de,li,4.0,5.21250605961481
fr,is,4.0,12.68871787786207
at,ch,4.0,84.2117949845828
fi,lu,3.0,2.4066125046837388
is,it,3.0,14.594572738028413
gr,is,2.0,3.43095580656194
gb,is,2.0,17.809453700554887
at,fi,2.0,34.957923438164045
de,is,2.0,18.468427138377486
fr,li,2.0,2.492023788597046
is,se,2.0,3.2967989440588825
