source,target,real collaborations,weight
fi,pt,404.00000000000017,229.26408428458447
ie,se,394.00000000000006,297.7663988764407
bg,es,384.99999999999994,366.17211785497517
cz,gr,381.0000000000001,236.39693309557907
dk,ie,377.00000000000017,194.34573058264758
at,pt,371.99999999999983,329.00361481401944
be,cz,371.99999999999983,275.1341922756555
at,pl,371.00000000000017,594.9315907147287
fr,sk,362.00000000000006,542.1817753990232
bg,fr,357.0,649.3604600028526
be,hu,350.99999999999983,230.43207709158816
nl,sk,342.9999999999999,219.9086640429146
at,cz,339.99999999999983,247.66688736050023
no,pl,331.99999999999994,441.07224005878953
ch,pt,330.00000000000006,373.7196113509802
cz,dk,329.0000000000001,232.5657100605198
es,si,323.00000000000006,215.83335674670354
es,ro,320.99999999999983,540.4657588147548
fi,ie,312.9999999999999,166.32535734188176
at,no,312.00000000000006,330.80023687231585
pl,pt,309.99999999999994,507.03787221885074
hu,se,301.99999999999994,296.32943619704406
nl,ro,295.0,349.2141021423434
hu,pl,295.0,349.0180530259955
cz,pl,293.00000000000006,399.32794755127486
gb,lt,293.00000000000006,312.63865192656067
de,lt,288.0000000000001,380.8546425790423
bg,gr,285.0,118.7087522357488
gr,hu,283.9999999999999,184.06606885501222
nl,si,280.99999999999994,140.19605381049874
ch,no,276.0,370.2011080285075
at,sk,263.0000000000001,133.60718917325005
ch,pl,263.0000000000001,652.5049457416512
es,sk,263.0000000000001,336.420289030739
fi,hu,254.0,137.3381224603723
ee,gb,250.99999999999991,291.8227345488785
at,ie,249.99999999999994,235.65501812665192
gr,ro,247.00000000000003,194.64608324355575
ie,pt,246.0000000000001,195.51414176234374
ie,no,245.00000000000009,195.0034513683969
de,ee,242.99999999999997,198.1099097856819
be,sk,239.99999999999994,149.468881306377
at,si,238.99999999999991,88.3894284003126
cy,gr,237.99999999999994,50.87533548635055
cz,pt,235.0,214.79398668934883
de,lv,234.00000000000006,276.3409183688034
gb,is,234.00000000000006,147.16105330603128
cz,hu,230.00000000000009,135.45627456266968
dk,hu,225.99999999999991,159.36635067705905
cz,sk,222.0000000000001,88.68397590531562
bg,nl,222.0000000000001,239.53616198638443
cy,de,212.99999999999994,383.5056339333378
be,ro,204.0,237.56379685671806
gr,si,203.00000000000003,75.35387653542664
ch,cz,200.00000000000003,266.12413583022857
gb,lv,200.00000000000003,227.80502138140412
de,is,199.00000000000009,171.43633734707407
pl,ro,199.00000000000009,326.64286241898634
cy,it,194.99999999999991,261.04124908583753
ie,pl,193.99999999999997,331.2729532065329
be,si,193.99999999999997,95.67350889340412
fr,is,189.99999999999994,131.24513586895532
pl,sk,189.00000000000006,209.31300832373896
it,lt,188.00000000000009,264.01879137272056
hu,pt,184.99999999999997,190.18442041339486
cy,gb,184.99999999999997,318.67328607872275
at,bg,183.99999999999997,88.96854996560322
fr,lt,182.99999999999991,282.0948732139038
se,sk,179.99999999999997,146.6212342618959
at,ro,179.99999999999997,209.045685842203
se,si,179.99999999999997,92.30911455954433
cz,no,178.00000000000003,217.94053904107236
pl,si,175.0,128.62824558674058
ee,it,175.0,231.74702856415695
ee,fr,175.0,254.92484124043352
es,lt,173.99999999999991,175.0811653760981
ch,hu,173.00000000000003,223.82975021172487
bg,pl,170.00000000000006,180.85743466393149
be,bg,168.99999999999997,101.43733659284756
hu,sk,167.0,81.36824269888183
ch,ie,165.99999999999997,267.1324917468498
gr,sk,162.99999999999994,118.2407284787964
dk,si,158.99999999999994,65.51574581081101
bg,ro,158.0,68.28949155474956
fi,sk,156.99999999999994,89.27629620262809
cy,fr,156.0,284.65485631789545
ro,se,148.00000000000003,339.8264875283472
ee,es,146.99999999999997,143.52809526807573
fr,lu,143.00000000000003,251.62044624901654
es,is,141.99999999999994,81.49919428417512
de,lu,140.99999999999991,344.15335381660964
dk,sk,140.00000000000006,103.7641496707971
hu,ro,140.00000000000006,125.61268530842206
hu,no,138.0,192.61407540706503
cz,si,135.99999999999997,55.674074591328235
fi,si,135.99999999999997,56.16060947587269
ee,fi,135.0,37.66560595918662
cy,es,134.00000000000003,160.75145591795928
it,lv,133.0,191.70638133704233
bg,cz,132.00000000000006,72.26433666946747
hu,ie,131.00000000000006,136.05049010277116
hu,si,128.99999999999994,49.81189696158198
bg,pt,126.99999999999999,101.21890821369539
lt,se,126.00000000000001,119.02871563818923
is,no,126.00000000000001,30.56704538595283
ee,se,126.00000000000001,65.79599131908125
lt,nl,123.00000000000003,177.1464122196238
it,mt,122.00000000000004,90.34791589956363
ee,nl,122.00000000000004,95.74612992069802
gb,lu,120.99999999999993,278.8377175820894
bg,fi,120.99999999999993,89.4012936025114
fr,lv,120.99999999999993,205.3091897503943
bg,hu,119.99999999999996,63.11871193982929
lt,pl,119.99999999999996,137.20262678675496
pt,si,119.00000000000007,68.43966557745776
pt,ro,119.00000000000007,171.8565584388773
dk,ro,118.00000000000003,164.80194312353336
ee,pl,115.00000000000003,72.61146288788194
bg,se,114.00000000000003,156.8979805284083
is,it,113.00000000000006,165.76474210186288
cz,ro,113.00000000000006,137.11834548156438
bg,dk,109.00000000000004,106.5294627606702
cz,ie,109.00000000000004,154.563363189242
no,si,107.00000000000001,60.787311953609795
ch,si,107.00000000000001,94.08779428820067
ch,ro,105.00000000000004,229.8128412485978
is,se,103.99999999999997,45.991088825846056
pt,sk,101.99999999999999,106.90014330981415
it,lu,101.00000000000001,232.8239229332107
no,ro,98.0,154.79590160148413
ro,si,96.99999999999999,55.34714686695453
dk,ee,96.0,28.818936759800092
es,lv,96.0,127.43798404590552
ch,sk,96.0,144.6769548306358
dk,lt,93.99999999999997,55.08362959795389
fi,ro,92.99999999999999,143.50529007946744
bg,si,92.00000000000001,25.571218073087703
ro,sk,92.00000000000001,88.91137823933114
lv,pl,91.00000000000001,101.07801185023611
ee,gr,89.99999999999997,43.55024958137142
gr,lt,89.99999999999997,60.804675778494264
lv,nl,89.0,132.03524291119692
gb,hr,86.99999999999999,484.6010252537073
at,ee,86.99999999999999,34.88691692539338
dk,is,86.99999999999999,24.881945496403244
si,sk,86.99999999999999,31.92583817201515
fi,lt,85.99999999999999,48.28412515739365
be,lt,85.00000000000003,77.81297326489681
bg,sk,85.00000000000003,40.52646819765682
be,ee,82.0,40.64623407672148
is,nl,82.0,68.96343745562976
cz,lt,81.0,44.60595792329135
bg,no,78.99999999999999,102.3663462796834
no,sk,78.99999999999999,96.32356107416149
bg,ch,77.0,158.0757341965229
de,hr,76.0,596.1077895110963
fi,lv,76.0,35.54406133805064
lv,se,75.00000000000001,89.6268372463858
be,lu,75.00000000000001,74.53833043600521
ie,si,75.00000000000001,46.335397782796626
dk,lv,75.00000000000001,40.10349408918378
gr,lv,73.0,44.16897833709307
at,lt,70.99999999999999,67.2132763203989
ie,sk,70.99999999999999,72.72210890758885
fi,is,70.00000000000001,21.840385316406135
ee,hu,68.00000000000001,24.150353032916378
ee,no,64.99999999999999,42.19167562736601
cy,nl,64.99999999999999,104.30838766181226
lt,lv,63.999999999999986,12.15338869659715
gr,is,63.999999999999986,27.407668102726902
gr,lu,63.0,52.175026587711066
be,is,62.0,35.69854049083141
ee,lv,62.0,6.563434519228771
is,pt,61.000000000000014,29.20339111152623
at,lv,61.000000000000014,48.70569379879057
lu,nl,60.0,125.98756167858667
es,lu,60.0,155.34471994112164
fr,mt,59.00000000000001,95.05579269005156
be,lv,58.00000000000001,56.57655664793726
cz,ee,58.00000000000001,23.080899168109585
lt,no,58.00000000000001,76.6335838197078
lt,pt,58.00000000000001,73.35952267733128
be,cy,56.00000000000001,50.032127567299824
at,is,56.00000000000001,30.079139270543877
hu,lt,55.00000000000001,39.43327892081326
bg,ie,54.000000000000014,72.02962643639098
ee,si,52.00000000000001,9.844296643813486
ie,ro,50.999999999999986,116.4019575685872
cy,pl,49.99999999999999,78.03396346173473
lt,sk,49.99999999999999,29.45541628726654
at,cy,47.99999999999999,43.35605981869539
cz,lv,47.99999999999999,32.27087860110549
lt,ro,47.99999999999999,47.01700600606156
bg,ee,47.00000000000001,10.808471572636579
ee,sk,47.00000000000001,15.730425376605433
ch,ee,47.00000000000001,38.766744584445675
es,mt,47.00000000000001,59.25846370334
lv,pt,47.00000000000001,54.75345747318221
ee,pt,46.0,39.777402984195156
ie,lt,46.0,38.210878605155955
ee,lt,45.00000000000001,8.734448020856076
gb,mt,45.00000000000001,101.81028341170027
hu,lv,44.0,28.53325236282927
lt,si,43.000000000000014,18.319998981819534
de,mt,43.000000000000014,122.81321035236387
cy,dk,42.00000000000001,46.40596571680276
ee,ie,42.00000000000001,28.79084641686956
hr,it,42.00000000000001,654.3450533403019
es,hr,42.00000000000001,276.76185617696416
lv,sk,40.99999999999999,21.812100311331495
cy,se,38.99999999999999,68.69121553847114
bg,lt,38.99999999999999,20.77175673105811
cy,fi,38.99999999999999,39.226846238602434
at,lu,38.99999999999999,59.12025034021156
is,pl,37.99999999999999,50.25714241350859
ch,lt,37.99999999999999,74.37534742793783
lu,se,37.99999999999999,76.82081967454198
gr,mt,37.0,20.89253889342458
bg,lv,36.0,15.07362447819763
cy,pt,35.0,44.51679203192647
lv,no,34.0,57.58444272594346
ie,is,34.0,18.188264347434238
ee,ro,33.0,25.228528764314913
fr,hr,32.00000000000001,445.9115626775608
bg,cy,32.00000000000001,13.991138411600534
cy,cz,32.00000000000001,31.126072262647245
lv,ro,32.00000000000001,34.91285250820256
ie,lv,30.999999999999996,27.851108197510495
ch,lv,29.999999999999996,54.01386880559051
cy,si,29.999999999999996,10.969554134477393
mt,nl,28.0,56.11321942123054
lv,si,28.0,13.611635869043962
lu,pt,28.0,50.04296488568579
hu,lu,27.000000000000004,33.68893432553969
ch,cy,27.000000000000004,48.27979368485547
dk,lu,27.000000000000004,47.614151736870944
lu,no,26.0,49.94954019279698
cy,hu,26.0,26.837245527379455
gr,hr,25.000000000000007,97.78983606172504
ch,is,25.000000000000007,33.8376788631722
cy,ie,25.000000000000007,31.57320814473986
cy,ro,23.999999999999993,28.445264000676204
at,hr,23.999999999999993,110.06019002430253
hr,nl,23.999999999999993,254.08644617478848
de,li,21.999999999999996,51.899637650330675
fi,lu,21.0,40.081907809943864
be,mt,21.0,25.411636235660428
ch,lu,21.0,68.13654732614144
is,si,21.0,6.983414965159329
lu,pl,18.999999999999996,87.63231652210193
mt,pl,18.999999999999996,41.524677320087825
cy,no,18.999999999999996,44.993864664005535
cz,mt,18.999999999999996,14.328305659923448
cy,mt,18.999999999999996,3.0358799420209954
fr,li,17.999999999999996,38.37600695242267
mt,pt,17.999999999999996,24.190894032984794
hu,is,17.999999999999996,17.456381374830052
cy,lt,17.0,9.02114061758794
cy,ee,17.0,4.7188560332943865
cy,sk,16.0,17.317101694545045
dk,mt,16.0,17.416756227104717
cz,is,16.0,19.767171114395662
at,mt,16.0,22.034653505934752
hu,mt,16.0,12.835251397578991
be,hr,15.000000000000004,121.97886695904533
dk,hr,15.000000000000004,83.73118165397759
is,ro,15.000000000000004,17.68722777571853
ie,lu,15.000000000000004,33.873215009476624
is,sk,13.999999999999998,11.012780731842518
ee,is,13.999999999999998,3.745927427904072
mt,ro,13.999999999999998,14.994656143599482
is,lv,12.999999999999998,4.2624831192740675
mt,si,12.999999999999998,5.938585256615836
is,lt,12.999999999999998,5.834515623132636
hr,se,12.999999999999998,163.97087065925137
ch,mt,12.999999999999998,24.708316622921426
mt,se,12.000000000000002,36.430006929700205
hr,pl,12.000000000000002,190.62047582328898
cy,is,12.000000000000002,4.08138503117667
lu,ro,12.000000000000002,30.619625004434145
ch,li,12.000000000000002,11.080842185520224
ee,mt,12.000000000000002,2.635492717368683
bg,hr,10.999999999999996,33.192852357083865
cz,hr,10.999999999999996,70.63360960956673
lt,mt,10.999999999999996,4.87680943238407
hr,si,10.999999999999996,28.69023955507846
ie,mt,10.999999999999996,12.51042545935287
cy,lv,10.999999999999996,6.563890897459491
fi,hr,10.0,72.06842626862202
bg,mt,10.0,6.920292680610615
hr,no,10.0,106.75996668002301
mt,sk,10.0,9.242529028656707
it,li,9.0,36.483427462816294
lu,si,9.0,12.38082393446913
bg,is,9.0,9.276690565197125
gb,li,7.999999999999999,41.77380812603574
hr,sk,7.999999999999999,43.135726125722165
bg,lu,7.999999999999999,17.659832747004078
hr,pt,7.999999999999999,106.45598458148518
cz,lu,7.999999999999999,38.66202287599797
lv,mt,7.999999999999999,3.6340413133865606
lu,sk,7.0,19.288679989664125
ch,hr,7.0,119.48656581483391
lt,lu,7.0,12.95703417340555
at,li,6.0,9.283830893775058
fi,mt,6.0,15.116511398670152
mt,no,6.0,23.8309120540733
hr,hu,5.000000000000001,67.83924579943563
ee,lu,5.000000000000001,6.9950762082495075
hr,ie,5.000000000000001,75.83407212260583
lu,lv,5.000000000000001,7.2703613828844285
hr,lt,5.000000000000001,21.663576041228396
cy,lu,5.000000000000001,7.6806029880605875
lu,mt,4.0,3.2752076309038416
es,li,4.0,23.732809376411858
hr,lv,4.0,15.705665508058605
cy,hr,3.0,14.167575071602013
is,lu,3.0,5.034540106698658
is,mt,3.0,1.8915641896900839
gr,li,3.0,8.060099701491644
li,se,3.0,13.240049340398166
dk,li,2.0,7.175506207672082
be,li,2.0,10.68624160232035
li,nl,2.0,21.014040838202693
hr,ro,2.0,68.66831541106623
hr,is,2.0,9.705091700569076
ee,hr,2.0,12.631935094487138
hr,mt,2.0,7.22863234926926
