source,target,real collaborations,weight
es,ro,2613.9999999999995,2233.700097156681
cy,gr,2602.999999999999,223.21286904293066
it,ro,2512.0000000000005,2874.778222671004
nl,no,2487.0,1599.5513561225932
ch,gr,2460.000000000001,1056.6206797785449
fr,ie,2443.9999999999995,3581.2103616344066
gb,se,2439.0,4580.864406755234
at,gr,2369.0,885.8398474397334
be,no,2354.0,1179.860487900631
gb,pt,2273.0000000000005,3014.1367422354074
at,gb,2261.000000000001,4259.3527184407685
de,si,2230.0,1374.9383640898284
nl,pl,2173.0000000000005,2884.7295917270026
fi,se,2159.0000000000005,1106.4995802200995
fi,gr,2135.9999999999995,602.9097050191423
fi,gb,2095.000000000001,3040.1763030487627
de,ro,2061.999999999999,3805.342244833327
gb,no,2049.9999999999995,3499.1611474864426
dk,gb,2046.9999999999989,3769.695784985972
at,se,2039.0,1336.1041278910693
fr,ro,2003.9999999999993,3062.8762292349306
de,hu,1987.9999999999998,2890.6271742219856
ie,nl,1970.0,1741.037771188781
gr,se,1951.9999999999998,1074.4940403094897
be,pl,1947.999999999999,2127.449128610345
es,hu,1943.0,1656.227765217591
gr,no,1912.0,822.6884550469929
cy,es,1899.9999999999995,618.8082374826741
be,ie,1867.999999999999,1336.646875193695
fr,si,1854.000000000001,1084.8320043699657
at,fi,1751.9999999999995,804.3793224458524
cz,nl,1711.9999999999995,1678.2454067715403
gr,pl,1706.9999999999995,1497.6083016270877
dk,gr,1694.9999999999995,708.614226490368
gb,ie,1693.0,4296.0731209522255
cy,it,1677.0,799.2773259605852
gr,ro,1668.999999999999,892.5440936982866
gr,ie,1638.9999999999995,874.6112902740839
be,cz,1632.9999999999998,1071.2857650920835
at,ch,1626.9999999999998,1704.692098254767
hu,it,1618.9999999999995,2588.481254997713
fi,pt,1605.0000000000007,611.5602997630347
fr,hu,1571.0000000000005,2275.921297776449
gr,si,1552.0000000000005,296.3786110456129
gb,pl,1520.9999999999993,6039.200453108246
dk,se,1520.9999999999993,1206.7709150323517
no,se,1502.0000000000007,1272.3388390142363
fi,no,1497.0,840.8976976640962
ch,se,1478.9999999999995,1612.818865809552
dk,pt,1472.0000000000002,729.6155999382858
no,pt,1462.9999999999995,724.7170964093771
dk,no,1458.9999999999995,895.2662884727735
cz,gb,1453.9999999999998,3630.648044998872
at,pl,1442.9999999999995,1934.046722427045
cy,de,1434.0000000000002,1101.139398802373
at,pt,1426.0000000000007,873.5161785539924
be,si,1392.9999999999993,410.94837388746004
pt,se,1387.9999999999998,1090.0725871268214
ch,fi,1375.0000000000005,969.0123789389862
bg,es,1370.9999999999998,1256.6860871590509
ee,es,1366.9999999999998,612.1947966762073
be,ro,1345.0,1145.4887910802377
hr,it,1336.0000000000007,1601.0866487364408
at,dk,1322.0,1028.0240936998998
dk,fi,1306.9999999999995,708.9249408590002
bg,it,1241.0000000000005,1673.6749388074597
de,hr,1240.0000000000002,1640.6247524098708
ch,pt,1232.9999999999993,1089.8333751930677
at,cz,1225.0000000000002,1030.5467093359084
es,lt,1216.9999999999995,790.9070842190448
ee,it,1214.9999999999995,781.9547561171877
pl,se,1190.9999999999995,2325.864068473375
es,hr,1188.9999999999998,956.3007249950484
pl,pt,1157.0000000000005,1438.7900510331503
ch,dk,1140.0000000000002,1245.170756648492
hu,nl,1140.0000000000002,1392.9866507800627
fr,hr,1130.9999999999998,1314.0583233725495
at,no,1130.0000000000007,1012.2388999796925
nl,ro,1129.0,1540.47967788894
nl,si,1123.0000000000002,549.2565488715436
de,ee,1123.0000000000002,868.7694187492648
es,sk,1118.9999999999998,1236.1311758579047
be,hu,1110.9999999999998,861.3536189534846
fi,pl,1107.0,1323.308286290792
ie,pt,1101.9999999999998,805.9639498513076
cz,gr,1088.0000000000002,744.2073462800529
es,lu,1085.9999999999995,737.2577715589726
at,ro,1080.9999999999995,1054.009491484808
bg,de,1061.0000000000005,2290.8209546614594
ch,no,1054.9999999999998,1226.5879985988
it,lt,1054.0000000000005,987.0989505483834
de,sk,1054.0000000000005,2184.7700799064537
de,lt,1049.0000000000005,1383.4429520992333
cy,fr,1014.0000000000003,895.3513963780574
gb,si,982.9999999999995,1150.096548515404
de,lu,962.9999999999999,1336.5697763716514
bg,gr,958.0000000000001,475.1594459242855
fr,sk,949.0000000000003,1699.4958763011082
bg,fr,947.0000000000001,1823.522524756524
cz,se,939.0,1151.8517063299962
cz,fi,927.9999999999997,692.1496201224702
ee,fr,898.0000000000002,891.0351227263747
be,ee,892.0000000000002,262.4212551808281
be,cy,891.0000000000002,257.52712687724414
it,sk,889.0000000000001,1598.710334518085
ee,fi,875.9999999999997,217.72766731954755
gr,lu,874.9999999999999,256.9689751273408
at,si,874.0000000000003,415.95262316169084
es,lv,871.0000000000003,568.4327936402769
fr,lt,855.0000000000003,1086.8549632216123
it,lu,852.0,909.1559980508988
gb,ro,844.0000000000001,3269.621454139556
ch,pl,839.9999999999999,2252.899718298489
pt,ro,832.0000000000001,813.3879226614655
at,hu,820.0,824.7748046544674
dk,pl,820.0,1606.9828815746248
ch,cz,805.0000000000005,1153.2335171899501
ch,ie,801.9999999999999,1359.3752713924018
no,pl,798.9999999999997,1527.5688939317347
it,lv,794.0000000000003,706.0631064704978
fi,ie,791.9999999999999,785.2897722862417
at,ie,790.9999999999998,1093.963494547291
be,lt,790.9999999999998,414.46692971994344
cz,pt,789.9999999999999,736.2773228267947
cz,pl,785.9999999999999,1721.1223833511424
fr,lv,784.0,780.9705699930156
dk,ie,783.0000000000001,954.8787406235075
gb,hu,776.0000000000001,2434.178874796061
pt,si,771.9999999999997,285.46987649330123
de,lv,763.9999999999997,988.1567318894356
ie,se,760.9999999999999,1195.2321680362168
be,bg,751.9999999999998,505.8993665957599
cy,gb,740.0000000000001,970.5087865557832
cy,nl,728.0,431.96863167283726
gr,hu,726.9999999999998,638.582122580823
be,hr,726.0,492.99648532585957
ee,nl,718.9999999999998,451.1474441480577
fr,lu,713.0000000000002,1023.6606976533011
fi,si,687.0000000000001,243.0506702741091
ie,no,683.9999999999999,919.3341385521836
gr,lt,678.0,294.3312093641234
gr,hr,673.0000000000002,368.1028105128948
cz,no,652.0,868.5369395718286
fi,ro,641.9999999999998,716.5891161864699
bg,ro,639.9999999999999,563.2827357649523
se,si,636.9999999999999,382.837387945167
nl,sk,608.9999999999998,872.0798923986185
be,lu,605.9999999999998,448.8703751483269
be,sk,601.9999999999998,647.361846393851
ch,si,591.0000000000002,456.98194922600436
dk,si,588.0,294.60453893538954
cz,dk,585.0,891.5500169191354
ee,gr,583.0,203.34227644074892
at,hr,583.0,476.439319832409
cy,pt,575.9999999999998,205.13030604823405
hr,nl,575.9999999999998,818.1321983672459
lt,nl,570.0000000000001,698.0266659709221
bg,nl,569.0000000000002,891.2864847344132
hu,se,560.9999999999997,978.7588250761529
ie,pl,557.9999999999999,1571.039142230826
ro,se,547.0000000000001,1341.039367700938
pl,ro,540.9999999999998,1783.6210673594173
hu,ro,538.0000000000002,821.5842822580811
be,lv,538.0000000000002,297.2443867879025
hr,ro,533.9999999999998,465.68920267508076
lv,nl,521.9999999999999,517.6188044188514
ch,ro,512.0000000000001,1233.414769055785
at,sk,509.9999999999999,614.2557657201216
fi,hu,509.0,524.8416665214344
hu,pt,508.00000000000006,631.1785317124949
cz,sk,501.9999999999999,534.8153860233566
ee,gb,498.99999999999983,1008.9092437122886
lu,nl,493.00000000000017,584.1666303144049
hr,pt,487.00000000000017,374.72035294957976
hr,si,483.99999999999983,179.53597886625684
ee,se,477.9999999999999,354.2947266647173
bg,gb,474.9999999999998,1984.1055243605822
dk,ee,474.9999999999998,201.38221644417183
ch,cy,474.00000000000017,275.9507363512781
hu,pl,473.0,1438.4377073737112
pl,si,472.0000000000002,612.3699136093151
ie,ro,471.0,856.1794748636929
cz,ro,460.99999999999983,896.592325972843
gr,lv,458.0,210.70211584714335
dk,ro,458.0,842.2900606689874
cz,hu,458.0,698.7669044761591
ro,si,453.0,368.30899792865995
at,bg,451.9999999999999,462.52294202613206
no,si,446.00000000000006,283.59235628313047
cz,ie,437.00000000000006,930.4764433394483
bg,pt,435.99999999999983,415.09629450991287
gr,sk,434.0000000000001,470.9027671522169
gb,lt,433.0000000000001,1193.292516464056
cz,si,428.9999999999998,326.8389427561287
ch,hu,422.99999999999994,934.945541985126
at,cy,418.99999999999983,229.952153903198
ee,pt,397.99999999999983,203.24063465374314
ee,no,397.0000000000001,261.5127900075754
no,ro,397.0000000000001,830.522888520015
cy,fi,397.0000000000001,190.87699684380038
at,ee,395.9999999999999,229.97036774110418
gb,sk,394.9999999999999,1829.709026781907
fi,lt,394.9999999999999,273.27909520164303
dk,hu,394.00000000000006,629.5810066990429
at,lv,392.9999999999999,262.0194460340343
gb,hr,390.99999999999994,1388.4345092952003
fi,lv,386.00000000000017,200.79809804966294
at,lt,379.99999999999994,367.7628094450886
hu,si,377.00000000000017,285.96182145470283
gb,lu,368.9999999999999,1123.697334666377
es,mt,365.9999999999999,371.38094041120166
it,mt,363.99999999999994,473.58520681024794
fi,hr,362.00000000000006,295.3078766067621
lu,pt,359.00000000000017,241.019398442928
lt,se,359.00000000000017,524.5807851018769
cy,ie,357.0,251.98809692289768
es,is,353.99999999999983,370.3755061070953
bg,fi,339.99999999999983,388.03840590097815
pt,sk,337.99999999999994,449.5174095936977
hr,se,336.99999999999994,568.1139024796386
lt,pt,336.00000000000006,312.4932464509683
ie,si,334.99999999999994,300.23204811821506
gr,mt,334.00000000000006,142.34456967912925
hu,no,328.0000000000001,741.869179404408
de,mt,325.99999999999994,590.8706136548051
is,it,325.00000000000006,500.4202216646627
hu,ie,323.00000000000006,788.5071620695553
dk,hr,321.99999999999994,355.09864506859225
cy,si,320.99999999999983,82.4741023841143
bg,se,318.9999999999999,637.2043417967253
fi,sk,317.99999999999994,396.1218431864466
lv,pl,309.99999999999994,535.7019300830416
pl,sk,309.0,1044.7882951643867
ch,ee,309.0,274.83182169833316
ch,lt,306.0000000000001,435.9074247733599
fr,is,306.0000000000001,508.44758679065075
lv,pt,304.0000000000001,232.35313616848345
lv,se,304.0000000000001,396.8452155032345
cy,se,301.99999999999994,312.09474426079373
bg,pl,301.99999999999994,897.8021962626789
se,sk,298.00000000000006,622.9555179389966
cy,no,296.99999999999994,240.14576688667
ro,sk,296.99999999999994,612.727633327807
lt,pl,296.99999999999994,739.0911460201589
bg,cy,295.0,119.984351317173
fr,mt,293.00000000000006,505.9317696026259
hr,pl,292.00000000000006,813.8597419295414
cy,ro,292.00000000000006,250.25993769062964
ee,pl,290.0,458.39326999358764
bg,ch,288.99999999999994,752.216023352714
at,lu,288.0000000000001,337.0305767316245
bg,hu,287.00000000000006,385.37599297320037
cy,pl,287.00000000000006,427.3490023162104
cz,lt,283.0,320.0889521800456
gb,lv,280.0000000000001,859.4159994446142
cy,dk,278.9999999999999,230.61209189423315
ee,ie,277.99999999999994,259.79735194469805
dk,lt,277.00000000000006,317.0784928215726
cz,ee,276.0,198.94649072509327
ch,lu,276.0,432.60340582863523
hu,sk,271.00000000000006,491.5597760288475
bg,ie,268.00000000000006,513.2713142531958
bg,hr,268.00000000000006,217.74944550389705
dk,lv,267.0000000000001,227.99042891657444
lu,si,265.00000000000006,97.66727755771001
bg,dk,263.0000000000001,475.49056213403634
hr,hu,259.00000000000006,362.9733167756023
lt,no,252.00000000000006,390.25393860826244
lu,se,246.0000000000001,363.0114633948071
de,is,246.0000000000001,606.6698088815878
ie,lt,245.00000000000009,311.1240095723491
bg,no,244.0000000000001,486.5359862423611
ee,ro,241.9999999999999,244.36958951546555
ee,si,238.99999999999991,82.41099310640186
cz,hr,237.99999999999994,388.3393779667788
dk,sk,237.00000000000006,476.68733709652923
ch,hr,236.00000000000009,544.0182129552318
bg,cz,232.99999999999994,441.475461941686
lt,ro,230.00000000000009,383.50540522008464
cz,lv,230.00000000000009,227.32789283570585
bg,si,230.00000000000009,175.2383424297447
hr,ie,228.00000000000009,464.27597876242993
hr,no,226.9999999999999,432.029413271075
fi,lu,225.99999999999991,223.61159496960923
gb,is,219.00000000000009,571.1264613451937
ee,lv,217.9999999999999,75.3904252530192
dk,lu,212.0000000000001,280.83565172483463
lt,si,209.99999999999991,128.9707286474163
ch,sk,208.9999999999999,697.8526633194447
ee,lt,205.99999999999994,98.55393253825027
si,sk,204.99999999999994,209.27661015416027
no,sk,204.99999999999994,459.32004943607757
mt,nl,204.99999999999994,297.35860795519903
be,mt,203.00000000000003,181.45908732425065
is,no,201.00000000000009,171.5968882683967
lv,no,200.00000000000003,294.03123851337733
ie,sk,197.0,477.2233561522165
cy,lu,197.0,73.08787215805403
cy,cz,195.99999999999994,209.43348816821066
be,is,189.00000000000006,188.64370263090603
cy,hr,186.00000000000009,101.47628738761784
lu,no,186.00000000000009,275.32443875779416
ie,lu,183.99999999999997,289.51324343946175
is,nl,173.99999999999991,292.6736782562673
ch,lv,171.99999999999991,311.905507414139
lt,lv,170.00000000000006,116.83283589500935
ie,lv,164.00000000000003,224.20950574965616
bg,sk,162.99999999999994,283.911288386988
dk,is,158.99999999999994,140.00068677955693
hu,lt,156.0,273.55502456116045
cy,hu,153.00000000000003,178.24625605760156
lv,ro,153.00000000000003,282.30846240409556
bg,ee,150.99999999999994,110.7905953435335
lt,sk,146.99999999999997,214.92433266979953
lu,pl,144.00000000000003,501.1252433849205
is,pt,140.99999999999991,136.874914627257
ee,hu,138.99999999999997,179.06776473381686
lv,si,138.99999999999997,95.04775167378637
bg,lt,138.0,176.31021953688
cy,ee,136.99999999999997,53.96832458940726
cz,lu,132.00000000000006,285.01178740222963
hr,sk,132.00000000000006,262.3625969547852
cy,lt,131.00000000000006,85.00441484446698
is,se,128.99999999999994,216.73677331311418
lv,sk,126.99999999999999,157.35931874821168
ee,sk,123.00000000000003,135.68284840838456
gb,mt,120.99999999999993,519.5465253059964
lu,ro,119.00000000000007,270.1155220010452
cy,mt,115.00000000000003,39.46980444623047
fi,is,115.00000000000003,120.985411903644
gr,is,113.00000000000006,129.41524819320264
fi,mt,111.99999999999997,110.15446042938902
hu,lv,111.00000000000004,194.34111916116544
hr,lt,109.99999999999997,156.56222308557707
mt,pt,109.99999999999997,144.0248456529648
ee,hr,107.00000000000001,100.11714870608384
at,mt,105.00000000000004,162.22852946790545
ie,mt,105.00000000000004,136.89406854616075
mt,pl,103.99999999999997,287.9808532249695
bg,lv,102.99999999999996,125.96695692405623
at,is,102.99999999999996,159.44072688283146
hu,lu,101.00000000000001,236.7918058424201
bg,lu,89.0,151.17030709382846
bg,mt,88.00000000000001,80.2678554091452
hr,lv,85.00000000000003,111.64704826052565
cz,mt,85.00000000000003,135.6766629315967
cy,lv,81.0,61.04958971238468
mt,no,79.99999999999999,160.35085236019202
mt,se,79.99999999999999,208.9296523911452
lt,lu,79.99999999999999,116.56869569562396
ie,is,79.99999999999999,152.2026054089918
ch,mt,77.0,197.3497022473156
ee,lu,76.0,75.17017585393788
dk,mt,75.00000000000001,130.30951822070912
hr,lu,75.00000000000001,140.03109074315856
mt,ro,72.00000000000001,165.55907328247812
is,pl,72.00000000000001,275.0575226567149
ch,is,70.00000000000001,195.18478487636523
cy,sk,68.99999999999999,132.59913395938622
lu,lv,63.0,69.68302210898426
ee,is,61.000000000000014,39.31086901646555
lu,sk,61.000000000000014,153.0197789876308
lt,mt,60.0,57.197958181896276
ee,mt,56.00000000000001,36.957620330921266
hu,mt,55.00000000000001,118.99151750764692
mt,si,54.000000000000014,57.4812318686639
cz,is,54.000000000000014,136.13333410717496
hr,mt,53.000000000000014,71.49442655784513
is,ro,52.00000000000001,150.36531204941826
is,si,52.00000000000001,51.89200024813982
mt,sk,52.00000000000001,89.87793254729627
hu,is,50.999999999999986,116.10135190816496
is,lt,49.99999999999999,55.164994724976836
lv,mt,46.0,42.39513829865929
is,lv,38.99999999999999,39.93434731561647
is,sk,34.0,83.25850595788616
bg,is,34.0,76.13170034107104
lu,mt,33.0,42.7869352816823
cy,is,32.00000000000001,37.64823703274271
hr,is,30.999999999999996,68.01698443948013
is,mt,21.0,23.809883275919606
is,lu,16.0,48.6927200221422
