source,target,real collaborations,weight
gr,se,605.0000000000002,167.8269261955668
ie,nl,603.9999999999999,218.29545024358885
dk,no,586.0000000000002,151.2276890917295
be,pt,586.0000000000002,134.24421954959496
es,ie,582.0000000000002,192.97947668493484
be,dk,570.0000000000001,310.9433169145839
no,se,562.0,290.47831080563435
fi,gr,554.0000000000002,72.15732362332577
es,no,530.9999999999999,279.22627809539443
dk,gr,527.9999999999998,102.41151507921556
be,fi,516.0,145.00838072084576
dk,fi,497.0000000000003,127.10557517722401
at,se,477.0,270.8395552177527
pt,se,472.0000000000002,141.19239807519244
be,ch,463.00000000000017,603.7481423156598
ch,es,462.0000000000002,670.4658760736274
at,be,438.99999999999994,350.90572101609695
gr,no,433.0000000000001,96.87951159266832
be,ie,427.00000000000017,123.1166459392645
ch,se,422.99999999999994,326.96984769996936
ie,se,401.99999999999983,119.07042455764449
gr,ie,384.99999999999994,51.17562393162137
fi,no,378.99999999999983,163.37690901326968
at,dk,368.0,238.84711602155807
at,gr,367.0,156.1253919664316
dk,pt,363.99999999999994,85.30028336959093
at,fi,346.0000000000001,127.46622967321278
fi,pt,339.99999999999983,56.33786928410344
ch,gr,323.99999999999994,179.0089139069101
be,no,323.99999999999994,177.07946578170748
ie,pt,317.0000000000001,54.21321398117922
dk,ie,308.00000000000006,81.01845932260022
fi,ie,304.0000000000001,49.28541899925706
at,ch,281.9999999999999,552.5981254274898
ch,dk,265.00000000000006,292.6265631207202
ch,fi,256.0,152.5460158354715
ie,no,254.99999999999991,70.10903328939374
at,pt,238.99999999999991,107.88372030983882
no,pt,234.00000000000006,63.76985899164969
de,pl,226.9999999999999,998.3716625752643
at,ie,215.9999999999999,84.71127922130187
ch,pt,202.00000000000006,150.22669164213133
de,hu,197.0,337.88451579887607
gb,pl,188.00000000000009,476.0774141605909
ch,no,178.00000000000003,183.34325267653244
at,no,168.0,149.3652916636129
gb,hu,167.0,166.0524850721796
gb,is,162.99999999999994,51.3195465627589
cz,gb,156.99999999999994,466.9741929247311
cz,de,153.00000000000003,1262.8745135006495
ch,ie,146.99999999999997,115.91975490080631
de,lu,144.00000000000003,355.12171500483464
fr,pl,138.0,458.928345083957
de,is,131.00000000000006,64.49587372130364
fr,hu,126.99999999999999,175.72101770420852
it,pl,126.00000000000001,497.64252118268575
hu,it,124.99999999999994,430.6065044000175
is,it,119.99999999999996,55.56388041710668
fr,lu,119.00000000000007,163.89441825493526
fr,is,119.00000000000007,43.93797434822374
cz,it,109.99999999999997,528.6913945858271
hu,nl,106.00000000000004,157.2134090984212
cz,pl,105.00000000000004,100.3013214045025
is,no,100.0,14.677300536955267
gb,ro,99.0,107.56535935004476
hu,pl,99.0,68.21554044187528
bg,de,96.0,239.62893305136126
be,lu,93.99999999999997,105.5766817041372
bg,gb,92.00000000000001,119.65563254934199
nl,pl,91.00000000000001,246.8271695098173
cz,fr,89.99999999999997,485.3283317359933
de,si,89.0,221.56545550814533
is,nl,85.99999999999999,29.069124152332005
fr,ro,83.00000000000001,114.7693964241973
cz,hu,82.0,36.097605281192266
it,ro,81.0,135.70728282509623
hu,ro,81.0,19.42391854419969
pl,ro,79.99999999999999,37.67373826222712
is,se,78.99999999999999,21.99931642402772
it,si,77.99999999999999,167.50713097476907
gb,lu,74.00000000000001,173.30744066109472
dk,is,74.00000000000001,10.66644430893609
es,is,74.00000000000001,22.867909860217313
cz,sk,73.0,26.739416870209148
es,pl,72.00000000000001,236.57224679661678
de,ro,70.99999999999999,200.63456412551002
cz,nl,70.00000000000001,238.13682730822183
is,pt,68.99999999999999,7.544861866556695
gb,sk,67.0,113.76925744664392
es,hu,64.99999999999999,91.06209061591711
at,hu,64.99999999999999,81.23102114015336
cz,ro,63.999999999999986,19.185459912962997
gr,is,63.999999999999986,7.010309869729252
pl,se,63.999999999999986,271.7785601252971
gr,hu,63.999999999999986,42.7201918392604
be,pl,59.00000000000001,168.45233427961432
gb,si,59.00000000000001,105.78027609130903
fi,pl,58.00000000000001,86.30132139667046
bg,hu,57.00000000000001,9.622430733585173
hu,si,56.00000000000001,18.25030144945622
hu,se,56.00000000000001,94.80596805776304
dk,pl,56.00000000000001,141.0677506189725
be,hu,56.00000000000001,59.90591471967178
fr,si,56.00000000000001,116.28087768869084
de,ee,54.000000000000014,41.29672498046347
pl,sk,54.000000000000014,48.5452339199159
be,cz,52.00000000000001,100.32801737942597
hu,sk,52.00000000000001,27.428470702863144
gr,ro,52.00000000000001,32.861998592122745
de,sk,50.999999999999986,237.05669261741141
it,lu,49.99999999999999,152.63115704479688
nl,si,49.99999999999999,54.796637363738824
bg,ro,48.99999999999999,8.980882361291147
fi,hu,47.99999999999999,28.074085655383872
bg,gr,47.00000000000001,33.58001358890958
cz,es,47.00000000000001,202.22469433284647
ee,pl,46.0,11.328868127523581
cz,gr,46.0,66.89889070315843
es,lu,45.00000000000001,81.21398632381678
at,cz,44.0,138.78902667594343
ee,fi,44.0,14.04765613898834
bg,it,43.000000000000014,154.55142076453572
cz,fi,43.000000000000014,60.57477797074138
lu,nl,42.00000000000001,129.83202520723523
pl,pt,42.00000000000001,85.24183831537648
fi,is,42.00000000000001,8.038417390062571
cz,se,42.00000000000001,129.75996018512322
gr,lu,40.000000000000014,24.630071537618637
cz,si,40.000000000000014,22.014328514631508
be,is,40.000000000000014,13.746572887152313
nl,ro,40.000000000000014,52.55295515664163
ro,si,37.99999999999999,12.126446185442314
at,pl,37.99999999999999,182.50832427140628
gr,pl,37.99999999999999,96.03060417848482
dk,hu,37.0,43.52036247066857
ee,gb,37.0,63.369253451548865
ie,is,37.0,6.327381288351996
be,ro,37.0,37.16702192427101
at,si,36.0,68.59806701530393
dk,lu,36.0,39.16348458732151
bg,pl,36.0,21.017930435800377
be,si,35.0,39.800217365084336
bg,fr,35.0,137.20713749015795
hu,pt,34.0,35.59141148548357
be,bg,34.0,14.203763676199099
lu,se,34.0,46.04314607605305
gr,si,34.0,25.193520876513556
at,lu,33.0,50.04753665134735
es,si,33.0,59.85759155261609
bg,cz,33.0,11.296139338075143
de,lt,32.00000000000001,67.85496973141014
cz,dk,32.00000000000001,117.41571553907173
es,ro,32.00000000000001,60.030335481554296
no,pl,32.00000000000001,87.21801036690714
bg,nl,30.999999999999996,53.92519481111032
ch,cz,29.999999999999996,120.77366401427638
lv,se,29.999999999999996,30.68588215439198
ee,se,29.999999999999996,27.31062650001885
bg,es,29.999999999999996,58.72451562160921
at,is,29.999999999999996,10.86931360573646
ee,nl,29.999999999999996,27.999663507913702
ch,hu,29.0,74.73923140748101
fr,sk,29.0,117.00737620251431
nl,sk,28.0,58.42896157927683
fi,si,28.0,16.398541649704235
it,sk,28.0,139.70223114286125
de,lv,28.0,49.46973507511502
cz,ie,28.0,38.28860440572218
fi,lu,28.0,20.717393214270917
lt,se,27.000000000000004,37.13310573126546
ch,is,27.000000000000004,13.943397405592856
ch,si,26.0,55.128531360538254
ch,pl,26.0,188.8920798070047
lt,pl,26.0,22.263116353359553
gb,lv,26.0,27.9511934724466
cz,pt,26.0,46.89098657172277
ie,pl,25.000000000000007,52.8826838652374
ro,sk,25.000000000000007,15.821020346528979
lu,pt,25.000000000000007,19.605198364158127
cz,no,25.000000000000007,70.11544730617943
at,sk,23.999999999999993,53.47431995716584
pl,si,23.999999999999993,33.364023427030645
dk,si,23.999999999999993,26.590405644695277
hu,ie,22.999999999999996,27.648358795376375
ee,fr,22.999999999999996,61.16938345966809
ee,lt,21.0,1.2679742964303762
hu,no,20.000000000000004,52.39336014185323
lv,pl,20.000000000000004,15.291262116094329
ee,lv,20.000000000000004,1.243283938712944
ro,se,20.000000000000004,82.29955431637893
dk,ro,20.000000000000004,27.709011414334384
lt,lv,18.999999999999996,2.058647311707827
ie,lu,18.999999999999996,18.46503401933077
lt,nl,17.999999999999996,46.04258088880362
gb,lt,17.999999999999996,36.99284391568442
cy,gr,17.999999999999996,17.906093034440264
fi,lt,17.999999999999996,8.116081169502868
ee,it,17.999999999999996,56.763009509440145
fr,lv,17.999999999999996,26.151652245624746
fr,lt,17.0,34.95507600539256
pt,si,17.0,16.93663729386232
ch,lu,16.0,78.79011983295791
fi,sk,16.0,19.576694214048622
it,mt,16.0,29.306729064779756
fr,mt,16.0,25.07503943541739
lu,no,16.0,25.514353538922084
hu,lt,16.0,4.492797470219225
cy,fr,16.0,88.57106154081738
se,sk,15.000000000000004,35.996572484501534
be,sk,15.000000000000004,41.01785634765846
cy,it,15.000000000000004,88.48729513519633
cy,gb,15.000000000000004,75.9848251278939
fi,lv,15.000000000000004,6.6867773443501335
cz,lt,13.999999999999998,5.998445357955264
bg,sk,13.999999999999998,6.044018360879737
se,si,13.999999999999998,30.36030543818037
ch,ro,13.999999999999998,44.78860694202343
lv,nl,13.999999999999998,34.90287618692668
ee,hu,13.999999999999998,3.4514398365518777
gr,sk,13.999999999999998,26.944755954585982
dk,ee,13.999999999999998,6.962786348990621
si,sk,13.999999999999998,9.871307831891592
ie,si,12.999999999999998,11.92859786125779
ie,ro,12.999999999999998,12.293302827111823
cz,ee,12.000000000000002,3.491561701081941
gr,lt,12.000000000000002,7.290913152103215
bg,si,12.000000000000002,5.1944064996841295
no,si,12.000000000000002,17.359050240560464
es,sk,12.000000000000002,60.503890731499745
mt,no,12.000000000000002,6.517563997029592
bg,pt,12.000000000000002,13.746554641816111
gb,mt,12.000000000000002,19.875731957118553
it,lt,10.999999999999996,35.85441758893942
at,bg,10.999999999999996,15.770568484532243
be,ee,10.999999999999996,7.764962588661317
pt,ro,10.999999999999996,17.390247488348454
at,ro,10.0,42.426450991722184
dk,lt,10.0,10.89489451771808
fi,ro,10.0,19.516693529078665
bg,fi,10.0,17.33332712891972
ee,sk,9.0,2.448003873135363
ee,ro,9.0,2.3943298216098667
ee,es,9.0,25.8385380974854
ee,pt,9.0,6.18224257196896
es,lv,9.0,13.563315897707108
ie,sk,9.0,12.780677544010814
lv,no,9.0,15.370210895877982
es,lt,7.999999999999999,18.11279541194846
es,mt,7.999999999999999,13.490484130144571
lv,ro,7.999999999999999,3.074642865420521
mt,pt,7.999999999999999,5.596311495093662
lt,ro,7.999999999999999,4.186602234801499
cz,lv,7.999999999999999,4.26645198798007
dk,lv,7.999999999999999,8.174313605621219
cy,nl,7.999999999999999,32.90772419450338
cy,es,7.999999999999999,38.381663820737366
pt,sk,7.999999999999999,17.42466223664308
gb,li,7.999999999999999,27.904741726176386
it,lv,7.999999999999999,26.30102869526792
ee,gr,7.0,8.43928006829921
be,lv,7.0,9.135972865318282
de,li,7.0,60.455644604058
de,mt,7.0,33.55159338898275
lt,sk,7.0,4.455896876377964
is,lu,7.0,2.4642728319551677
hu,lv,7.0,3.19993591730461
no,ro,7.0,20.068847892615914
bg,ee,7.0,0.9706008580776484
be,lt,7.0,12.313838234588903
bg,ie,7.0,10.215551560701263
dk,sk,7.0,30.767858667153217
bg,dk,7.0,27.078185769658635
no,sk,7.0,20.171700415383082
ee,si,6.0,1.962577743461963
bg,se,6.0,35.05054281656568
dk,mt,6.0,4.561223324925129
mt,nl,6.0,18.531664537035653
at,ee,5.000000000000001,7.17914598963755
lt,no,5.000000000000001,18.928690980465618
mt,se,5.000000000000001,11.17431447526053
ie,lt,5.000000000000001,4.149398804144721
ee,ie,5.000000000000001,5.303526744449801
cy,mt,5.000000000000001,0.6732385808945772
is,si,5.000000000000001,1.7911636372471638
ch,ee,5.000000000000001,8.299780619444114
at,lt,5.000000000000001,12.014011168234012
bg,lt,4.0,1.5903301176259521
cy,de,4.0,141.10945906925517
cz,is,4.0,4.994782801055344
ch,lt,4.0,13.404717918799628
be,cy,4.0,13.48011689270425
it,li,4.0,35.945142221560225
ee,no,4.0,13.457581133516236
be,li,4.0,11.715132728121231
ch,sk,4.0,49.6748569242409
hu,lu,3.0,14.62554284139628
cy,no,3.0,13.202573142694105
fr,li,3.0,30.697261889643418
bg,ch,3.0,51.115986405099946
is,pl,3.0,8.3952481136764
at,lv,3.0,8.66356348342252
lt,si,3.0,3.390305846658019
bg,lv,3.0,1.1607545748766475
cz,lu,3.0,22.063108951262254
lv,sk,3.0,3.1969107230875173
gr,lv,3.0,5.366901865775057
cy,se,3.0,22.385414116989107
hu,is,3.0,3.7076574195016265
lu,pl,3.0,25.275355074615977
ch,lv,3.0,9.847331167603997
lv,si,2.0,2.5022200668020256
cy,pt,2.0,9.124409797739348
cy,dk,2.0,16.57468023746128
dk,li,2.0,6.628842876466846
lt,pt,2.0,9.894230076231974
lu,si,2.0,6.206583380252652
at,cy,2.0,13.51499812455487
es,li,2.0,15.431845784096677
lv,pt,2.0,7.5882190748958696
lu,ro,2.0,5.602944274252861
ch,cy,2.0,15.906880077690584
fi,mt,2.0,3.1249275237007232
li,se,2.0,9.089446912318909
