country,degree
de,18505.96181165346
fr,14997.728034456815
gb,13949.895669417538
it,13688.18070951567
es,13361.919700333665
nl,6057.014937404035
pt,5401.37399679654
be,4686.137883940768
gr,3927.4640624697145
at,3341.606347814399
ch,2649.177049925776
se,2140.9845300607385
dk,2072.128087751234
ie,1835.719061137362
fi,1352.111881203197
no,1076.739883004214
lu,248.4552974970164
is,70.28892620544367
li,7.704529848211856
