country,degree
es,2162.456214672242
fr,1814.8342533984553
de,1766.26845359713
gb,1416.037672568917
it,1365.1079982556444
pt,1218.390365991573
nl,734.1890102200451
be,668.5836798468877
gr,571.9851934260698
ie,317.3367056573337
dk,230.88835107558955
at,173.7435711505643
se,172.88539950316238
ch,155.06369326557606
fi,82.88604789221817
no,71.65720355274416
lu,20.357879909537505
