Population 1,Population 2,GDP capita 1,GDP capita 2,Distance,collaboration,source,target,real collaborations,estimated collaborations
7.741215469336077,7.753146553647031,4.266893520120013,4.205976454818736,3.105039958943774,2.974971994298069,fr,gb,943.9999999999997,165.76924338876236
7.890078858980668,7.741215469336077,4.256431567548865,4.266893520120013,3.142652960617344,2.906335041805091,de,fr,806.0000000000003,169.50533875297887
7.890078858980668,7.753146553647031,4.256431567548865,4.205976454818736,2.974257674185951,2.8615344108590377,de,gb,726.9999999999998,269.9359190164052
7.741215469336077,7.753096161773185,4.266893520120013,4.197078261004636,3.0903048711638883,2.840106094456758,fr,it,692.0000000000003,173.6977694313823
7.890078858980668,7.753096161773185,4.256431567548865,4.197078261004636,2.97424014345038,2.6464037262230695,de,it,442.99999999999994,275.2959411869704
7.753146553647031,7.753096161773185,4.205976454818736,4.197078261004636,3.219991690762254,2.6190933306267428,gb,it,416.0,157.96137536660473
7.753146553647031,7.161838133531412,4.205976454818736,4.256314790080324,2.769366635059726,2.5728716022004803,gb,nl,374.0000000000001,113.59418243570113
6.994780680681914,7.741215469336077,4.215535440684904,4.266893520120013,3.031022177441387,2.5728716022004803,be,fr,374.0000000000001,58.28799541537007
7.741215469336077,7.161838133531412,4.266893520120013,4.256314790080324,3.1010753554920303,2.4608978427565478,fr,nl,288.99999999999994,53.48113292346783
7.890078858980668,7.161838133531412,4.256431567548865,4.256314790080324,2.5496720667931445,2.428134794028789,de,nl,268.00000000000006,188.71218153374346
6.994780680681914,7.890078858980668,4.215535440684904,4.256431567548865,2.6074890751700948,2.413299764081252,be,de,259.00000000000006,168.30734462767316
6.994780680681914,7.753146553647031,4.215535440684904,4.205976454818736,2.7946962489302845,2.361727836017593,be,gb,230.00000000000009,105.17082428967409
6.709223560239028,7.753146553647031,4.353555475532572,4.205976454818736,2.928304494167972,2.3263358609287517,dk,gb,212.0000000000001,40.16895350816177
7.585143906132365,7.741215469336077,3.9902291789449875,4.266893520120013,2.3848834627392086,2.290034611362518,es,fr,194.99999999999991,743.8030884797906
7.753096161773185,7.161838133531412,4.197078261004636,4.256314790080324,3.0688619371878407,2.24551266781415,it,nl,176.00000000000006,66.7031310088832
7.890078858980668,6.709223560239028,4.256431567548865,4.353555475532572,2.7398842869261575,2.2174839442139063,de,dk,165.0,48.85826715550499
7.753146553647031,6.544784782989331,4.205976454818736,4.032395502459594,2.545776192011412,2.1931245983544616,gb,ie,156.0,96.36584819748118
6.994780680681914,7.753096161773185,4.215535440684904,4.197078261004636,3.0213240965325507,2.1398790864012365,be,it,138.0,70.70833418808607
6.994780680681914,7.161838133531412,4.215535440684904,4.256314790080324,2.288359127411691,2.123851640967086,be,nl,133.0,85.44931760907798
7.585143906132365,7.753146553647031,3.9902291789449875,4.205976454818736,3.1787688187309704,2.12057393120585,es,gb,132.00000000000006,201.9330424911483
7.890078858980668,7.585143906132365,4.256431567548865,3.9902291789449875,3.206704332185385,2.0969100130080562,de,es,124.99999999999994,212.11115103594804
7.741215469336077,6.544784782989331,4.266893520120013,4.032395502459594,3.0974445833241324,2.08278537031645,fr,ie,120.99999999999993,30.279034440192852
7.741215469336077,6.993001453913841,4.266893520120013,3.8893026246390803,3.3394950838203306,2.08278537031645,fr,gr,120.99999999999993,58.032910495268275
6.709223560239028,7.741215469336077,4.353555475532572,4.266893520120013,3.247624809711319,2.0791812460476247,dk,fr,119.99999999999996,19.112078938437
7.753146553647031,6.993001453913841,4.205976454818736,3.8893026246390803,3.40482923739344,2.041392685158225,gb,gr,109.99999999999997,59.40364070480706
7.890078858980668,6.993001453913841,4.256431567548865,3.8893026246390803,3.2188458196994363,2.03342375548695,de,gr,108.00000000000004,92.75565955843547
7.753146553647031,6.999864956852031,4.205976454818736,3.7510077738846572,3.2136195597808475,2.0293837776852097,gb,pt,107.00000000000001,116.07752039860274
7.890078858980668,6.544784782989331,4.256431567548865,4.032395502459594,3.10352638890388,2.012837224705172,de,ie,102.99999999999996,38.33719519230829
7.585143906132365,7.753096161773185,3.9902291789449875,4.197078261004636,3.1269103942835326,1.99563519459755,es,it,99.0,226.53671919818603
6.709223560239028,7.161838133531412,4.353555475532572,4.256314790080324,2.7046385498352095,1.9867717342662448,dk,nl,96.99999999999999,19.409150764213216
7.741215469336077,6.999864956852031,4.266893520120013,3.7510077738846572,2.7296653859863675,1.9542425094393248,fr,pt,89.99999999999997,244.82420383645842
6.709223560239028,7.753096161773185,4.353555475532572,4.197078261004636,3.173036340624967,1.9242792860618816,dk,it,83.99999999999999,26.12226335655937
7.890078858980668,6.999864956852031,4.256431567548865,3.7510077738846572,3.281752616446932,1.9030899869919435,de,pt,79.99999999999999,113.59978875909692
6.993001453913841,7.753096161773185,3.8893026246390803,4.197078261004636,2.9911262964243983,1.8692317197309762,gr,it,74.00000000000001,145.88718323788981
