Population 1,Population 2,GDP capita 1,GDP capita 2,Distance,collaboration,source,target,real collaborations,estimated collaborations
7.897167485561048,7.749503990895848,4.248640120152524,4.26130960674107,3.142652960617344,3.6615287401319825,de,fr,4586.999999999999,2473.4616087368036
7.897167485561048,7.756454259753724,4.248640120152524,4.210590871511701,2.974257674185951,3.607669436688243,de,gb,4052.000000000001,3198.6027856691785
7.749503990895848,7.756454259753724,4.26130960674107,4.210590871511701,3.105039958943774,3.598899887063883,fr,gb,3971.000000000001,2061.8297314939427
7.749503990895848,7.753671318171156,4.26130960674107,4.214186044508466,3.0903048711638883,3.448242412634439,fr,it,2806.9999999999995,2078.849851029909
7.897167485561048,7.753671318171156,4.248640120152524,4.214186044508466,2.97424014345038,3.4026052419199146,de,it,2526.9999999999995,3170.484340834012
7.897167485561048,7.171733180047663,4.248640120152524,4.2404529373054825,2.5496720667931445,3.3575537197430814,de,nl,2277.999999999999,1630.2151455419407
7.756454259753724,7.753671318171156,4.210590871511701,4.214186044508466,3.219991690762254,3.3224260524059526,gb,it,2101.0,1881.5144675997187
7.756454259753724,7.171733180047663,4.210590871511701,4.2404529373054825,2.769366635059726,3.3005954838899636,gb,nl,1998.0000000000005,997.0966060376275
7.589361063050486,7.749503990895848,4.0284327210520825,4.26130960674107,2.3848834627392086,3.2995072987004876,es,fr,1993.0000000000002,3919.27350789546
7.749503990895848,7.171733180047663,4.26130960674107,4.2404529373054825,3.1010753554920303,3.271609301378832,fr,nl,1868.9999999999993,645.5133806989448
6.997262632162481,7.749503990895848,4.21816620966031,4.26130960674107,3.031022177441387,3.2286569581089353,be,fr,1693.0,528.149525890579
7.897167485561048,7.589361063050486,4.248640120152524,4.0284327210520825,3.206704332185385,3.215637563435062,de,es,1643.0000000000002,2101.268994467241
6.997262632162481,7.897167485561048,4.21816620966031,4.248640120152524,2.6074890751700948,3.1983821300082944,be,de,1579.0000000000007,1163.7329837198195
7.589361063050486,7.756454259753724,4.0284327210520825,4.210590871511701,3.1787688187309704,3.167317334748176,es,gb,1469.9999999999998,1662.251549059542
7.589361063050486,7.753671318171156,4.0284327210520825,4.214186044508466,3.1269103942835326,3.1007150865730817,es,it,1261.0000000000002,1749.6266576409164
6.997262632162481,7.756454259753724,4.21816620966031,4.210590871511701,2.7946962489302845,3.09725730969342,be,gb,1251.0000000000007,738.9087366551757
7.897167485561048,6.710450535017109,4.248640120152524,4.340352892936727,2.7398842869261575,3.0557604646877348,de,dk,1137.0,484.61379341181345
7.753671318171156,7.171733180047663,4.214186044508466,4.2404529373054825,3.0688619371878407,3.0310042813635367,it,nl,1073.9999999999998,699.2287890613758
6.710450535017109,7.756454259753724,4.340352892936727,4.210590871511701,2.928304494167972,2.9867717342662448,dk,gb,969.9999999999998,336.89940157065865
6.710450535017109,7.749503990895848,4.340352892936727,4.26130960674107,3.247624809711319,2.9370161074648142,dk,fr,865.0,218.73000200450954
7.749503990895848,7.009109742934471,4.26130960674107,3.889445653482355,3.3394950838203306,2.931966114728173,fr,gr,855.0000000000003,499.22800952383744
6.997262632162481,7.171733180047663,4.21816620966031,4.2404529373054825,2.288359127411691,2.9232440186302764,be,nl,837.9999999999998,414.0073464483635
7.756454259753724,7.009109742934471,4.210590871511701,3.889445653482355,3.40482923739344,2.916980047320382,gb,gr,825.9999999999995,486.8127258335653
6.997262632162481,7.753671318171156,4.21816620966031,4.214186044508466,3.0213240965325507,2.906335041805091,be,it,806.0000000000003,563.2760130499761
7.589361063050486,7.171733180047663,4.0284327210520825,4.2404529373054825,3.176137975377897,2.9003671286564705,es,nl,795.0000000000005,519.610749076136
7.897167485561048,7.009109742934471,4.248640120152524,3.889445653482355,3.2188458196994363,2.8898617212581885,de,gr,776.0000000000001,765.4346305771237
7.749503990895848,7.000881504311047,4.26130960674107,3.781548778969292,2.7296653859863675,2.8870543780509568,fr,pt,770.9999999999997,1104.0154787944632
7.756454259753724,6.541992874639444,4.210590871511701,4.051718334428331,2.545776192011412,2.8228216453031045,gb,ie,664.9999999999999,454.5883905650769
6.710450535017109,7.171733180047663,4.340352892936727,4.2404529373054825,2.7046385498352095,2.806179973983887,dk,nl,639.9999999999999,136.04848138594312
7.756454259753724,7.000881504311047,4.210590871511701,3.781548778969292,3.2136195597808475,2.8020892578817325,gb,pt,633.9999999999997,662.8461824317009
7.897167485561048,7.000881504311047,4.248640120152524,3.781548778969292,3.281752616446932,2.795184589682424,de,pt,624.0000000000002,776.4298642785185
6.997262632162481,7.589361063050486,4.21816620966031,4.0284327210520825,3.117390455732795,2.7781512503836434,be,es,599.9999999999997,437.2248081920888
7.009109742934471,7.753671318171156,3.889445653482355,4.214186044508466,2.9911262964243983,2.7708520116421442,gr,it,590.0,760.1745278123557
7.897167485561048,6.541992874639444,4.248640120152524,4.051718334428331,3.10352638890388,2.7535830588929064,de,ie,566.9999999999998,301.9679051398551
7.756454259753724,6.929673398805854,4.210590871511701,4.408681746178917,3.1756873145866567,2.7450747915820575,gb,se,556.0,331.11236139846136
7.749503990895848,6.541992874639444,4.26130960674107,4.051718334428331,3.0974445833241324,2.7363965022766426,fr,ie,545.0000000000001,228.09479085540178
6.710450535017109,7.753671318171156,4.340352892936727,4.214186044508466,3.173036340624967,2.725094521081469,dk,it,530.9999999999999,251.4906307911086
7.897167485561048,6.929673398805854,4.248640120152524,4.408681746178917,3.131697702612876,2.7234556720351857,de,se,528.9999999999999,441.6502785006396
7.753671318171156,7.000881504311047,4.214186044508466,3.781548778969292,3.236753845188437,2.683947130751512,it,pt,483.0,640.2413237403731
7.589361063050486,7.000881504311047,4.0284327210520825,3.781548778969292,2.5880007817118607,2.6665179805548807,es,pt,463.9999999999998,1142.332792534938
6.997262632162481,6.710450535017109,4.21816620966031,4.340352892936727,2.843486556825603,2.6646419755561257,be,dk,462.0000000000002,80.64077034516322
7.749503990895848,6.929673398805854,4.26130960674107,4.408681746178917,3.4144103076723495,2.6464037262230695,fr,se,442.99999999999994,238.74178989036662
6.710450535017109,7.589361063050486,4.340352892936727,4.0284327210520825,3.3024723268760674,2.6314437690131722,dk,es,428.00000000000017,187.80868959036272
7.589361063050486,7.009109742934471,4.0284327210520825,3.889445653482355,3.3530899865294352,2.595496221825574,es,gr,394.00000000000006,431.51790577451624
6.541992874639444,7.753671318171156,4.051718334428331,4.214186044508466,3.2761381774935887,2.5646660642520893,ie,it,367.0,201.022059803901
6.822573994198115,7.897167485561048,4.4957036512227715,4.248640120152524,2.7061069285781145,2.546542663478131,ch,de,352.0000000000001,608.6446959677338
6.541992874639444,7.171733180047663,4.051718334428331,4.2404529373054825,2.9624529316616575,2.531478917042255,ie,nl,339.99999999999983,90.90195062070161
7.009109742934471,7.171733180047663,3.889445653482355,4.2404529373054825,3.2966298638052134,2.5276299008713385,gr,nl,336.99999999999994,167.76555534936597
7.171733180047663,7.000881504311047,4.2404529373054825,3.781548778969292,3.2432747320848225,2.525044807036845,nl,pt,334.99999999999994,208.15837631634474
6.822573994198115,7.749503990895848,4.4957036512227715,4.26130960674107,2.997900694110453,2.496929648073215,ch,fr,313.99999999999994,321.77404272234713
6.997262632162481,7.009109742934471,4.21816620966031,3.889445653482355,3.2827275518582395,2.4913616938342726,be,gr,309.99999999999994,133.36813590175083
7.171733180047663,6.929673398805854,4.2404529373054825,4.408681746178917,3.127591963019316,2.45178643552429,nl,se,283.0,113.78266289087428
7.589361063050486,6.541992874639444,4.0284327210520825,4.051718334428331,3.165748737762624,2.423245873936808,es,ie,265.00000000000006,185.04983986659897
7.753671318171156,6.929673398805854,4.214186044508466,4.408681746178917,3.3524057193551546,2.404833716619938,it,se,254.0,267.6897185883764
6.997262632162481,7.000881504311047,4.21816620966031,3.781548778969292,3.1966040500346686,2.403120521175818,be,pt,253.00000000000003,160.77911437168905
7.897167485561048,6.695873940388751,4.248640120152524,4.379717013428631,3.2438427844255684,2.3891660843645326,de,fi,245.00000000000009,253.03256853991692
6.822573994198115,7.756454259753724,4.4957036512227715,4.210590871511701,3.0453327250307036,2.361727836017593,ch,gb,230.00000000000009,324.05171265346434
6.695873940388751,7.756454259753724,4.379717013428631,4.210590871511701,3.302708029235781,2.361727836017593,fi,gb,230.00000000000009,206.33965532884076
6.997262632162481,6.541992874639444,4.21816620966031,4.051718334428331,2.958773280807653,2.359835482339888,be,ie,228.99999999999997,67.00045386020943
6.710450535017109,7.009109742934471,4.340352892936727,3.889445653482355,3.3252269652017734,2.3443922736851106,dk,gr,220.99999999999994,67.57751438843158
7.897167485561048,6.626039645258967,4.248640120152524,4.38525133229998,3.306799655039086,2.3283796034387376,de,no,212.99999999999994,204.2724488778798
7.009109742934471,7.000881504311047,3.889445653482355,3.781548778969292,3.421681388959202,2.3180633349627615,gr,pt,207.99999999999997,161.4291657785848
6.710450535017109,7.000881504311047,4.340352892936727,3.781548778969292,3.35260600378792,2.303196057420489,dk,pt,201.00000000000009,71.4285528155642
6.822573994198115,7.753671318171156,4.4957036512227715,4.214186044508466,2.7405914059743814,2.294466226161593,ch,it,197.0,457.19240600194684
7.589361063050486,6.929673398805854,4.0284327210520825,4.408681746178917,3.4528958245282046,2.2810333672477277,es,se,191.00000000000006,200.49558134215417
6.695873940388751,7.749503990895848,4.379717013428631,4.26130960674107,3.486483158377324,2.278753600952829,fi,fr,189.99999999999994,156.7434192104806
6.822573994198115,7.171733180047663,4.4957036512227715,4.2404529373054825,2.806690729813409,2.2764618041732443,ch,nl,189.00000000000006,133.15051869022687
6.710450535017109,6.541992874639444,4.340352892936727,4.051718334428331,3.0774732850072355,2.2624510897304293,dk,ie,182.99999999999991,31.080510765760664
6.997262632162481,6.929673398805854,4.21816620966031,4.408681746178917,3.186128898889879,2.2479732663618064,be,se,176.99999999999991,77.79961459917973
7.756454259753724,6.626039645258967,4.210590871511701,4.38525133229998,3.287913562470449,2.220108088040055,gb,no,165.99999999999997,164.71839397400595
6.710450535017109,6.929673398805854,4.340352892936727,4.408681746178917,2.92523118803508,2.1986570869544226,dk,se,158.0,56.024690137867026
6.695873940388751,7.753671318171156,4.379717013428631,4.214186044508466,3.411614097607095,2.1903316981702914,fi,it,154.99999999999997,180.2785046200629
7.749503990895848,6.626039645258967,4.26130960674107,4.38525133229998,3.4992757710190956,2.1702617153949575,fr,no,148.00000000000003,122.59182616270971
6.695873940388751,7.171733180047663,4.379717013428631,4.2404529373054825,3.256074372860086,2.1492191126553797,fi,nl,140.99999999999991,67.8740480473823
6.822573994198115,7.589361063050486,4.4957036512227715,4.0284327210520825,3.074016164733494,2.146128035678238,ch,es,140.00000000000006,269.5612914656732
7.009109742934471,6.541992874639444,3.889445653482355,4.051718334428331,3.4490937804231585,2.146128035678238,gr,ie,140.00000000000006,49.47378047602319
6.541992874639444,7.000881504311047,4.051718334428331,3.781548778969292,3.1777744525853717,2.1271047983648077,ie,pt,134.00000000000003,78.7832269442349
7.589361063050486,6.695873940388751,4.0284327210520825,4.379717013428631,3.518915653619408,2.089905111439398,es,fi,123.00000000000003,121.17423331611981
6.997262632162481,6.822573994198115,4.21816620966031,4.4957036512227715,2.7006393035977494,2.0863598306747484,be,ch,122.00000000000004,102.01077064714232
7.000881504311047,6.929673398805854,3.781548778969292,4.408681746178917,3.4855496472967893,2.0170333392987803,pt,se,103.99999999999997,76.41073285035634
6.997262632162481,6.695873940388751,4.21816620966031,4.379717013428631,3.299471287906929,1.9912260756924949,be,fi,98.0,44.51157332195989
7.171733180047663,6.626039645258967,4.2404529373054825,4.38525133229998,3.289901204380818,1.9822712330395684,nl,no,96.0,53.41262627053669
6.710450535017109,6.695873940388751,4.340352892936727,4.379717013428631,3.1128758960004475,1.9637878273455553,dk,fi,92.00000000000001,29.40968233136074
7.753671318171156,6.626039645258967,4.214186044508466,4.38525133229998,3.4692594530422443,1.9590413923210936,it,no,91.00000000000001,132.4555354437795
7.009109742934471,6.929673398805854,3.889445653482355,4.408681746178917,3.4270784875420723,1.9542425094393248,gr,se,89.99999999999997,76.69089708735238
6.881920374587531,7.897167485561048,4.2422766233885465,4.248640120152524,2.6796964182191734,1.9493900066449128,at,de,89.0,846.0652397248427
6.822573994198115,6.710450535017109,4.4957036512227715,4.340352892936727,3.016497554694696,1.9395192526186185,ch,dk,86.99999999999999,38.693216940328
6.541992874639444,6.929673398805854,4.051718334428331,4.408681746178917,3.252689625399334,1.9344984512435677,ie,se,85.99999999999999,34.53171172931162
6.881920374587531,7.749503990895848,4.2422766233885465,4.26130960674107,3.161213371628721,1.9242792860618816,at,fr,83.99999999999999,359.03210299638374
6.881920374587531,7.756454259753724,4.2422766233885465,4.210590871511701,3.1398056406750166,1.8692317197309762,at,gb,74.00000000000001,391.59107384093863
6.822573994198115,6.929673398805854,4.4957036512227715,4.408681746178917,3.269743368475902,1.8325089127062364,ch,se,68.00000000000001,41.403473619321396
6.822573994198115,7.000881504311047,4.4957036512227715,3.781548778969292,3.185171519130392,1.806179973983887,ch,pt,63.999999999999986,95.5236961188923
