Population 1,Population 2,GDP capita 1,GDP capita 2,Distance,collaboration,source,target,real collaborations,estimated collaborations
7.911432912123252,7.768382450743158,4.37815202540889,4.366953670290485,3.142652960617344,4.217299658976496,de,fr,16493.000000000007,12011.97673878332
7.911432912123252,7.769746791885487,4.37815202540889,4.451940917648466,2.974257674185951,4.215663995648447,de,gb,16430.999999999993,13757.404073912468
7.768382450743158,7.769746791885487,4.366953670290485,4.451940917648466,3.105039958943774,4.151982395457474,fr,gb,14190.000000000005,10468.00578000945
7.911432912123252,7.755618775020391,4.37815202540889,4.303822286446918,2.97424014345038,4.080012847107928,de,it,12022.999999999998,10971.843948295902
7.769746791885487,7.755618775020391,4.451940917648466,4.303822286446918,3.219991690762254,4.060697840353612,gb,it,11500.000000000004,8990.293015728277
7.768382450743158,7.755618775020391,4.366953670290485,4.303822286446918,3.0903048711638883,4.036987997806906,fr,it,10889.000000000007,8362.119961621296
7.911432912123252,7.610038634873723,4.37815202540889,4.166926323587055,3.206704332185385,3.9212701855098127,de,es,8342.000000000002,6741.244103912188
7.610038634873723,7.769746791885487,4.166926323587055,4.451940917648466,3.1787688187309704,3.9003124969837266,es,gb,7949.0,6470.568645616719
7.610038634873723,7.768382450743158,4.166926323587055,4.366953670290485,2.3848834627392086,3.8955882756662628,es,fr,7862.999999999997,6286.33396324854
7.610038634873723,7.755618775020391,4.166926323587055,4.303822286446918,3.1269103942835326,3.8885164610749454,es,it,7736.000000000003,5190.1994096383905
7.911432912123252,7.201373578912177,4.37815202540889,4.419261406642029,2.5496720667931445,3.875871190727366,de,nl,7514.000000000003,4679.13602885683
7.769746791885487,7.201373578912177,4.451940917648466,4.419261406642029,2.769366635059726,3.844725627973226,gb,nl,6993.999999999998,3845.1714479936595
7.768382450743158,7.201373578912177,4.366953670290485,4.419261406642029,3.1010753554920303,3.760723972141952,fr,nl,5764.000000000003,3397.984142055003
7.01133149476562,7.768382450743158,4.363036375173695,4.366953670290485,3.031022177441387,3.6669857183296606,be,fr,4645.0,2522.506521449862
7.01133149476562,7.911432912123252,4.363036375173695,4.37815202540889,2.6074890751700948,3.6636067081245205,be,de,4609.000000000002,3523.823642968429
7.911432912123252,6.947974635420401,4.37815202540889,4.471707218690323,3.131697702612876,3.66228551572213,de,se,4595.000000000001,2906.3684633931052
7.769746791885487,6.947974635420401,4.451940917648466,4.471707218690323,3.1756873145866567,3.6555225962534177,gb,se,4524.0,2435.391532007059
7.01133149476562,7.769746791885487,4.363036375173695,4.451940917648466,2.7946962489302845,3.6542728270977105,be,gb,4511.0,2910.9062488042423
7.755618775020391,7.201373578912177,4.303822286446918,4.419261406642029,3.0688619371878407,3.6146863422820124,it,nl,4117.999999999998,3132.78281810331
7.769746791885487,7.0428947963912485,4.451940917648466,4.072575109665004,3.40482923739344,3.579326203755255,gb,gr,3795.9999999999986,1662.1194839995183
7.911432912123252,7.0428947963912485,4.37815202540889,4.072575109665004,3.2188458196994363,3.5720579899263045,de,gr,3733.0,2015.0577505714086
7.0428947963912485,7.755618775020391,4.072575109665004,4.303822286446918,2.9911262964243983,3.554610285226164,gr,it,3585.999999999998,1797.4729262061483
7.768382450743158,6.947974635420401,4.366953670290485,4.471707218690323,3.4144103076723495,3.5459253293558426,fr,se,3514.9999999999986,2174.4822532798275
6.903655558563429,7.911432912123252,4.391448689814504,4.37815202540889,2.6796964182191734,3.545554507234065,at,de,3512.000000000001,2984.376544248535
6.727595093194777,7.769746791885487,4.487666541424971,4.451940917648466,2.928304494167972,3.52022143588196,dk,gb,3313.000000000001,1986.4928252205023
7.01133149476562,7.755618775020391,4.363036375173695,4.303822286446918,3.0213240965325507,3.49789674291322,be,it,3146.999999999999,2263.8528674706554
6.8562485452110105,7.911432912123252,4.589680879415119,4.37815202540889,2.7061069285781145,3.4868553552769432,ch,de,3067.999999999999,3338.1352512917024
7.911432912123252,6.7140117196384725,4.37815202540889,4.386426182133027,3.2438427844255684,3.486288760960566,de,fi,3063.999999999999,1639.597279031065
7.755618775020391,6.947974635420401,4.303822286446918,4.471707218690323,3.3524057193551546,3.481012420956573,it,se,3027.0,2011.4099319948773
7.768382450743158,7.0428947963912485,4.366953670290485,4.072575109665004,3.3394950838203306,3.4765418090274287,fr,gr,2995.999999999999,1534.9821079694234
7.610038634873723,7.201373578912177,4.166926323587055,4.419261406642029,3.176137975377897,3.465977368285823,es,nl,2924.0,2100.0786631198634
