,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
65,dk,gr,379,5175466.0,152914810032.913,10478389.0,116224672863.783,2114.5938520145705
66,es,se,345,39202248.0,630916018202.503,8640277.0,284319488252.297,2837.238370246114
67,be,se,344,10016455.0,234781652446.675,8640277.0,284319488252.297,1535.0725257356048
68,dk,se,340,5175466.0,152914810032.913,8640277.0,284319488252.297,841.8431608611351
69,ch,nl,321,6873188.0,279917776400.299,15150688.0,362962872180.451,640.7531203760018
70,at,fr,310,7840816.0,195078126721.763,56864048.0,1401465923172.24,1449.4838192116947
71,be,ie,294,10016455.0,234781652446.675,3528370.0,55918538121.3989,909.4383852617077
72,at,gb,279,7840816.0,195078126721.763,57509240.0,1179713014951.83,1379.7666409854282
73,dk,pt,272,5175466.0,152914810032.913,9978745.0,107592098307.098,2252.195071609549
74,nl,no,269,15150688.0,362962872180.451,4286560.0,130838022522.86,1949.4010891833414
75,dk,ie,265,5175466.0,152914810032.913,3528370.0,55918538121.3989,1195.2899968882984
76,gr,ie,265,10478389.0,116224672863.783,3528370.0,55918538121.3989,2812.5080905283576
77,ch,es,263,6873188.0,279917776400.299,39202248.0,630916018202.503,1185.8128841009989
78,fi,nl,261,5042120.0,112532519246.084,15150688.0,362962872180.451,1803.3265337969435
79,fi,it,254,5042120.0,112532519246.084,56833184.0,1320161644933.23,2579.966682824664
80,at,it,244,7840816.0,195078126721.763,56833184.0,1320161644933.23,561.373522834273
81,it,no,236,56833184.0,1320161644933.23,4286560.0,130838022522.86,2946.1811942382983
82,ie,pt,234,3528370.0,55918538121.3989,9978745.0,107592098307.098,1505.8248248300097
83,dk,no,232,5175466.0,152914810032.913,4286560.0,130838022522.86,1485.725835019941
84,gr,se,215,10478389.0,116224672863.783,8640277.0,284319488252.297,2673.4895293811896
85,be,ch,213,10016455.0,234781652446.675,6873188.0,279917776400.299,501.92555004904534
86,es,no,196,39202248.0,630916018202.503,4286560.0,130838022522.86,3399.5412205569487
87,es,fi,195,39202248.0,630916018202.503,5042120.0,112532519246.084,3303.053846396287
88,dk,fi,170,5175466.0,152914810032.913,5042120.0,112532519246.084,1296.8086419683777
89,ie,se,167,3528370.0,55918538121.3989,8640277.0,284319488252.297,1789.3266297829894
90,pt,se,154,9978745.0,107592098307.098,8640277.0,284319488252.297,3058.789898593258
91,at,nl,146,7840816.0,195078126721.763,15150688.0,362962872180.451,804.785032679177
92,ch,gr,143,6873188.0,279917776400.299,10478389.0,116224672863.783,1464.9158448394967
93,fi,gr,141,5042120.0,112532519246.084,10478389.0,116224672863.783,2839.382187596408
94,no,se,139,4286560.0,130838022522.86,8640277.0,284319488252.297,709.3732261741782
95,be,no,132,10016455.0,234781652446.675,4286560.0,130838022522.86,2141.92825863695
96,ch,dk,131,6873188.0,279917776400.299,5175466.0,152914810032.913,1038.717753881392
97,fi,se,126,5042120.0,112532519246.084,8640277.0,284319488252.297,511.63149110280153
98,ch,se,122,6873188.0,279917776400.299,8640277.0,284319488252.297,1860.987124765351
99,be,fi,122,10016455.0,234781652446.675,5042120.0,112532519246.084,1992.834751443674
100,no,pt,117,4286560.0,130838022522.86,9978745.0,107592098307.098,3570.9162907956274
101,at,es,116,7840816.0,195078126721.763,39202248.0,630916018202.503,1627.5051615493064
102,gr,no,110,10478389.0,116224672863.783,4286560.0,130838022522.86,3377.138089347943
103,fi,ie,107,5042120.0,112532519246.084,3528370.0,55918538121.3989,2300.945655101341
104,ch,pt,100,6873188.0,279917776400.299,9978745.0,107592098307.098,1531.692264794122
105,at,gr,91,7840816.0,195078126721.763,10478389.0,116224672863.783,1178.6464858296238
106,ch,ie,90,6873188.0,279917776400.299,3528370.0,55918538121.3989,1352.925412679418
107,ie,no,89,3528370.0,55918538121.3989,4286560.0,130838022522.86,2153.141414353669
108,ch,fi,87,6873188.0,279917776400.299,5042120.0,112532519246.084,2258.717709107958
109,at,se,84,7840816.0,195078126721.763,8640277.0,284319488252.297,1699.1335691277736
110,fi,pt,83,5042120.0,112532519246.084,9978745.0,107592098307.098,3543.738172908713
111,at,be,81,7840816.0,195078126721.763,10016455.0,234781652446.675,770.1652991039201
112,fi,no,72,5042120.0,112532519246.084,4286560.0,130838022522.86,699.4556011010353
113,ch,no,70,6873188.0,279917776400.299,4286560.0,130838022522.86,2524.3063357267333
114,at,dk,69,7840816.0,195078126721.763,5175466.0,152914810032.913,983.2647818217572
115,at,ch,50,7840816.0,195078126721.763,6873188.0,279917776400.299,460.45059025016826
116,at,pt,49,7840816.0,195078126721.763,9978745.0,107592098307.098,1984.6057029921328
117,at,fi,45,7840816.0,195078126721.763,5042120.0,112532519246.084,2018.6126135123654
118,at,ie,44,7840816.0,195078126721.763,3528370.0,55918538121.3989,1679.58532474459
119,de,lu,43,80205024.0,2131571696931.75,391524.0,15518702634.8808,342.62431091712307
120,at,no,42,7840816.0,195078126721.763,4286560.0,130838022522.86,2400.6528678040786
121,gb,is,37,57509240.0,1179713014951.83,261275.0,7080977636.41567,1526.097300117121
122,fr,lu,36,56864048.0,1401465923172.24,391524.0,15518702634.8808,1059.8772188727976
123,de,is,35,80205024.0,2131571696931.75,261275.0,7080977636.41567,2274.44135787722
124,gb,pl,32,57509240.0,1179713014951.83,38252284.0,94337047232.8866,1493.6348731350338
125,de,pl,30,80205024.0,2131571696931.75,38252284.0,94337047232.8866,634.2744654511525
126,dk,is,30,5175466.0,152914810032.913,261275.0,7080977636.41567,1839.2105303278522
127,de,hu,28,80205024.0,2131571696931.75,10370067.0,38730585922.2189,792.1106376219155
128,be,lu,27,10016455.0,234781652446.675,391524.0,15518702634.8808,139.6193023601204
129,gb,hu,27,57509240.0,1179713014951.83,10370067.0,38730585922.2189,1732.4109962088514
130,gb,lu,26,57509240.0,1179713014951.83,391524.0,15518702634.8808,762.308075345759
131,fr,is,24,56864048.0,1401465923172.24,261275.0,7080977636.41567,2707.773036043422
132,gr,hu,20,10478389.0,116224672863.783,10370067.0,38730585922.2189,943.8215983008109
133,es,is,20,39202248.0,630916018202.503,261275.0,7080977636.41567,2917.5423555175653
134,gr,pl,19,10478389.0,116224672863.783,38252284.0,94337047232.8866,1477.6123225213632
135,is,no,19,261275.0,7080977636.41567,4286560.0,130838022522.86,1530.8909705734593
136,es,pl,19,39202248.0,630916018202.503,38252284.0,94337047232.8866,2185.7038247340233
137,is,nl,18,261275.0,7080977636.41567,15150688.0,362962872180.451,1977.529089627372
138,gb,ro,17,57509240.0,1179713014951.83,22800964.0,25121666666.6667,2171.0087753494013
139,hu,it,17,10370067.0,38730585922.2189,56833184.0,1320161644933.23,753.4106851402055
140,fr,pl,16,56864048.0,1401465923172.24,38252284.0,94337047232.8866,1981.377644169354
141,it,pl,16,56833184.0,1320161644933.23,38252284.0,94337047232.8866,1175.0432561355217
142,is,it,16,261275.0,7080977636.41567,56833184.0,1320161644933.23,3143.728886405653
143,gr,lu,15,10478389.0,116224672863.783,391524.0,15518702634.8808,1779.7905260375348
144,pl,pt,15,38252284.0,94337047232.8866,9978745.0,107592098307.098,2515.2542679429575
145,is,se,15,261275.0,7080977636.41567,8640277.0,284319488252.297,1728.3375609667983
146,es,hu,15,39202248.0,630916018202.503,10370067.0,38730585922.2189,1990.8278060044763
147,fr,hu,14,56864048.0,1401465923172.24,10370067.0,38730585922.2189,1828.2566887188937
148,es,lu,14,39202248.0,630916018202.503,391524.0,15518702634.8808,1288.0668980859127
149,lu,nl,14,391524.0,15518702634.8808,15150688.0,362962872180.451,283.5773545002537
150,it,lu,14,56833184.0,1320161644933.23,391524.0,15518702634.8808,912.8708683961955
151,hu,pt,14,10370067.0,38730585922.2189,9978745.0,107592098307.098,2358.8884830549823
152,ie,is,13,3528370.0,55918538121.3989,261275.0,7080977636.41567,1456.2661511255394
153,nl,pl,13,15150688.0,362962872180.451,38252284.0,94337047232.8866,941.6686897823402
154,is,pt,11,261275.0,7080977636.41567,9978745.0,107592098307.098,2913.836411001334
155,ch,lu,10,6873188.0,279917776400.299,391524.0,15518702634.8808,367.2418712534625
156,ie,lu,10,3528370.0,55918538121.3989,391524.0,15518702634.8808,1040.5710037354838
157,gr,is,10,10478389.0,116224672863.783,261275.0,7080977636.41567,3926.285988817425
158,de,ro,9,80205024.0,2131571696931.75,22800964.0,25121666666.6667,1228.739634262319
159,hu,pl,9,10370067.0,38730585922.2189,38252284.0,94337047232.8866,550.3743933950998
160,pl,se,9,38252284.0,94337047232.8866,8640277.0,284319488252.297,1198.3765227038828
161,dk,lu,9,5175466.0,152914810032.913,391524.0,15518702634.8808,748.3454684123773
162,gr,ro,8,10478389.0,116224672863.783,22800964.0,25121666666.6667,776.0543677959607
163,gb,sk,8,57509240.0,1179713014951.83,5301897.0,15495514296.8042,1653.7322431527775
164,hu,nl,8,10370067.0,38730585922.2189,15150688.0,362962872180.451,1144.9857997673141
165,de,sk,8,80205024.0,2131571696931.75,5301897.0,15495514296.8042,713.399583580532
166,fi,is,7,5042120.0,112532519246.084,261275.0,7080977636.41567,2094.0168056563857
167,no,pl,7,4286560.0,130838022522.86,38252284.0,94337047232.8866,1905.800711118256
168,be,is,7,10016455.0,234781652446.675,261275.0,7080977636.41567,2096.032290940102
169,fr,ro,7,56864048.0,1401465923172.24,22800964.0,25121666666.6667,2245.3331328714926
170,es,ro,6,39202248.0,630916018202.503,22800964.0,25121666666.6667,2389.975901781604
171,at,lu,6,7840816.0,195078126721.763,391524.0,15518702634.8808,642.903704876976
172,it,si,6,56833184.0,1320161644933.23,1991344.0,,436.03233455749205
173,be,pl,6,10016455.0,234781652446.675,38252284.0,94337047232.8866,1036.6512713434295
174,gr,sk,6,10478389.0,116224672863.783,5301897.0,15495514296.8042,1103.6426469402065
175,hu,se,6,10370067.0,38730585922.2189,8640277.0,284319488252.297,1746.457308636757
176,dk,hu,5,5175466.0,152914810032.913,10370067.0,38730585922.2189,1182.360167619676
177,lu,se,5,391524.0,15518702634.8808,8640277.0,284319488252.297,1589.973409807028
178,es,sk,5,39202248.0,630916018202.503,5301897.0,15495514296.8042,2049.0084220799854
179,lu,pt,5,391524.0,15518702634.8808,9978745.0,107592098307.098,1576.9509146178095
180,nl,ro,5,15150688.0,362962872180.451,22800964.0,25121666666.6667,1583.2746226433953
181,it,ro,5,56833184.0,1320161644933.23,22800964.0,25121666666.6667,1076.8568302019182
182,cy,fr,4,810435.0,6912150456.32334,56864048.0,1401465923172.24,3209.440184411283
183,fr,sk,4,56864048.0,1401465923172.24,5301897.0,15495514296.8042,1871.6852911254466
184,dk,pl,4,5175466.0,152914810032.913,38252284.0,94337047232.8866,754.4658712211889
185,fr,si,4,56864048.0,1401465923172.24,1991344.0,,1475.3768132631892
186,lu,no,4,391524.0,15518702634.8808,4286560.0,130838022522.86,2220.1714484387203
187,de,si,4,80205024.0,2131571696931.75,1991344.0,,653.6411891918916
188,it,sk,4,56833184.0,1320161644933.23,5301897.0,15495514296.8042,876.5551737606539
189,gb,si,4,57509240.0,1179713014951.83,1991344.0,,1534.7517265650026
190,ie,pl,4,3528370.0,55918538121.3989,38252284.0,94337047232.8866,1840.7528946102418
191,fi,hu,4,5042120.0,112532519246.084,10370067.0,38730585922.2189,1971.092508232354
192,pt,ro,4,9978745.0,107592098307.098,22800964.0,25121666666.6667,2767.332720675913
193,pt,sk,4,9978745.0,107592098307.098,5301897.0,15495514296.8042,2406.988700491564
194,be,ro,4,10016455.0,234781652446.675,22800964.0,25121666666.6667,1597.1325119068965
195,be,hu,4,10016455.0,234781652446.675,10370067.0,38730585922.2189,1146.5174159396413
196,hu,ro,3,10370067.0,38730585922.2189,22800964.0,25121666666.6667,453.6719458161931
197,fi,ro,3,5042120.0,112532519246.084,22800964.0,25121666666.6667,2077.3199194773815
198,hu,sk,3,10370067.0,38730585922.2189,5301897.0,15495514296.8042,170.1290717770217
199,pl,ro,3,38252284.0,94337047232.8866,22800964.0,25121666666.6667,811.4124191384166
200,fi,pl,3,5042120.0,112532519246.084,38252284.0,94337047232.8866,1432.360163745153
201,ro,se,3,22800964.0,25121666666.6667,8640277.0,284319488252.297,1959.869375624711
202,pl,sk,3,38252284.0,94337047232.8866,5301897.0,15495514296.8042,380.8601727008192
203,ch,is,3,6873188.0,279917776400.299,261275.0,7080977636.41567,2597.8496196606234
204,cz,no,3,10310956.0,34805013229.572,4286560.0,130838022522.86,2159.086231487042
205,at,pl,3,7840816.0,195078126721.763,38252284.0,94337047232.8866,628.862947477918
206,cz,es,3,10310956.0,34805013229.572,39202248.0,630916018202.503,1815.2351246103747
207,cy,gr,3,810435.0,6912150456.32334,10478389.0,116224672863.783,1027.2993945708693
208,hu,no,3,10370067.0,38730585922.2189,4286560.0,130838022522.86,2454.9669237325234
209,hu,ie,3,10370067.0,38730585922.2189,3528370.0,55918538121.3989,2049.5799688333614
210,dk,ro,3,5175466.0,152914810032.913,22800964.0,25121666666.6667,1545.7792609799742
211,cy,gb,2,810435.0,6912150456.32334,57509240.0,1179713014951.83,3494.17915244856
212,at,is,2,7840816.0,195078126721.763,261275.0,7080977636.41567,2752.7187595362147
213,bg,fr,2,8668545.0,10350515463.9175,56864048.0,1401465923172.24,2293.0781496128006
214,nl,si,2,15150688.0,362962872180.451,1991344.0,,969.5935163505319
215,fi,lu,2,5042120.0,112532519246.084,391524.0,15518702634.8808,2029.2219902289112
216,ie,ro,2,3528370.0,55918538121.3989,22800964.0,25121666666.6667,2495.193576600278
217,se,sk,2,8640277.0,284319488252.297,5301897.0,15495514296.8042,1578.3450442825585
218,nl,sk,2,15150688.0,362962872180.451,5301897.0,15495514296.8042,1067.0928412536678
219,cz,gb,2,10310956.0,34805013229.572,57509240.0,1179713014951.83,1330.7825395129942
220,ch,pl,2,6873188.0,279917776400.299,38252284.0,94337047232.8866,1004.6841497107471
221,cz,it,2,10310956.0,34805013229.572,56833184.0,1320161644933.23,818.4703085584517
222,be,si,2,10016455.0,234781652446.675,1991344.0,,916.2236784776874
223,pt,si,2,9978745.0,107592098307.098,1991344.0,,2003.3797327228895
224,at,cz,2,7840816.0,195078126721.763,10310956.0,34805013229.572,257.5705731582407
225,cy,pt,1,810435.0,6912150456.32334,9978745.0,107592098307.098,3650.4462165565487
226,bg,es,1,8668545.0,10350515463.9175,39202248.0,630916018202.503,2406.7973150334005
227,gr,si,1,10478389.0,116224672863.783,1991344.0,,1010.2549189430244
228,de,ee,1,80205024.0,2131571696931.75,1540386.0,,1295.6649926716086
229,cy,nl,1,810435.0,6912150456.32334,15150688.0,362962872180.451,2913.0513317199197
230,es,si,1,39202248.0,630916018202.503,1991344.0,,1633.118940205925
231,ro,sk,1,22800964.0,25121666666.6667,5301897.0,15495514296.8042,520.1924866159319
232,cz,fr,1,10310956.0,34805013229.572,56864048.0,1401465923172.24,1619.4205202087417
233,ee,se,1,1540386.0,,8640277.0,284319488252.297,683.8680771619948
234,at,si,1,7840816.0,195078126721.763,1991344.0,,178.04634085007402
235,ee,nl,1,1540386.0,,15150688.0,362962872180.451,1457.7753959574097
236,fi,sk,1,5042120.0,112532519246.084,5301897.0,15495514296.8042,1801.9906001318614
237,be,sk,1,10016455.0,234781652446.675,5301897.0,15495514296.8042,1096.1560907397152
238,cz,hu,1,10310956.0,34805013229.572,10370067.0,38730585922.2189,412.7387829508766
239,at,cy,1,7840816.0,195078126721.763,810435.0,6912150456.32334,2114.850595285571
240,cz,de,1,10310956.0,34805013229.572,80205024.0,2131571696931.75,388.8128793082555
241,ie,si,1,3528370.0,55918538121.3989,1991344.0,,1822.7662061037227
242,cz,dk,1,10310956.0,34805013229.572,5175466.0,152914810032.913,789.7067644903262
243,be,cy,1,10016455.0,234781652446.675,810435.0,6912150456.32334,2882.451086682032
244,cy,es,1,810435.0,6912150456.32334,39202248.0,630916018202.503,3267.647042577648
245,no,sk,1,4286560.0,130838022522.86,5301897.0,15495514296.8042,2286.361367448242
246,is,lu,1,261275.0,7080977636.41567,391524.0,15518702634.8808,2231.5607686237504
247,cz,nl,1,10310956.0,34805013229.572,15150688.0,362962872180.451,743.195926803534
248,cz,pl,1,10310956.0,34805013229.572,38252284.0,94337047232.8866,384.26146250626795
249,ee,pl,1,1540386.0,,38252284.0,94337047232.8866,831.7526220516821
250,no,ro,1,4286560.0,130838022522.86,22800964.0,25121666666.6667,2648.9308714682097
251,at,hu,1,7840816.0,195078126721.763,10370067.0,38730585922.2189,401.1959070314668
252,ie,sk,1,3528370.0,55918538121.3989,5301897.0,15495514296.8042,1982.5222436994907
253,dk,sk,1,5175466.0,152914810032.913,5301897.0,15495514296.8042,1045.0902925319767
254,se,si,1,8640277.0,284319488252.297,1991344.0,,1860.3021163576445
255,cz,pt,1,10310956.0,34805013229.572,9978745.0,107592098307.098,2155.705916065235
