,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
92,hu,it,1919,9986832.0,132175349953.713,59822452.0,2136099955236.72,753.4106851402055
93,cz,es,1879,10464750.0,209069940963.177,46572776.0,1422108199783.37,1815.2351246103747
94,at,se,1857,8362829.0,392275107258.677,9381722.0,495812558843.31,1699.1335691277736
95,be,dk,1839,10877948.0,481420882905.012,5550850.0,321995279401.502,697.4074089617403
96,nl,pl,1837,16617121.0,847380859016.688,38597356.0,475696613935.595,941.6686897823402
97,be,fi,1802,10877948.0,481420882905.012,5363279.0,249424310816.673,1992.834751443674
98,es,hu,1802,46572776.0,1422108199783.37,9986832.0,132175349953.713,1990.8278060044763
99,it,ro,1761,59822452.0,2136099955236.72,20335212.0,170029359010.667,1076.8568302019182
100,nl,pt,1761,16617121.0,847380859016.688,10588401.0,238113003233.289,1750.9539813426293
101,dk,se,1741,5550850.0,321995279401.502,9381722.0,495812558843.31,841.8431608611351
102,fr,ro,1729,62444568.0,2645187882116.73,20335212.0,170029359010.667,2245.3331328714926
103,de,si,1718,81325088.0,3399667820000.09,2057294.0,48208240226.4512,653.6411891918916
104,gr,se,1688,11033784.0,297124961971.508,9381722.0,495812558843.31,2673.4895293811896
105,no,se,1597,4889747.0,431052143940.438,9381722.0,495812558843.31,709.3732261741782
106,es,ro,1540,46572776.0,1422108199783.37,20335212.0,170029359010.667,2389.975901781604
107,at,ch,1525,8362829.0,392275107258.677,7822444.0,598851028906.58,460.45059025016826
108,gb,ro,1523,62760048.0,2491397494467.95,20335212.0,170029359010.667,2171.0087753494013
109,ie,nl,1493,4524581.0,221913560882.372,16617121.0,847380859016.688,917.1765274618546
110,be,pt,1466,10877948.0,481420882905.012,10588401.0,238113003233.289,1572.5485048873797
111,be,pl,1402,10877948.0,481420882905.012,38597356.0,475696613935.595,1036.6512713434295
112,be,no,1394,10877948.0,481420882905.012,4889747.0,431052143940.438,2141.92825863695
113,at,fi,1376,8362829.0,392275107258.677,5363279.0,249424310816.673,2018.6126135123654
114,ch,gr,1343,7822444.0,598851028906.58,11033784.0,297124961971.508,1464.9158448394967
115,hu,nl,1327,9986832.0,132175349953.713,16617121.0,847380859016.688,1144.9857997673141
116,cz,nl,1309,10464750.0,209069940963.177,16617121.0,847380859016.688,743.195926803534
117,es,si,1303,46572776.0,1422108199783.37,2057294.0,48208240226.4512,1633.118940205925
118,it,si,1283,59822452.0,2136099955236.72,2057294.0,48208240226.4512,436.03233455749205
119,ch,fi,1272,7822444.0,598851028906.58,5363279.0,249424310816.673,2258.717709107958
120,gb,si,1197,62760048.0,2491397494467.95,2057294.0,48208240226.4512,1534.7517265650026
121,fi,gr,1190,5363279.0,249424310816.673,11033784.0,297124961971.508,2839.382187596408
122,gr,pt,1188,11033784.0,297124961971.508,10588401.0,238113003233.289,2640.4709204541164
123,gr,no,1182,11033784.0,297124961971.508,4889747.0,431052143940.438,3377.138089347943
124,pl,se,1144,38597356.0,475696613935.595,9381722.0,495812558843.31,1198.3765227038828
125,at,gr,1128,8362829.0,392275107258.677,11033784.0,297124961971.508,1178.6464858296238
126,ch,dk,1127,7822444.0,598851028906.58,5550850.0,321995279401.502,1038.717753881392
127,dk,no,1117,5550850.0,321995279401.502,4889747.0,431052143940.438,1485.725835019941
128,bg,gb,1103,7592271.0,50754203890.7341,62760048.0,2491397494467.95,2398.1281301459626
129,fr,si,1063,62444568.0,2645187882116.73,2057294.0,48208240226.4512,1475.3768132631892
130,pt,se,1061,10588401.0,238113003233.289,9381722.0,495812558843.31,3058.789898593258
131,be,ie,1039,10877948.0,481420882905.012,4524581.0,221913560882.372,909.4383852617077
132,dk,fi,1033,5550850.0,321995279401.502,5363279.0,249424310816.673,1296.8086419683777
133,gr,pl,1022,11033784.0,297124961971.508,38597356.0,475696613935.595,1477.6123225213632
134,bg,de,1018,7592271.0,50754203890.7341,81325088.0,3399667820000.09,1463.552186022501
135,be,hu,1014,10877948.0,481420882905.012,9986832.0,132175349953.713,1146.5174159396413
136,bg,it,1006,7592271.0,50754203890.7341,59822452.0,2136099955236.72,1067.6626539855301
137,be,cz,986,10877948.0,481420882905.012,10464750.0,209069940963.177,773.0475704670232
138,fi,no,972,5363279.0,249424310816.673,4889747.0,431052143940.438,699.4556011010353
139,at,dk,955,8362829.0,392275107258.677,5550850.0,321995279401.502,983.2647818217572
140,de,sk,902,81325088.0,3399667820000.09,5396428.0,91162836320.3524,713.399583580532
141,nl,ro,856,16617121.0,847380859016.688,20335212.0,170029359010.667,1583.2746226433953
142,bg,es,847,7592271.0,50754203890.7341,46572776.0,1422108199783.37,2406.7973150334005
143,fi,pl,845,5363279.0,249424310816.673,38597356.0,475696613935.595,1432.360163745153
144,at,pl,836,8362829.0,392275107258.677,38597356.0,475696613935.595,628.862947477918
145,at,no,832,8362829.0,392275107258.677,4889747.0,431052143940.438,2400.6528678040786
146,ie,se,830,4524581.0,221913560882.372,9381722.0,495812558843.31,1789.3266297829894
147,bg,fr,830,7592271.0,50754203890.7341,62444568.0,2645187882116.73,2293.0781496128006
148,hu,se,815,9986832.0,132175349953.713,9381722.0,495812558843.31,1746.457308636757
149,dk,gr,810,5550850.0,321995279401.502,11033784.0,297124961971.508,2114.5938520145705
150,gr,ro,809,11033784.0,297124961971.508,20335212.0,170029359010.667,776.0543677959607
151,ch,pl,803,7822444.0,598851028906.58,38597356.0,475696613935.595,1004.6841497107471
152,at,pt,801,8362829.0,392275107258.677,10588401.0,238113003233.289,1984.6057029921328
153,nl,si,792,16617121.0,847380859016.688,2057294.0,48208240226.4512,969.5935163505319
154,cz,se,771,10464750.0,209069940963.177,9381722.0,495812558843.31,1453.5547132743764
155,de,ee,766,81325088.0,3399667820000.09,1331535.0,19523477325.6235,1295.6649926716086
156,fi,pt,760,5363279.0,249424310816.673,10588401.0,238113003233.289,3543.738172908713
157,be,ro,747,10877948.0,481420882905.012,20335212.0,170029359010.667,1597.1325119068965
158,ee,gb,736,1331535.0,19523477325.6235,62760048.0,2491397494467.95,1836.6599393771367
159,ch,pt,716,7822444.0,598851028906.58,10588401.0,238113003233.289,1531.692264794122
160,gr,ie,716,11033784.0,297124961971.508,4524581.0,221913560882.372,2812.5080905283576
161,ch,no,712,7822444.0,598851028906.58,4889747.0,431052143940.438,2524.3063357267333
162,at,cz,710,8362829.0,392275107258.677,10464750.0,209069940963.177,257.5705731582407
163,gr,hu,699,11033784.0,297124961971.508,9986832.0,132175349953.713,943.8215983008109
164,no,pt,696,4889747.0,431052143940.438,10588401.0,238113003233.289,3570.9162907956274
165,be,si,679,10877948.0,481420882905.012,2057294.0,48208240226.4512,916.2236784776874
166,dk,pt,672,5550850.0,321995279401.502,10588401.0,238113003233.289,2252.195071609549
167,cy,gb,671,1129693.0,25799940416.0173,62760048.0,2491397494467.95,3494.17915244856
168,de,hr,669,81325088.0,3399667820000.09,4368680.0,58693611581.162,824.875675357486
169,gb,sk,663,62760048.0,2491397494467.95,5396428.0,91162836320.3524,1653.7322431527775
170,at,hu,652,8362829.0,392275107258.677,9986832.0,132175349953.713,401.1959070314668
171,cy,de,648,1129693.0,25799940416.0173,81325088.0,3399667820000.09,2565.9765995721086
172,dk,ie,645,5550850.0,321995279401.502,4524581.0,221913560882.372,1195.2899968882984
173,ch,ie,641,7822444.0,598851028906.58,4524581.0,221913560882.372,1352.925412679418
174,cy,es,628,1129693.0,25799940416.0173,46572776.0,1422108199783.37,3267.647042577648
175,it,sk,618,59822452.0,2136099955236.72,5396428.0,91162836320.3524,876.5551737606539
176,ch,hu,609,7822444.0,598851028906.58,9986832.0,132175349953.713,855.3470873430795
177,cy,it,603,1129693.0,25799940416.0173,59822452.0,2136099955236.72,2005.469003527473
178,ro,se,595,20335212.0,170029359010.667,9381722.0,495812558843.31,1959.869375624711
179,cz,gr,576,10464750.0,209069940963.177,11033784.0,297124961971.508,1325.783345939188
180,bg,gr,571,7592271.0,50754203890.7341,11033784.0,297124961971.508,459.3832777877987
181,cy,gr,571,1129693.0,25799940416.0173,11033784.0,297124961971.508,1027.2993945708693
182,ie,pt,568,4524581.0,221913560882.372,10588401.0,238113003233.289,1505.8248248300097
183,cz,fi,568,10464750.0,209069940963.177,5363279.0,249424310816.673,1761.641060002383
184,ee,it,566,1331535.0,19523477325.6235,59822452.0,2136099955236.72,2006.121052300665
185,gb,lt,564,62760048.0,2491397494467.95,3139021.0,37128694028.243,1723.7991670497947
186,at,ie,563,8362829.0,392275107258.677,4524581.0,221913560882.372,1679.58532474459
187,fi,ie,562,5363279.0,249424310816.673,4524581.0,221913560882.372,2300.945655101341
188,no,pl,559,4889747.0,431052143940.438,38597356.0,475696613935.595,1905.800711118256
189,gb,hr,554,62760048.0,2491397494467.95,4368680.0,58693611581.162,1711.6177719690006
190,ch,cz,552,7822444.0,598851028906.58,10464750.0,209069940963.177,629.5731400152853
191,pl,pt,552,38597356.0,475696613935.595,10588401.0,238113003233.289,2515.2542679429575
192,de,lt,552,81325088.0,3399667820000.09,3139021.0,37128694028.243,1016.5063769685202
193,cz,pl,551,10464750.0,209069940963.177,38597356.0,475696613935.595,384.26146250626795
194,bg,nl,549,7592271.0,50754203890.7341,16617121.0,847380859016.688,1813.3626221490015
195,fi,hu,543,5363279.0,249424310816.673,9986832.0,132175349953.713,1971.092508232354
196,gb,is,532,62760048.0,2491397494467.95,318346.0,13751161917.7398,1526.097300117121
197,dk,pl,529,5550850.0,321995279401.502,38597356.0,475696613935.595,754.4658712211889
198,cy,fr,528,1129693.0,25799940416.0173,62444568.0,2645187882116.73,3209.440184411283
199,fr,sk,528,62444568.0,2645187882116.73,5396428.0,91162836320.3524,1871.6852911254466
200,hu,pl,527,9986832.0,132175349953.713,38597356.0,475696613935.595,550.3743933950998
201,ee,es,523,1331535.0,19523477325.6235,46572776.0,1422108199783.37,2903.898516150555
202,ee,fr,516,1331535.0,19523477325.6235,62444568.0,2645187882116.73,2678.934165031197
203,ie,no,511,4524581.0,221913560882.372,4889747.0,431052143940.438,2153.141414353669
204,es,sk,510,46572776.0,1422108199783.37,5396428.0,91162836320.3524,2049.0084220799854
205,it,lt,492,59822452.0,2136099955236.72,3139021.0,37128694028.243,1632.1542527675
206,at,si,490,8362829.0,392275107258.677,2057294.0,48208240226.4512,178.04634085007402
207,es,hr,485,46572776.0,1422108199783.37,4368680.0,58693611581.162,1728.2368205437267
208,hr,it,481,4368680.0,58693611581.162,59822452.0,2136099955236.72,435.5719711090006
209,at,ro,474,8362829.0,392275107258.677,20335212.0,170029359010.667,852.4469686765824
210,pt,ro,473,10588401.0,238113003233.289,20335212.0,170029359010.667,2767.332720675913
211,pl,ro,457,38597356.0,475696613935.595,20335212.0,170029359010.667,811.4124191384166
212,ie,pl,455,4524581.0,221913560882.372,38597356.0,475696613935.595,1840.7528946102418
213,hu,ro,453,9986832.0,132175349953.713,20335212.0,170029359010.667,453.6719458161931
214,se,si,451,9381722.0,495812558843.31,2057294.0,48208240226.4512,1860.3021163576445
215,fr,lt,449,62444568.0,2645187882116.73,3139021.0,37128694028.243,2401.4899917234225
216,gr,si,440,11033784.0,297124961971.508,2057294.0,48208240226.4512,1010.2549189430244
217,de,lu,434,81325088.0,3399667820000.09,507075.0,56213985987.4181,342.62431091712307
218,ch,ro,431,7822444.0,598851028906.58,20335212.0,170029359010.667,1297.3390893754524
219,cz,dk,420,10464750.0,209069940963.177,5550850.0,321995279401.502,789.7067644903262
220,es,lv,416,46572776.0,1422108199783.37,2101537.0,23956163076.5575,2749.1635548708846
221,fi,ro,415,5363279.0,249424310816.673,20335212.0,170029359010.667,2077.3199194773815
222,dk,hu,407,5550850.0,321995279401.502,9986832.0,132175349953.713,1182.360167619676
223,es,lt,404,46572776.0,1422108199783.37,3139021.0,37128694028.243,2615.604914613606
224,fr,hr,403,62444568.0,2645187882116.73,4368680.0,58693611581.162,1587.7683276687255
225,nl,sk,400,16617121.0,847380859016.688,5396428.0,91162836320.3524,1067.0928412536678
226,be,bg,400,10877948.0,481420882905.012,7592271.0,50754203890.7341,1795.8234769816563
227,ee,nl,397,1331535.0,19523477325.6235,16617121.0,847380859016.688,1457.7753959574097
228,de,lv,396,81325088.0,3399667820000.09,2101537.0,23956163076.5575,1140.8744547320612
229,de,is,394,81325088.0,3399667820000.09,318346.0,13751161917.7398,2274.44135787722
230,cz,no,391,10464750.0,209069940963.177,4889747.0,431052143940.438,2159.086231487042
231,hu,pt,389,9986832.0,132175349953.713,10588401.0,238113003233.289,2358.8884830549823
232,bg,ro,389,7592271.0,50754203890.7341,20335212.0,170029359010.667,345.49339301894014
233,hu,no,384,9986832.0,132175349953.713,4889747.0,431052143940.438,2454.9669237325234
234,gb,lv,384,62760048.0,2491397494467.95,2101537.0,23956163076.5575,1772.3376519073804
235,fr,lv,380,62444568.0,2645187882116.73,2101537.0,23956163076.5575,2529.7012730165743
236,cz,hu,373,10464750.0,209069940963.177,9986832.0,132175349953.713,412.7387829508766
237,it,lv,363,59822452.0,2136099955236.72,2101537.0,23956163076.5575,1804.4158387582938
238,cz,pt,355,10464750.0,209069940963.177,10588401.0,238113003233.289,2155.705916065235
239,ee,se,342,1331535.0,19523477325.6235,9381722.0,495812558843.31,683.8680771619948
240,ch,si,341,7822444.0,598851028906.58,2057294.0,48208240226.4512,528.943044943679
241,pt,si,335,10588401.0,238113003233.289,2057294.0,48208240226.4512,2003.3797327228895
242,fr,lu,333,62444568.0,2645187882116.73,507075.0,56213985987.4181,1059.8772188727976
243,be,sk,328,10877948.0,481420882905.012,5396428.0,91162836320.3524,1096.1560907397152
244,fi,si,328,5363279.0,249424310816.673,2057294.0,48208240226.4512,2159.927150639721
245,gb,lu,327,62760048.0,2491397494467.95,507075.0,56213985987.4181,762.308075345759
246,no,ro,323,4889747.0,431052143940.438,20335212.0,170029359010.667,2648.9308714682097
247,es,is,313,46572776.0,1422108199783.37,318346.0,13751161917.7398,2917.5423555175653
248,at,bg,310,8362829.0,392275107258.677,7592271.0,50754203890.7341,1025.8905001087312
249,pl,si,308,38597356.0,475696613935.595,2057294.0,48208240226.4512,741.600369488613
250,it,mt,307,59822452.0,2136099955236.72,418758.0,9035819656.6669,827.2811113562019
251,bg,se,306,7592271.0,50754203890.7341,9381722.0,495812558843.31,2301.495284473375
252,cy,nl,305,1129693.0,25799940416.0173,16617121.0,847380859016.688,2913.0513317199197
253,ee,fi,304,1331535.0,19523477325.6235,5363279.0,249424310816.673,653.3919984437767
254,be,lt,304,10877948.0,481420882905.012,3139021.0,37128694028.243,1389.675531499168
255,hu,ie,303,9986832.0,132175349953.713,4524581.0,221913560882.372,2049.5799688333614
256,fr,is,298,62444568.0,2645187882116.73,318346.0,13751161917.7398,2707.773036043422
257,es,mt,298,46572776.0,1422108199783.37,418758.0,9035819656.6669,1665.2742652169447
258,cz,ro,296,10464750.0,209069940963.177,20335212.0,170029359010.667,840.2368215947272
259,gr,hr,294,11033784.0,297124961971.508,4368680.0,58693611581.162,833.895895523304
260,be,ee,293,10877948.0,481420882905.012,1331535.0,19523477325.6235,1623.6952645101921
261,cz,ie,290,10464750.0,209069940963.177,4524581.0,221913560882.372,1657.4655708152075
262,bg,pl,290,7592271.0,50754203890.7341,38597356.0,475696613935.595,1133.9634093230818
263,hr,nl,287,4368680.0,58693611581.162,16617121.0,847380859016.688,1146.0819782011804
264,is,it,286,318346.0,13751161917.7398,59822452.0,2136099955236.72,3143.728886405653
265,dk,ro,285,5550850.0,321995279401.502,20335212.0,170029359010.667,1545.7792609799742
266,is,nl,284,318346.0,13751161917.7398,16617121.0,847380859016.688,1977.529089627372
267,lt,nl,278,3139021.0,37128694028.243,16617121.0,847380859016.688,1251.1798349155617
268,it,lu,277,59822452.0,2136099955236.72,507075.0,56213985987.4181,912.8708683961955
269,es,lu,275,46572776.0,1422108199783.37,507075.0,56213985987.4181,1288.0668980859127
270,be,hr,269,10877948.0,481420882905.012,4368680.0,58693611581.162,1092.3235370028603
271,at,sk,269,8362829.0,392275107258.677,5396428.0,91162836320.3524,422.40557428558964
272,de,mt,264,81325088.0,3399667820000.09,418758.0,9035819656.6669,1767.1604036750848
273,dk,si,260,5550850.0,321995279401.502,2057294.0,48208240226.4512,1160.3409721411501
274,gb,mt,257,62760048.0,2491397494467.95,418758.0,9035819656.6669,2444.5342340893353
275,gr,sk,256,11033784.0,297124961971.508,5396428.0,91162836320.3524,1103.6426469402065
276,be,cy,251,10877948.0,481420882905.012,1129693.0,25799940416.0173,2882.451086682032
277,no,si,249,4889747.0,431052143940.438,2057294.0,48208240226.4512,2565.068249372228
278,lv,se,246,2101537.0,23956163076.5575,9381722.0,495812558843.31,811.7604871656089
279,be,lu,243,10877948.0,481420882905.012,507075.0,56213985987.4181,139.6193023601204
280,bg,hu,242,7592271.0,50754203890.7341,9986832.0,132175349953.713,675.068287413582
281,lv,nl,240,2101537.0,23956163076.5575,16617121.0,847380859016.688,1341.3851318280692
282,fr,mt,240,62444568.0,2645187882116.73,418758.0,9035819656.6669,1676.4461887605967
283,dk,lt,237,5550850.0,321995279401.502,3139021.0,37128694028.243,883.8269327680122
284,hu,si,235,9986832.0,132175349953.713,2057294.0,48208240226.4512,358.64726496210045
285,hu,sk,232,9986832.0,132175349953.713,5396428.0,91162836320.3524,170.1290717770217
286,at,ee,229,8362829.0,392275107258.677,1331535.0,19523477325.6235,1453.1436881358125
287,ie,si,227,4524581.0,221913560882.372,2057294.0,48208240226.4512,1822.7662061037227
288,bg,ch,226,7592271.0,50754203890.7341,7822444.0,598851028906.58,1420.9098829785153
289,ro,si,223,20335212.0,170029359010.667,2057294.0,48208240226.4512,775.2108737490988
290,se,sk,223,9381722.0,495812558843.31,5396428.0,91162836320.3524,1578.3450442825585
291,ee,gr,222,1331535.0,19523477325.6235,11033784.0,297124961971.508,2188.3838025479154
292,lu,nl,221,507075.0,56213985987.4181,16617121.0,847380859016.688,283.5773545002537
293,bg,no,219,7592271.0,50754203890.7341,4889747.0,431052143940.438,2993.2763550942313
294,ee,no,219,1331535.0,19523477325.6235,4889747.0,431052143940.438,1273.464307956373
295,ie,ro,219,4524581.0,221913560882.372,20335212.0,170029359010.667,2495.193576600278
296,be,lv,219,10877948.0,481420882905.012,2101537.0,23956163076.5575,1494.159211174665
297,bg,pt,218,7592271.0,50754203890.7341,10588401.0,238113003233.289,2792.5143727180484
298,pl,sk,214,38597356.0,475696613935.595,5396428.0,91162836320.3524,380.8601727008192
299,hr,si,214,4368680.0,58693611581.162,2057294.0,48208240226.4512,177.04640864255953
300,cz,si,209,10464750.0,209069940963.177,2057294.0,48208240226.4512,406.89845980138324
301,cy,se,205,1129693.0,25799940416.0173,9381722.0,495812558843.31,3306.814848560097
302,bg,fi,199,7592271.0,50754203890.7341,5363279.0,249424310816.673,2421.617407550959
303,lt,se,198,3139021.0,37128694028.243,9381722.0,495812558843.31,935.595329168784
304,hr,se,194,4368680.0,58693611581.162,9381722.0,495812558843.31,1980.6250930517222
305,dk,ee,193,5550850.0,321995279401.502,1331535.0,19523477325.6235,999.313203416749
306,cz,sk,193,10464750.0,209069940963.177,5396428.0,91162836320.3524,325.370746396042
307,cy,no,191,1129693.0,25799940416.0173,4889747.0,431052143940.438,3962.954038330992
308,at,hr,187,8362829.0,392275107258.677,4368680.0,58693611581.162,346.6010533874256
309,ch,sk,183,7822444.0,598851028906.58,5396428.0,91162836320.3524,879.6369562405765
