,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
25,gr,it,4656,11115089.0,240963562236.127,57860664.0,1806542968545.56,979.7748706125544
26,fr,gr,4604,60108436.0,2119633181634.37,11115089.0,240963562236.127,2185.219582997988
27,de,pl,4566,81266672.0,2814353869359.08,38596040.0,255107275407.423,634.2744654511525
28,gb,gr,4431,59995852.0,2423047347028.45,11115089.0,240963562236.127,2539.9738030826825
29,dk,gb,4161,5415583.0,251374821136.171,59995852.0,2423047347028.45,847.8216336734824
30,ch,gb,4155,7381153.0,403914244451.966,59995852.0,2423047347028.45,1110.0249104069546
31,it,se,4146,57860664.0,1806542968545.56,9004263.0,385118743610.143,2251.156661879422
32,de,dk,4145,81266672.0,2814353869359.08,5415583.0,251374821136.171,549.3944741316133
33,ch,fr,4142,7381153.0,403914244451.966,60108436.0,2119633181634.37,995.1778337097365
34,de,fi,3927,81266672.0,2814353869359.08,5228143.0,197479443979.151,1753.2457080800953
35,be,es,3750,10456164.0,369214712443.206,42959672.0,1069055675273.75,1310.3594821587585
36,gb,pl,3521,59995852.0,2423047347028.45,38596040.0,255107275407.423,1493.6348731350338
37,be,nl,3499,10456164.0,369214712443.206,16196036.0,658380081545.175,194.2491501478652
38,at,gb,3395,8171215.0,301457562038.541,59995852.0,2423047347028.45,1379.7666409854282
39,ch,it,3367,7381153.0,403914244451.966,57860664.0,1806542968545.56,550.2897278210395
40,gb,no,3190,59995852.0,2423047347028.45,4592284.0,265267350723.204,1940.4996219682073
41,at,fr,3177,8171215.0,301457562038.541,60108436.0,2119633181634.37,1449.4838192116947
42,es,gr,3117,42959672.0,1069055675273.75,11115089.0,240963562236.127,2254.706342610381
43,es,se,3100,42959672.0,1069055675273.75,9004263.0,385118743610.143,2837.238370246114
44,fr,pl,3093,60108436.0,2119633181634.37,38596040.0,255107275407.423,1981.377644169354
45,fi,gb,3017,5228143.0,197479443979.151,59995852.0,2423047347028.45,2007.7425784892791
46,it,pl,2973,57860664.0,1806542968545.56,38596040.0,255107275407.423,1175.0432561355217
47,cz,de,2898,10261003.0,119814667457.855,81266672.0,2814353869359.08,388.8128793082555
48,dk,fr,2873,5415583.0,251374821136.171,60108436.0,2119633181634.37,1768.5804081542167
49,de,no,2872,81266672.0,2814353869359.08,4592284.0,265267350723.204,2026.7475422489874
50,nl,se,2869,16196036.0,658380081545.175,9004263.0,385118743610.143,1341.503972389388
51,at,it,2771,8171215.0,301457562038.541,57860664.0,1806542968545.56,561.373522834273
52,de,pt,2740,81266672.0,2814353869359.08,10501523.0,189382122532.169,1913.165833841426
53,fi,fr,2588,5228143.0,197479443979.151,60108436.0,2119633181634.37,3065.3718042421074
54,de,hu,2499,81266672.0,2814353869359.08,10094499.0,104120803140.221,792.1106376219155
55,fr,no,2437,60108436.0,2119633181634.37,4592284.0,265267350723.204,3157.008644085638
56,fr,pt,2408,60108436.0,2119633181634.37,10501523.0,189382122532.169,536.6181849537082
57,gb,pt,2384,59995852.0,2423047347028.45,10501523.0,189382122532.169,1635.3833045770514
58,dk,it,2329,5415583.0,251374821136.171,57860664.0,1806542968545.56,1489.4857087600647
59,dk,nl,2291,5415583.0,251374821136.171,16196036.0,658380081545.175,506.5689307796173
60,es,pl,2274,42959672.0,1069055675273.75,38596040.0,255107275407.423,2185.7038247340233
61,cz,gb,2221,10261003.0,119814667457.855,59995852.0,2423047347028.45,1330.7825395129942
62,it,pt,2216,57860664.0,1806542968545.56,10501523.0,189382122532.169,1724.8599773534247
63,fi,it,2207,5228143.0,197479443979.151,57860664.0,1806542968545.56,2579.966682824664
64,ch,es,2193,7381153.0,403914244451.966,42959672.0,1069055675273.75,1185.8128841009989
65,be,se,2170,10456164.0,369214712443.206,9004263.0,385118743610.143,1535.0725257356048
66,gb,ie,2061,59995852.0,2423047347028.45,4031961.0,194372115041.065,351.37931512159327
67,gb,hu,2016,59995852.0,2423047347028.45,10094499.0,104120803140.221,1732.4109962088514
68,dk,es,1982,5415583.0,251374821136.171,42959672.0,1069055675273.75,2006.65322255761
69,gr,nl,1977,11115089.0,240963562236.127,16196036.0,658380081545.175,1979.8389490502284
70,at,es,1973,8171215.0,301457562038.541,42959672.0,1069055675273.75,1627.5051615493064
71,ch,nl,1973,7381153.0,403914244451.966,16196036.0,658380081545.175,640.7531203760018
72,cz,fr,1949,10261003.0,119814667457.855,60108436.0,2119633181634.37,1619.4205202087417
73,it,no,1931,57860664.0,1806542968545.56,4592284.0,265267350723.204,2946.1811942382983
74,de,ie,1883,81266672.0,2814353869359.08,4031961.0,194372115041.065,1269.1892614643907
75,fr,hu,1881,60108436.0,2119633181634.37,10094499.0,104120803140.221,1828.2566887188937
76,es,pt,1860,42959672.0,1069055675273.75,10501523.0,189382122532.169,387.25834196977047
77,at,nl,1821,8171215.0,301457562038.541,16196036.0,658380081545.175,804.785032679177
78,nl,pl,1821,16196036.0,658380081545.175,38596040.0,255107275407.423,941.6686897823402
79,hu,it,1767,10094499.0,104120803140.221,57860664.0,1806542968545.56,753.4106851402055
80,cz,it,1718,10261003.0,119814667457.855,57860664.0,1806542968545.56,818.4703085584517
81,es,fi,1701,42959672.0,1069055675273.75,5228143.0,197479443979.151,3303.053846396287
82,be,gr,1685,10456164.0,369214712443.206,11115089.0,240963562236.127,1917.4654700249998
83,nl,no,1650,16196036.0,658380081545.175,4592284.0,265267350723.204,1949.4010891833414
84,es,no,1573,42959672.0,1069055675273.75,4592284.0,265267350723.204,3399.5412205569487
85,dk,se,1526,5415583.0,251374821136.171,9004263.0,385118743610.143,841.8431608611351
86,fr,ie,1500,60108436.0,2119633181634.37,4031961.0,194372115041.065,1251.53956437681
87,be,ch,1490,10456164.0,369214712443.206,7381153.0,403914244451.966,501.92555004904534
88,fi,se,1477,5228143.0,197479443979.151,9004263.0,385118743610.143,511.63149110280153
89,fi,nl,1460,5228143.0,197479443979.151,16196036.0,658380081545.175,1803.3265337969435
90,ch,se,1425,7381153.0,403914244451.966,9004263.0,385118743610.143,1860.987124765351
91,es,hu,1377,42959672.0,1069055675273.75,10094499.0,104120803140.221,1990.8278060044763
92,be,pl,1334,10456164.0,369214712443.206,38596040.0,255107275407.423,1036.6512713434295
93,at,be,1324,8171215.0,301457562038.541,10456164.0,369214712443.206,770.1652991039201
94,gr,se,1320,11115089.0,240963562236.127,9004263.0,385118743610.143,2673.4895293811896
95,cz,es,1296,10261003.0,119814667457.855,42959672.0,1069055675273.75,1815.2351246103747
96,de,si,1292,81266672.0,2814353869359.08,1996731.0,34414784504.2352,653.6411891918916
97,ie,it,1290,4031961.0,194372115041.065,57860664.0,1806542968545.56,1888.592138258894
98,be,dk,1275,10456164.0,369214712443.206,5415583.0,251374821136.171,697.4074089617403
99,de,ro,1264,81266672.0,2814353869359.08,21289292.0,74973660680.522,1228.739634262319
100,at,se,1238,8171215.0,301457562038.541,9004263.0,385118743610.143,1699.1335691277736
101,hu,nl,1181,10094499.0,104120803140.221,16196036.0,658380081545.175,1144.9857997673141
102,no,se,1156,4592284.0,265267350723.204,9004263.0,385118743610.143,709.3732261741782
103,pl,se,1151,38596040.0,255107275407.423,9004263.0,385118743610.143,1198.3765227038828
104,cz,nl,1106,10261003.0,119814667457.855,16196036.0,658380081545.175,743.195926803534
105,it,ro,1098,57860664.0,1806542968545.56,21289292.0,74973660680.522,1076.8568302019182
106,be,fi,1095,10456164.0,369214712443.206,5228143.0,197479443979.151,1992.834751443674
107,nl,pt,1089,16196036.0,658380081545.175,10501523.0,189382122532.169,1750.9539813426293
108,es,ie,1087,42959672.0,1069055675273.75,4031961.0,194372115041.065,1464.7001895507544
109,fr,ro,1081,60108436.0,2119633181634.37,21289292.0,74973660680.522,2245.3331328714926
110,at,ch,1069,8171215.0,301457562038.541,7381153.0,403914244451.966,460.45059025016826
111,ch,gr,1020,7381153.0,403914244451.966,11115089.0,240963562236.127,1464.9158448394967
112,be,no,1020,10456164.0,369214712443.206,4592284.0,265267350723.204,2141.92825863695
113,at,gr,1018,8171215.0,301457562038.541,11115089.0,240963562236.127,1178.6464858296238
114,be,pt,971,10456164.0,369214712443.206,10501523.0,189382122532.169,1572.5485048873797
115,dk,no,962,5415583.0,251374821136.171,4592284.0,265267350723.204,1485.725835019941
116,fr,si,951,60108436.0,2119633181634.37,1996731.0,34414784504.2352,1475.3768132631892
117,gb,ro,949,59995852.0,2423047347028.45,21289292.0,74973660680.522,2171.0087753494013
118,ie,nl,935,4031961.0,194372115041.065,16196036.0,658380081545.175,917.1765274618546
119,gr,pl,921,11115089.0,240963562236.127,38596040.0,255107275407.423,1477.6123225213632
120,ch,dk,918,7381153.0,403914244451.966,5415583.0,251374821136.171,1038.717753881392
121,at,pl,900,8171215.0,301457562038.541,38596040.0,255107275407.423,628.862947477918
122,dk,gr,898,5415583.0,251374821136.171,11115089.0,240963562236.127,2114.5938520145705
123,gb,si,885,59995852.0,2423047347028.45,1996731.0,34414784504.2352,1534.7517265650026
124,de,sk,884,81266672.0,2814353869359.08,5374932.0,57437444469.087,713.399583580532
125,gr,pt,874,11115089.0,240963562236.127,10501523.0,189382122532.169,2640.4709204541164
126,be,hu,871,10456164.0,369214712443.206,10094499.0,104120803140.221,1146.5174159396413
127,fi,gr,853,5228143.0,197479443979.151,11115089.0,240963562236.127,2839.382187596408
128,it,si,844,57860664.0,1806542968545.56,1996731.0,34414784504.2352,436.03233455749205
129,be,cz,835,10456164.0,369214712443.206,10261003.0,119814667457.855,773.0475704670232
130,bg,de,831,7865314.0,26157744752.7834,81266672.0,2814353869359.08,1463.552186022501
131,dk,fi,831,5415583.0,251374821136.171,5228143.0,197479443979.151,1296.8086419683777
132,gr,no,824,11115089.0,240963562236.127,4592284.0,265267350723.204,3377.138089347943
133,dk,pl,803,5415583.0,251374821136.171,38596040.0,255107275407.423,754.4658712211889
134,ch,pl,788,7381153.0,403914244451.966,38596040.0,255107275407.423,1004.6841497107471
135,bg,gb,784,7865314.0,26157744752.7834,59995852.0,2423047347028.45,2398.1281301459626
136,ch,fi,768,7381153.0,403914244451.966,5228143.0,197479443979.151,2258.717709107958
137,pt,se,758,10501523.0,189382122532.169,9004263.0,385118743610.143,3058.789898593258
138,es,ro,757,42959672.0,1069055675273.75,21289292.0,74973660680.522,2389.975901781604
139,at,dk,737,8171215.0,301457562038.541,5415583.0,251374821136.171,983.2647818217572
140,cz,se,729,10261003.0,119814667457.855,9004263.0,385118743610.143,1453.5547132743764
141,es,si,721,42959672.0,1069055675273.75,1996731.0,34414784504.2352,1633.118940205925
142,at,hu,688,8171215.0,301457562038.541,10094499.0,104120803140.221,401.1959070314668
143,be,ie,680,10456164.0,369214712443.206,4031961.0,194372115041.065,909.4383852617077
144,at,fi,679,8171215.0,301457562038.541,5228143.0,197479443979.151,2018.6126135123654
145,gb,sk,674,59995852.0,2423047347028.45,5374932.0,57437444469.087,1653.7322431527775
146,bg,it,670,7865314.0,26157744752.7834,57860664.0,1806542968545.56,1067.6626539855301
147,hu,se,667,10094499.0,104120803140.221,9004263.0,385118743610.143,1746.457308636757
148,fi,pl,663,5228143.0,197479443979.151,38596040.0,255107275407.423,1432.360163745153
149,hu,pl,637,10094499.0,104120803140.221,38596040.0,255107275407.423,550.3743933950998
150,ee,gb,623,1362489.0,12145911801.2422,59995852.0,2423047347028.45,1836.6599393771367
151,pl,pt,623,38596040.0,255107275407.423,10501523.0,189382122532.169,2515.2542679429575
152,gr,ro,622,11115089.0,240963562236.127,21289292.0,74973660680.522,776.0543677959607
153,no,pl,620,4592284.0,265267350723.204,38596040.0,255107275407.423,1905.800711118256
154,de,ee,618,81266672.0,2814353869359.08,1362489.0,12145911801.2422,1295.6649926716086
155,at,cz,607,8171215.0,301457562038.541,10261003.0,119814667457.855,257.5705731582407
156,it,sk,602,57860664.0,1806542968545.56,5374932.0,57437444469.087,876.5551737606539
157,fr,sk,602,60108436.0,2119633181634.37,5374932.0,57437444469.087,1871.6852911254466
158,fi,no,593,5228143.0,197479443979.151,4592284.0,265267350723.204,699.4556011010353
159,bg,fr,578,7865314.0,26157744752.7834,60108436.0,2119633181634.37,2293.0781496128006
160,cz,pl,573,10261003.0,119814667457.855,38596040.0,255107275407.423,384.26146250626795
161,gb,lt,560,59995852.0,2423047347028.45,3422593.0,22627507451.5648,1723.7991670497947
162,gr,hu,558,11115089.0,240963562236.127,10094499.0,104120803140.221,943.8215983008109
163,ie,se,551,4031961.0,194372115041.065,9004263.0,385118743610.143,1789.3266297829894
164,ch,cz,527,7381153.0,403914244451.966,10261003.0,119814667457.855,629.5731400152853
165,cz,gr,525,10261003.0,119814667457.855,11115089.0,240963562236.127,1325.783345939188
166,gr,ie,515,11115089.0,240963562236.127,4031961.0,194372115041.065,2812.5080905283576
167,de,lt,515,81266672.0,2814353869359.08,3422593.0,22627507451.5648,1016.5063769685202
168,nl,si,507,16196036.0,658380081545.175,1996731.0,34414784504.2352,969.5935163505319
169,no,pt,493,4592284.0,265267350723.204,10501523.0,189382122532.169,3570.9162907956274
170,dk,hu,484,5415583.0,251374821136.171,10094499.0,104120803140.221,1182.360167619676
171,cz,dk,476,10261003.0,119814667457.855,5415583.0,251374821136.171,789.7067644903262
172,ch,no,474,7381153.0,403914244451.966,4592284.0,265267350723.204,2524.3063357267333
173,dk,pt,472,5415583.0,251374821136.171,10501523.0,189382122532.169,2252.195071609549
174,ch,pt,467,7381153.0,403914244451.966,10501523.0,189382122532.169,1531.692264794122
175,at,no,463,8171215.0,301457562038.541,4592284.0,265267350723.204,2400.6528678040786
176,dk,ie,452,5415583.0,251374821136.171,4031961.0,194372115041.065,1195.2899968882984
177,at,pt,451,8171215.0,301457562038.541,10501523.0,189382122532.169,1984.6057029921328
178,nl,ro,450,16196036.0,658380081545.175,21289292.0,74973660680.522,1583.2746226433953
179,bg,es,450,7865314.0,26157744752.7834,42959672.0,1069055675273.75,2406.7973150334005
180,be,si,441,10456164.0,369214712443.206,1996731.0,34414784504.2352,916.2236784776874
181,bg,nl,440,7865314.0,26157744752.7834,16196036.0,658380081545.175,1813.3626221490015
182,es,sk,439,42959672.0,1069055675273.75,5374932.0,57437444469.087,2049.0084220799854
183,fi,hu,437,5228143.0,197479443979.151,10094499.0,104120803140.221,1971.092508232354
184,cy,it,426,1018688.0,17320552500.0,57860664.0,1806542968545.56,2005.469003527473
185,cz,fi,422,10261003.0,119814667457.855,5228143.0,197479443979.151,1761.641060002383
186,it,lt,419,57860664.0,1806542968545.56,3422593.0,22627507451.5648,1632.1542527675
187,de,lv,415,81266672.0,2814353869359.08,2263453.0,14435700533.368,1140.8744547320612
188,ch,hu,413,7381153.0,403914244451.966,10094499.0,104120803140.221,855.3470873430795
189,ee,it,409,1362489.0,12145911801.2422,57860664.0,1806542968545.56,2006.121052300665
190,pl,si,406,38596040.0,255107275407.423,1996731.0,34414784504.2352,741.600369488613
191,ie,no,406,4031961.0,194372115041.065,4592284.0,265267350723.204,2153.141414353669
192,cz,hu,403,10261003.0,119814667457.855,10094499.0,104120803140.221,412.7387829508766
193,ch,ie,403,7381153.0,403914244451.966,4031961.0,194372115041.065,1352.925412679418
194,at,si,401,8171215.0,301457562038.541,1996731.0,34414784504.2352,178.04634085007402
195,ee,fr,398,1362489.0,12145911801.2422,60108436.0,2119633181634.37,2678.934165031197
196,cy,de,397,1018688.0,17320552500.0,81266672.0,2814353869359.08,2565.9765995721086
197,fi,pt,392,5228143.0,197479443979.151,10501523.0,189382122532.169,3543.738172908713
198,cy,gb,380,1018688.0,17320552500.0,59995852.0,2423047347028.45,3494.17915244856
199,ie,pl,378,4031961.0,194372115041.065,38596040.0,255107275407.423,1840.7528946102418
200,at,ie,378,8171215.0,301457562038.541,4031961.0,194372115041.065,1679.58532474459
201,be,ro,376,10456164.0,369214712443.206,21289292.0,74973660680.522,1597.1325119068965
202,bg,gr,375,7865314.0,26157744752.7834,11115089.0,240963562236.127,459.3832777877987
203,pl,ro,372,38596040.0,255107275407.423,21289292.0,74973660680.522,811.4124191384166
204,fr,lt,357,60108436.0,2119633181634.37,3422593.0,22627507451.5648,2401.4899917234225
205,cy,fr,352,1018688.0,17320552500.0,60108436.0,2119633181634.37,3209.440184411283
206,nl,sk,349,16196036.0,658380081545.175,5374932.0,57437444469.087,1067.0928412536678
207,fi,ie,343,5228143.0,197479443979.151,4031961.0,194372115041.065,2300.945655101341
208,hu,pt,339,10094499.0,104120803140.221,10501523.0,189382122532.169,2358.8884830549823
209,gb,lv,337,59995852.0,2423047347028.45,2263453.0,14435700533.368,1772.3376519073804
210,be,bg,336,10456164.0,369214712443.206,7865314.0,26157744752.7834,1795.8234769816563
211,ee,es,331,1362489.0,12145911801.2422,42959672.0,1069055675273.75,2903.898516150555
212,cy,gr,324,1018688.0,17320552500.0,11115089.0,240963562236.127,1027.2993945708693
213,ee,se,317,1362489.0,12145911801.2422,9004263.0,385118743610.143,683.8680771619948
214,hu,no,316,10094499.0,104120803140.221,4592284.0,265267350723.204,2454.9669237325234
215,ie,pt,315,4031961.0,194372115041.065,10501523.0,189382122532.169,1505.8248248300097
216,bg,pl,312,7865314.0,26157744752.7834,38596040.0,255107275407.423,1133.9634093230818
217,cz,no,311,10261003.0,119814667457.855,4592284.0,265267350723.204,2159.086231487042
218,se,si,308,9004263.0,385118743610.143,1996731.0,34414784504.2352,1860.3021163576445
219,ro,se,307,21289292.0,74973660680.522,9004263.0,385118743610.143,1959.869375624711
220,pl,sk,306,38596040.0,255107275407.423,5374932.0,57437444469.087,380.8601727008192
221,at,ro,305,8171215.0,301457562038.541,21289292.0,74973660680.522,852.4469686765824
222,be,sk,302,10456164.0,369214712443.206,5374932.0,57437444469.087,1096.1560907397152
223,gr,si,298,11115089.0,240963562236.127,1996731.0,34414784504.2352,1010.2549189430244
224,fr,lv,288,60108436.0,2119633181634.37,2263453.0,14435700533.368,2529.7012730165743
225,cy,es,286,1018688.0,17320552500.0,42959672.0,1069055675273.75,3267.647042577648
226,es,lt,284,42959672.0,1069055675273.75,3422593.0,22627507451.5648,2615.604914613606
227,hu,ro,284,10094499.0,104120803140.221,21289292.0,74973660680.522,453.6719458161931
228,at,sk,283,8171215.0,301457562038.541,5374932.0,57437444469.087,422.40557428558964
229,cz,pt,277,10261003.0,119814667457.855,10501523.0,189382122532.169,2155.705916065235
230,gb,is,271,59995852.0,2423047347028.45,292364.0,13825309101.2703,1526.097300117121
231,hu,sk,268,10094499.0,104120803140.221,5374932.0,57437444469.087,170.1290717770217
232,bg,hu,265,7865314.0,26157744752.7834,10094499.0,104120803140.221,675.068287413582
233,de,lu,261,81266672.0,2814353869359.08,457798.0,35064843792.8993,342.62431091712307
234,ee,nl,261,1362489.0,12145911801.2422,16196036.0,658380081545.175,1457.7753959574097
235,dk,si,260,5415583.0,251374821136.171,1996731.0,34414784504.2352,1160.3409721411501
236,hu,si,258,10094499.0,104120803140.221,1996731.0,34414784504.2352,358.64726496210045
237,ch,si,253,7381153.0,403914244451.966,1996731.0,34414784504.2352,528.943044943679
238,ch,ro,253,7381153.0,403914244451.966,21289292.0,74973660680.522,1297.3390893754524
239,de,hr,252,81266672.0,2814353869359.08,4443351.0,41855265955.2919,824.875675357486
240,se,sk,251,9004263.0,385118743610.143,5374932.0,57437444469.087,1578.3450442825585
241,at,bg,246,8171215.0,301457562038.541,7865314.0,26157744752.7834,1025.8905001087312
242,it,lv,244,57860664.0,1806542968545.56,2263453.0,14435700533.368,1804.4158387582938
243,lt,nl,243,3422593.0,22627507451.5648,16196036.0,658380081545.175,1251.1798349155617
244,hu,ie,234,10094499.0,104120803140.221,4031961.0,194372115041.065,2049.5799688333614
245,lt,pl,226,3422593.0,22627507451.5648,38596040.0,255107275407.423,461.15818203791724
246,dk,ee,226,5415583.0,251374821136.171,1362489.0,12145911801.2422,999.313203416749
247,bg,ro,225,7865314.0,26157744752.7834,21289292.0,74973660680.522,345.49339301894014
248,be,ee,221,10456164.0,369214712443.206,1362489.0,12145911801.2422,1623.6952645101921
249,cz,sk,219,10261003.0,119814667457.855,5374932.0,57437444469.087,325.370746396042
250,bg,se,217,7865314.0,26157744752.7834,9004263.0,385118743610.143,2301.495284473375
251,ee,pl,216,1362489.0,12145911801.2422,38596040.0,255107275407.423,831.7526220516821
252,hr,it,216,4443351.0,41855265955.2919,57860664.0,1806542968545.56,435.5719711090006
253,de,is,213,81266672.0,2814353869359.08,292364.0,13825309101.2703,2274.44135787722
254,gb,hr,210,59995852.0,2423047347028.45,4443351.0,41855265955.2919,1711.6177719690006
255,ee,fi,206,1362489.0,12145911801.2422,5228143.0,197479443979.151,653.3919984437767
256,cz,ro,205,10261003.0,119814667457.855,21289292.0,74973660680.522,840.2368215947272
257,fr,hr,204,60108436.0,2119633181634.37,4443351.0,41855265955.2919,1587.7683276687255
258,bg,dk,202,7865314.0,26157744752.7834,5415583.0,251374821136.171,1842.4962815002546
259,dk,ro,201,5415583.0,251374821136.171,21289292.0,74973660680.522,1545.7792609799742
260,cz,si,199,10261003.0,119814667457.855,1996731.0,34414784504.2352,406.89845980138324
261,lt,se,198,3422593.0,22627507451.5648,9004263.0,385118743610.143,935.595329168784
262,fi,ro,196,5228143.0,197479443979.151,21289292.0,74973660680.522,2077.3199194773815
263,gr,sk,193,11115089.0,240963562236.127,5374932.0,57437444469.087,1103.6426469402065
264,pt,ro,192,10501523.0,189382122532.169,21289292.0,74973660680.522,2767.332720675913
265,es,mt,190,42959672.0,1069055675273.75,408805.0,6116591928.25112,1665.2742652169447
266,lv,nl,189,2263453.0,14435700533.368,16196036.0,658380081545.175,1341.3851318280692
267,cz,ie,188,10261003.0,119814667457.855,4031961.0,194372115041.065,1657.4655708152075
268,lv,pl,186,2263453.0,14435700533.368,38596040.0,255107275407.423,629.7110884259445
269,it,mt,186,57860664.0,1806542968545.56,408805.0,6116591928.25112,827.2811113562019
270,fr,lu,184,60108436.0,2119633181634.37,457798.0,35064843792.8993,1059.8772188727976
271,ee,no,180,1362489.0,12145911801.2422,4592284.0,265267350723.204,1273.464307956373
272,fi,si,180,5228143.0,197479443979.151,1996731.0,34414784504.2352,2159.927150639721
273,es,lv,179,42959672.0,1069055675273.75,2263453.0,14435700533.368,2749.1635548708846
274,fi,sk,177,5228143.0,197479443979.151,5374932.0,57437444469.087,1801.9906001318614
275,be,lt,176,10456164.0,369214712443.206,3422593.0,22627507451.5648,1389.675531499168
276,bg,fi,175,7865314.0,26157744752.7834,5228143.0,197479443979.151,2421.617407550959
277,dk,sk,174,5415583.0,251374821136.171,5374932.0,57437444469.087,1045.0902925319767
278,no,ro,174,4592284.0,265267350723.204,21289292.0,74973660680.522,2648.9308714682097
279,fr,is,174,60108436.0,2119633181634.37,292364.0,13825309101.2703,2707.773036043422
280,gb,lu,172,59995852.0,2423047347028.45,457798.0,35064843792.8993,762.308075345759
281,cy,nl,172,1018688.0,17320552500.0,16196036.0,658380081545.175,2913.0513317199197
282,bg,ch,170,7865314.0,26157744752.7834,7381153.0,403914244451.966,1420.9098829785153
283,de,mt,168,81266672.0,2814353869359.08,408805.0,6116591928.25112,1767.1604036750848
284,lv,se,165,2263453.0,14435700533.368,9004263.0,385118743610.143,811.7604871656089
285,pt,si,164,10501523.0,189382122532.169,1996731.0,34414784504.2352,2003.3797327228895
286,is,no,163,292364.0,13825309101.2703,4592284.0,265267350723.204,1530.8909705734593
287,bg,cz,162,7865314.0,26157744752.7834,10261003.0,119814667457.855,1087.7978363634147
288,at,ee,162,8171215.0,301457562038.541,1362489.0,12145911801.2422,1453.1436881358125
289,ee,gr,162,1362489.0,12145911801.2422,11115089.0,240963562236.127,2188.3838025479154
290,be,cy,160,10456164.0,369214712443.206,1018688.0,17320552500.0,2882.451086682032
291,dk,lt,159,5415583.0,251374821136.171,3422593.0,22627507451.5648,883.8269327680122
292,no,si,157,4592284.0,265267350723.204,1996731.0,34414784504.2352,2565.068249372228
293,bg,pt,156,7865314.0,26157744752.7834,10501523.0,189382122532.169,2792.5143727180484
294,hu,lt,153,10094499.0,104120803140.221,3422593.0,22627507451.5648,952.7447267592679
295,ee,hu,152,1362489.0,12145911801.2422,10094499.0,104120803140.221,1344.220890086707
296,gr,hr,148,11115089.0,240963562236.127,4443351.0,41855265955.2919,833.895895523304
297,ro,si,146,21289292.0,74973660680.522,1996731.0,34414784504.2352,775.2108737490988
298,is,it,146,292364.0,13825309101.2703,57860664.0,1806542968545.56,3143.728886405653
299,es,hr,145,42959672.0,1069055675273.75,4443351.0,41855265955.2919,1728.2368205437267
300,gr,lt,145,11115089.0,240963562236.127,3422593.0,22627507451.5648,1805.0533461948858
301,gb,mt,143,59995852.0,2423047347028.45,408805.0,6116591928.25112,2444.5342340893353
302,at,lt,142,8171215.0,301457562038.541,3422593.0,22627507451.5648,1090.0183719682154
303,es,is,141,42959672.0,1069055675273.75,292364.0,13825309101.2703,2917.5423555175653
304,ro,sk,141,21289292.0,74973660680.522,5374932.0,57437444469.087,520.1924866159319
305,be,lv,141,10456164.0,369214712443.206,2263453.0,14435700533.368,1494.159211174665
306,is,nl,140,292364.0,13825309101.2703,16196036.0,658380081545.175,1977.529089627372
307,bg,si,139,7865314.0,26157744752.7834,1996731.0,34414784504.2352,897.5528576534646
308,bg,no,139,7865314.0,26157744752.7834,4592284.0,265267350723.204,2993.2763550942313
309,fr,mt,138,60108436.0,2119633181634.37,408805.0,6116591928.25112,1676.4461887605967
