,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
38,de,pt,1583,81300864.0,2497244606186.64,10087653.0,122630089680.27,1913.165833841426
39,es,gr,1512,39996476.0,642588992512.807,10803809.0,145861612400.906,2254.706342610381
40,dk,fr,1508,5256002.0,187633263192.748,57623180.0,1605675086549.56,1768.5804081542167
41,nl,se,1502,15538617.0,450490196078.431,8785493.0,291745732990.835,1341.503972389388
42,es,pt,1480,39996476.0,642588992512.807,10087653.0,122630089680.27,387.25834196977047
43,fi,fr,1339,5124717.0,132129174216.93,57623180.0,1605675086549.56,3065.3718042421074
44,at,gb,1294,7958043.0,237250948791.266,58078584.0,1421711933486.21,1379.7666409854282
45,ch,fr,1281,7069694.0,340101207919.03,57623180.0,1605675086549.56,995.1778337097365
46,ch,gb,1281,7069694.0,340101207919.03,58078584.0,1421711933486.21,1110.0249104069546
47,es,se,1267,39996476.0,642588992512.807,8785493.0,291745732990.835,2837.238370246114
48,dk,nl,1254,5256002.0,187633263192.748,15538617.0,450490196078.431,506.5689307796173
49,it,pt,1235,56898972.0,1312426527795.21,10087653.0,122630089680.27,1724.8599773534247
50,be,es,1218,10123230.0,279201433224.756,39996476.0,642588992512.807,1310.3594821587585
51,de,no,1189,81300864.0,2497244606186.64,4381511.0,163519897878.102,2026.7475422489874
52,gr,nl,1128,10803809.0,145861612400.906,15538617.0,450490196078.431,1979.8389490502284
53,de,ie,1085,81300864.0,2497244606186.64,3606725.0,75790786290.3226,1269.1892614643907
54,fr,ie,1078,57623180.0,1605675086549.56,3606725.0,75790786290.3226,1251.53956437681
55,at,fr,1068,7958043.0,237250948791.266,57623180.0,1605675086549.56,1449.4838192116947
56,dk,it,1060,5256002.0,187633263192.748,56898972.0,1312426527795.21,1489.4857087600647
57,fi,it,1047,5124717.0,132129174216.93,56898972.0,1312426527795.21,2579.966682824664
58,at,it,1018,7958043.0,237250948791.266,56898972.0,1312426527795.21,561.373522834273
59,fr,no,996,57623180.0,1605675086549.56,4381511.0,163519897878.102,3157.008644085638
60,fi,nl,969,5124717.0,132129174216.93,15538617.0,450490196078.431,1803.3265337969435
61,dk,se,939,5256002.0,187633263192.748,8785493.0,291745732990.835,841.8431608611351
62,ch,it,906,7069694.0,340101207919.03,56898972.0,1312426527795.21,550.2897278210395
63,fi,se,839,5124717.0,132129174216.93,8785493.0,291745732990.835,511.63149110280153
64,dk,es,769,5256002.0,187633263192.748,39996476.0,642588992512.807,2006.65322255761
65,be,se,761,10123230.0,279201433224.756,8785493.0,291745732990.835,1535.0725257356048
66,be,gr,750,10123230.0,279201433224.756,10803809.0,145861612400.906,1917.4654700249998
67,nl,no,747,15538617.0,450490196078.431,4381511.0,163519897878.102,1949.4010891833414
68,ie,it,746,3606725.0,75790786290.3226,56898972.0,1312426527795.21,1888.592138258894
69,nl,pt,735,15538617.0,450490196078.431,10087653.0,122630089680.27,1750.9539813426293
70,it,no,733,56898972.0,1312426527795.21,4381511.0,163519897878.102,2946.1811942382983
71,es,fi,710,39996476.0,642588992512.807,5124717.0,132129174216.93,3303.053846396287
72,at,nl,682,7958043.0,237250948791.266,15538617.0,450490196078.431,804.785032679177
73,ch,nl,678,7069694.0,340101207919.03,15538617.0,450490196078.431,640.7531203760018
74,at,es,651,7958043.0,237250948791.266,39996476.0,642588992512.807,1627.5051615493064
75,gr,pt,645,10803809.0,145861612400.906,10087653.0,122630089680.27,2640.4709204541164
76,gr,se,605,10803809.0,145861612400.906,8785493.0,291745732990.835,2673.4895293811896
77,ie,nl,604,3606725.0,75790786290.3226,15538617.0,450490196078.431,917.1765274618546
78,dk,no,586,5256002.0,187633263192.748,4381511.0,163519897878.102,1485.725835019941
79,be,pt,586,10123230.0,279201433224.756,10087653.0,122630089680.27,1572.5485048873797
80,es,ie,582,39996476.0,642588992512.807,3606725.0,75790786290.3226,1464.7001895507544
81,be,dk,570,10123230.0,279201433224.756,5256002.0,187633263192.748,697.4074089617403
82,no,se,562,4381511.0,163519897878.102,8785493.0,291745732990.835,709.3732261741782
83,fi,gr,554,5124717.0,132129174216.93,10803809.0,145861612400.906,2839.382187596408
84,es,no,531,39996476.0,642588992512.807,4381511.0,163519897878.102,3399.5412205569487
85,dk,gr,528,5256002.0,187633263192.748,10803809.0,145861612400.906,2114.5938520145705
86,be,fi,516,10123230.0,279201433224.756,5124717.0,132129174216.93,1992.834751443674
87,dk,fi,497,5256002.0,187633263192.748,5124717.0,132129174216.93,1296.8086419683777
88,at,se,477,7958043.0,237250948791.266,8785493.0,291745732990.835,1699.1335691277736
89,pt,se,472,10087653.0,122630089680.27,8785493.0,291745732990.835,3058.789898593258
90,be,ch,463,10123230.0,279201433224.756,7069694.0,340101207919.03,501.92555004904534
91,ch,es,462,7069694.0,340101207919.03,39996476.0,642588992512.807,1185.8128841009989
92,at,be,439,7958043.0,237250948791.266,10123230.0,279201433224.756,770.1652991039201
93,gr,no,433,10803809.0,145861612400.906,4381511.0,163519897878.102,3377.138089347943
94,be,ie,427,10123230.0,279201433224.756,3606725.0,75790786290.3226,909.4383852617077
95,ch,se,423,7069694.0,340101207919.03,8785493.0,291745732990.835,1860.987124765351
96,ie,se,402,3606725.0,75790786290.3226,8785493.0,291745732990.835,1789.3266297829894
97,gr,ie,385,10803809.0,145861612400.906,3606725.0,75790786290.3226,2812.5080905283576
98,fi,no,379,5124717.0,132129174216.93,4381511.0,163519897878.102,699.4556011010353
99,at,dk,368,7958043.0,237250948791.266,5256002.0,187633263192.748,983.2647818217572
100,at,gr,367,7958043.0,237250948791.266,10803809.0,145861612400.906,1178.6464858296238
101,dk,pt,364,5256002.0,187633263192.748,10087653.0,122630089680.27,2252.195071609549
102,at,fi,346,7958043.0,237250948791.266,5124717.0,132129174216.93,2018.6126135123654
103,fi,pt,340,5124717.0,132129174216.93,10087653.0,122630089680.27,3543.738172908713
104,ch,gr,324,7069694.0,340101207919.03,10803809.0,145861612400.906,1464.9158448394967
105,be,no,324,10123230.0,279201433224.756,4381511.0,163519897878.102,2141.92825863695
106,ie,pt,317,3606725.0,75790786290.3226,10087653.0,122630089680.27,1505.8248248300097
107,dk,ie,308,5256002.0,187633263192.748,3606725.0,75790786290.3226,1195.2899968882984
108,fi,ie,304,5124717.0,132129174216.93,3606725.0,75790786290.3226,2300.945655101341
109,at,ch,282,7958043.0,237250948791.266,7069694.0,340101207919.03,460.45059025016826
110,ch,dk,265,7069694.0,340101207919.03,5256002.0,187633263192.748,1038.717753881392
111,ch,fi,256,7069694.0,340101207919.03,5124717.0,132129174216.93,2258.717709107958
112,ie,no,255,3606725.0,75790786290.3226,4381511.0,163519897878.102,2153.141414353669
113,at,pt,239,7958043.0,237250948791.266,10087653.0,122630089680.27,1984.6057029921328
114,no,pt,234,4381511.0,163519897878.102,10087653.0,122630089680.27,3570.9162907956274
115,de,pl,227,81300864.0,2497244606186.64,38401408.0,160193242090.427,634.2744654511525
116,at,ie,216,7958043.0,237250948791.266,3606725.0,75790786290.3226,1679.58532474459
117,ch,pt,202,7069694.0,340101207919.03,10087653.0,122630089680.27,1531.692264794122
118,de,hu,197,81300864.0,2497244606186.64,10308272.0,46658765340.4375,792.1106376219155
119,gb,pl,188,58078584.0,1421711933486.21,38401408.0,160193242090.427,1493.6348731350338
120,ch,no,178,7069694.0,340101207919.03,4381511.0,163519897878.102,2524.3063357267333
121,at,no,168,7958043.0,237250948791.266,4381511.0,163519897878.102,2400.6528678040786
122,gb,hu,167,58078584.0,1421711933486.21,10308272.0,46658765340.4375,1732.4109962088514
123,gb,is,163,58078584.0,1421711933486.21,269140.0,7426082270.67669,1526.097300117121
124,cz,gb,157,10295653.0,67388492013.5445,58078584.0,1421711933486.21,1330.7825395129942
125,cz,de,153,10295653.0,67388492013.5445,81300864.0,2497244606186.64,388.8128793082555
126,ch,ie,147,7069694.0,340101207919.03,3606725.0,75790786290.3226,1352.925412679418
127,de,lu,144,81300864.0,2497244606186.64,413202.0,20895314657.9805,342.62431091712307
128,fr,pl,138,57623180.0,1605675086549.56,38401408.0,160193242090.427,1981.377644169354
129,de,is,131,81300864.0,2497244606186.64,269140.0,7426082270.67669,2274.44135787722
130,fr,hu,127,57623180.0,1605675086549.56,10308272.0,46658765340.4375,1828.2566887188937
131,it,pl,126,56898972.0,1312426527795.21,38401408.0,160193242090.427,1175.0432561355217
132,hu,it,125,10308272.0,46658765340.4375,56898972.0,1312426527795.21,753.4106851402055
133,is,it,120,269140.0,7426082270.67669,56898972.0,1312426527795.21,3143.728886405653
134,fr,lu,119,57623180.0,1605675086549.56,413202.0,20895314657.9805,1059.8772188727976
135,fr,is,119,57623180.0,1605675086549.56,269140.0,7426082270.67669,2707.773036043422
136,cz,it,110,10295653.0,67388492013.5445,56898972.0,1312426527795.21,818.4703085584517
137,hu,nl,106,10308272.0,46658765340.4375,15538617.0,450490196078.431,1144.9857997673141
138,cz,pl,105,10295653.0,67388492013.5445,38401408.0,160193242090.427,384.26146250626795
139,is,no,100,269140.0,7426082270.67669,4381511.0,163519897878.102,1530.8909705734593
140,gb,ro,99,58078584.0,1421711933486.21,22417872.0,36937074278.3004,2171.0087753494013
141,hu,pl,99,10308272.0,46658765340.4375,38401408.0,160193242090.427,550.3743933950998
142,bg,de,96,8401382.0,12294987876.3121,81300864.0,2497244606186.64,1463.552186022501
143,be,lu,94,10123230.0,279201433224.756,413202.0,20895314657.9805,139.6193023601204
144,bg,gb,92,8401382.0,12294987876.3121,58078584.0,1421711933486.21,2398.1281301459626
145,nl,pl,91,15538617.0,450490196078.431,38401408.0,160193242090.427,941.6686897823402
146,cz,fr,90,10295653.0,67388492013.5445,57623180.0,1605675086549.56,1619.4205202087417
147,de,si,89,81300864.0,2497244606186.64,1990671.0,21507232648.7252,653.6411891918916
148,is,nl,86,269140.0,7426082270.67669,15538617.0,450490196078.431,1977.529089627372
149,fr,ro,83,57623180.0,1605675086549.56,22417872.0,36937074278.3004,2245.3331328714926
150,cz,hu,82,10295653.0,67388492013.5445,10308272.0,46658765340.4375,412.7387829508766
151,it,ro,81,56898972.0,1312426527795.21,22417872.0,36937074278.3004,1076.8568302019182
152,hu,ro,81,10308272.0,46658765340.4375,22417872.0,36937074278.3004,453.6719458161931
153,pl,ro,80,38401408.0,160193242090.427,22417872.0,36937074278.3004,811.4124191384166
154,is,se,79,269140.0,7426082270.67669,8785493.0,291745732990.835,1728.3375609667983
155,it,si,78,56898972.0,1312426527795.21,1990671.0,21507232648.7252,436.03233455749205
156,gb,lu,74,58078584.0,1421711933486.21,413202.0,20895314657.9805,762.308075345759
157,dk,is,74,5256002.0,187633263192.748,269140.0,7426082270.67669,1839.2105303278522
158,es,is,74,39996476.0,642588992512.807,269140.0,7426082270.67669,2917.5423555175653
159,cz,sk,73,10295653.0,67388492013.5445,5358288.0,27925036755.3866,325.370746396042
160,es,pl,72,39996476.0,642588992512.807,38401408.0,160193242090.427,2185.7038247340233
161,de,ro,71,81300864.0,2497244606186.64,22417872.0,36937074278.3004,1228.739634262319
162,cz,nl,70,10295653.0,67388492013.5445,15538617.0,450490196078.431,743.195926803534
163,is,pt,69,269140.0,7426082270.67669,10087653.0,122630089680.27,2913.836411001334
164,gb,sk,67,58078584.0,1421711933486.21,5358288.0,27925036755.3866,1653.7322431527775
165,es,hu,65,39996476.0,642588992512.807,10308272.0,46658765340.4375,1990.8278060044763
166,at,hu,65,7958043.0,237250948791.266,10308272.0,46658765340.4375,401.1959070314668
167,cz,ro,64,10295653.0,67388492013.5445,22417872.0,36937074278.3004,840.2368215947272
168,gr,is,64,10803809.0,145861612400.906,269140.0,7426082270.67669,3926.285988817425
169,pl,se,64,38401408.0,160193242090.427,8785493.0,291745732990.835,1198.3765227038828
170,gr,hu,64,10803809.0,145861612400.906,10308272.0,46658765340.4375,943.8215983008109
171,be,pl,59,10123230.0,279201433224.756,38401408.0,160193242090.427,1036.6512713434295
172,gb,si,59,58078584.0,1421711933486.21,1990671.0,21507232648.7252,1534.7517265650026
173,fi,pl,58,5124717.0,132129174216.93,38401408.0,160193242090.427,1432.360163745153
174,bg,hu,57,8401382.0,12294987876.3121,10308272.0,46658765340.4375,675.068287413582
175,hu,si,56,10308272.0,46658765340.4375,1990671.0,21507232648.7252,358.64726496210045
176,hu,se,56,10308272.0,46658765340.4375,8785493.0,291745732990.835,1746.457308636757
177,dk,pl,56,5256002.0,187633263192.748,38401408.0,160193242090.427,754.4658712211889
178,be,hu,56,10123230.0,279201433224.756,10308272.0,46658765340.4375,1146.5174159396413
179,fr,si,56,57623180.0,1605675086549.56,1990671.0,21507232648.7252,1475.3768132631892
180,de,ee,54,81300864.0,2497244606186.64,1434670.0,4786018988.16491,1295.6649926716086
181,pl,sk,54,38401408.0,160193242090.427,5358288.0,27925036755.3866,380.8601727008192
182,be,cz,52,10123230.0,279201433224.756,10295653.0,67388492013.5445,773.0475704670232
183,hu,sk,52,10308272.0,46658765340.4375,5358288.0,27925036755.3866,170.1290717770217
184,gr,ro,52,10803809.0,145861612400.906,22417872.0,36937074278.3004,776.0543677959607
185,de,sk,51,81300864.0,2497244606186.64,5358288.0,27925036755.3866,713.399583580532
186,it,lu,50,56898972.0,1312426527795.21,413202.0,20895314657.9805,912.8708683961955
187,nl,si,50,15538617.0,450490196078.431,1990671.0,21507232648.7252,969.5935163505319
188,bg,ro,49,8401382.0,12294987876.3121,22417872.0,36937074278.3004,345.49339301894014
189,fi,hu,48,5124717.0,132129174216.93,10308272.0,46658765340.4375,1971.092508232354
190,bg,gr,47,8401382.0,12294987876.3121,10803809.0,145861612400.906,459.3832777877987
191,cz,es,47,10295653.0,67388492013.5445,39996476.0,642588992512.807,1815.2351246103747
192,ee,pl,46,1434670.0,4786018988.16491,38401408.0,160193242090.427,831.7526220516821
193,cz,gr,46,10295653.0,67388492013.5445,10803809.0,145861612400.906,1325.783345939188
194,es,lu,45,39996476.0,642588992512.807,413202.0,20895314657.9805,1288.0668980859127
195,at,cz,44,7958043.0,237250948791.266,10295653.0,67388492013.5445,257.5705731582407
196,ee,fi,44,1434670.0,4786018988.16491,5124717.0,132129174216.93,653.3919984437767
197,bg,it,43,8401382.0,12294987876.3121,56898972.0,1312426527795.21,1067.6626539855301
198,cz,fi,43,10295653.0,67388492013.5445,5124717.0,132129174216.93,1761.641060002383
199,lu,nl,42,413202.0,20895314657.9805,15538617.0,450490196078.431,283.5773545002537
200,pl,pt,42,38401408.0,160193242090.427,10087653.0,122630089680.27,2515.2542679429575
201,fi,is,42,5124717.0,132129174216.93,269140.0,7426082270.67669,2094.0168056563857
202,cz,se,42,10295653.0,67388492013.5445,8785493.0,291745732990.835,1453.5547132743764
203,gr,lu,40,10803809.0,145861612400.906,413202.0,20895314657.9805,1779.7905260375348
204,cz,si,40,10295653.0,67388492013.5445,1990671.0,21507232648.7252,406.89845980138324
205,be,is,40,10123230.0,279201433224.756,269140.0,7426082270.67669,2096.032290940102
206,nl,ro,40,15538617.0,450490196078.431,22417872.0,36937074278.3004,1583.2746226433953
207,ro,si,38,22417872.0,36937074278.3004,1990671.0,21507232648.7252,775.2108737490988
208,at,pl,38,7958043.0,237250948791.266,38401408.0,160193242090.427,628.862947477918
209,gr,pl,38,10803809.0,145861612400.906,38401408.0,160193242090.427,1477.6123225213632
210,dk,hu,37,5256002.0,187633263192.748,10308272.0,46658765340.4375,1182.360167619676
211,ee,gb,37,1434670.0,4786018988.16491,58078584.0,1421711933486.21,1836.6599393771367
212,ie,is,37,3606725.0,75790786290.3226,269140.0,7426082270.67669,1456.2661511255394
213,be,ro,37,10123230.0,279201433224.756,22417872.0,36937074278.3004,1597.1325119068965
214,at,si,36,7958043.0,237250948791.266,1990671.0,21507232648.7252,178.04634085007402
215,dk,lu,36,5256002.0,187633263192.748,413202.0,20895314657.9805,748.3454684123773
216,bg,pl,36,8401382.0,12294987876.3121,38401408.0,160193242090.427,1133.9634093230818
217,be,si,35,10123230.0,279201433224.756,1990671.0,21507232648.7252,916.2236784776874
218,bg,fr,35,8401382.0,12294987876.3121,57623180.0,1605675086549.56,2293.0781496128006
219,hu,pt,34,10308272.0,46658765340.4375,10087653.0,122630089680.27,2358.8884830549823
220,be,bg,34,10123230.0,279201433224.756,8401382.0,12294987876.3121,1795.8234769816563
221,lu,se,34,413202.0,20895314657.9805,8785493.0,291745732990.835,1589.973409807028
222,gr,si,34,10803809.0,145861612400.906,1990671.0,21507232648.7252,1010.2549189430244
223,at,lu,33,7958043.0,237250948791.266,413202.0,20895314657.9805,642.903704876976
224,es,si,33,39996476.0,642588992512.807,1990671.0,21507232648.7252,1633.118940205925
225,bg,cz,33,8401382.0,12294987876.3121,10295653.0,67388492013.5445,1087.7978363634147
226,de,lt,32,81300864.0,2497244606186.64,3722023.0,8382519637.46224,1016.5063769685202
227,cz,dk,32,10295653.0,67388492013.5445,5256002.0,187633263192.748,789.7067644903262
228,es,ro,32,39996476.0,642588992512.807,22417872.0,36937074278.3004,2389.975901781604
229,no,pl,32,4381511.0,163519897878.102,38401408.0,160193242090.427,1905.800711118256
230,bg,nl,31,8401382.0,12294987876.3121,15538617.0,450490196078.431,1813.3626221490015
231,ch,cz,30,7069694.0,340101207919.03,10295653.0,67388492013.5445,629.5731400152853
232,lv,se,30,2534288.0,5975248851.45482,8785493.0,291745732990.835,811.7604871656089
233,ee,se,30,1434670.0,4786018988.16491,8785493.0,291745732990.835,683.8680771619948
234,bg,es,30,8401382.0,12294987876.3121,39996476.0,642588992512.807,2406.7973150334005
235,at,is,30,7958043.0,237250948791.266,269140.0,7426082270.67669,2752.7187595362147
236,ee,nl,30,1434670.0,4786018988.16491,15538617.0,450490196078.431,1457.7753959574097
237,ch,hu,29,7069694.0,340101207919.03,10308272.0,46658765340.4375,855.3470873430795
238,fr,sk,29,57623180.0,1605675086549.56,5358288.0,27925036755.3866,1871.6852911254466
239,nl,sk,28,15538617.0,450490196078.431,5358288.0,27925036755.3866,1067.0928412536678
240,fi,si,28,5124717.0,132129174216.93,1990671.0,21507232648.7252,2159.927150639721
241,it,sk,28,56898972.0,1312426527795.21,5358288.0,27925036755.3866,876.5551737606539
242,de,lv,28,81300864.0,2497244606186.64,2534288.0,5975248851.45482,1140.8744547320612
243,cz,ie,28,10295653.0,67388492013.5445,3606725.0,75790786290.3226,1657.4655708152075
244,fi,lu,28,5124717.0,132129174216.93,413202.0,20895314657.9805,2029.2219902289112
245,lt,se,27,3722023.0,8382519637.46224,8785493.0,291745732990.835,935.595329168784
246,ch,is,27,7069694.0,340101207919.03,269140.0,7426082270.67669,2597.8496196606234
247,ch,si,26,7069694.0,340101207919.03,1990671.0,21507232648.7252,528.943044943679
248,ch,pl,26,7069694.0,340101207919.03,38401408.0,160193242090.427,1004.6841497107471
249,lt,pl,26,3722023.0,8382519637.46224,38401408.0,160193242090.427,461.15818203791724
250,gb,lv,26,58078584.0,1421711933486.21,2534288.0,5975248851.45482,1772.3376519073804
251,cz,pt,26,10295653.0,67388492013.5445,10087653.0,122630089680.27,2155.705916065235
252,ie,pl,25,3606725.0,75790786290.3226,38401408.0,160193242090.427,1840.7528946102418
253,ro,sk,25,22417872.0,36937074278.3004,5358288.0,27925036755.3866,520.1924866159319
254,lu,pt,25,413202.0,20895314657.9805,10087653.0,122630089680.27,1576.9509146178095
255,cz,no,25,10295653.0,67388492013.5445,4381511.0,163519897878.102,2159.086231487042
256,at,sk,24,7958043.0,237250948791.266,5358288.0,27925036755.3866,422.40557428558964
257,pl,si,24,38401408.0,160193242090.427,1990671.0,21507232648.7252,741.600369488613
258,dk,si,24,5256002.0,187633263192.748,1990671.0,21507232648.7252,1160.3409721411501
259,hu,ie,23,10308272.0,46658765340.4375,3606725.0,75790786290.3226,2049.5799688333614
260,ee,fr,23,1434670.0,4786018988.16491,57623180.0,1605675086549.56,2678.934165031197
261,ee,lt,21,1434670.0,4786018988.16491,3722023.0,8382519637.46224,392.30181541813704
262,hu,no,20,10308272.0,46658765340.4375,4381511.0,163519897878.102,2454.9669237325234
263,lv,pl,20,2534288.0,5975248851.45482,38401408.0,160193242090.427,629.7110884259445
264,ee,lv,20,1434670.0,4786018988.16491,2534288.0,5975248851.45482,212.89215012832722
265,ro,se,20,22417872.0,36937074278.3004,8785493.0,291745732990.835,1959.869375624711
266,dk,ro,20,5256002.0,187633263192.748,22417872.0,36937074278.3004,1545.7792609799742
267,lt,lv,19,3722023.0,8382519637.46224,2534288.0,5975248851.45482,179.64733914772322
268,ie,lu,19,3606725.0,75790786290.3226,413202.0,20895314657.9805,1040.5710037354838
269,lt,nl,18,3722023.0,8382519637.46224,15538617.0,450490196078.431,1251.1798349155617
270,gb,lt,18,58078584.0,1421711933486.21,3722023.0,8382519637.46224,1723.7991670497947
271,cy,gr,18,880064.0,10011918444.1656,10803809.0,145861612400.906,1027.2993945708693
272,fi,lt,18,5124717.0,132129174216.93,3722023.0,8382519637.46224,1035.2467936966873
273,ee,it,18,1434670.0,4786018988.16491,56898972.0,1312426527795.21,2006.121052300665
274,fr,lv,18,57623180.0,1605675086549.56,2534288.0,5975248851.45482,2529.7012730165743
275,fr,lt,17,57623180.0,1605675086549.56,3722023.0,8382519637.46224,2401.4899917234225
276,pt,si,17,10087653.0,122630089680.27,1990671.0,21507232648.7252,2003.3797327228895
277,ch,lu,16,7069694.0,340101207919.03,413202.0,20895314657.9805,367.2418712534625
278,fi,sk,16,5124717.0,132129174216.93,5358288.0,27925036755.3866,1801.9906001318614
279,it,mt,16,56898972.0,1312426527795.21,385271.0,3585755121.48642,827.2811113562019
280,fr,mt,16,57623180.0,1605675086549.56,385271.0,3585755121.48642,1676.4461887605967
281,lu,no,16,413202.0,20895314657.9805,4381511.0,163519897878.102,2220.1714484387203
282,hu,lt,16,10308272.0,46658765340.4375,3722023.0,8382519637.46224,952.7447267592679
283,cy,fr,16,880064.0,10011918444.1656,57623180.0,1605675086549.56,3209.440184411283
284,se,sk,15,8785493.0,291745732990.835,5358288.0,27925036755.3866,1578.3450442825585
285,be,sk,15,10123230.0,279201433224.756,5358288.0,27925036755.3866,1096.1560907397152
286,cy,it,15,880064.0,10011918444.1656,56898972.0,1312426527795.21,2005.469003527473
287,cy,gb,15,880064.0,10011918444.1656,58078584.0,1421711933486.21,3494.17915244856
288,fi,lv,15,5124717.0,132129174216.93,2534288.0,5975248851.45482,860.8649291057505
289,cz,lt,14,10295653.0,67388492013.5445,3722023.0,8382519637.46224,842.7353580234371
290,bg,sk,14,8401382.0,12294987876.3121,5358288.0,27925036755.3866,797.4440454803175
291,se,si,14,8785493.0,291745732990.835,1990671.0,21507232648.7252,1860.3021163576445
292,ch,ro,14,7069694.0,340101207919.03,22417872.0,36937074278.3004,1297.3390893754524
293,lv,nl,14,2534288.0,5975248851.45482,15538617.0,450490196078.431,1341.3851318280692
294,ee,hu,14,1434670.0,4786018988.16491,10308272.0,46658765340.4375,1344.220890086707
295,gr,sk,14,10803809.0,145861612400.906,5358288.0,27925036755.3866,1103.6426469402065
296,dk,ee,14,5256002.0,187633263192.748,1434670.0,4786018988.16491,999.313203416749
297,si,sk,14,1990671.0,21507232648.7252,5358288.0,27925036755.3866,449.8644865611742
298,ie,si,13,3606725.0,75790786290.3226,1990671.0,21507232648.7252,1822.7662061037227
299,ie,ro,13,3606725.0,75790786290.3226,22417872.0,36937074278.3004,2495.193576600278
300,cz,ee,12,10295653.0,67388492013.5445,1434670.0,4786018988.16491,1198.1989168543041
301,gr,lt,12,10803809.0,145861612400.906,3722023.0,8382519637.46224,1805.0533461948858
302,bg,si,12,8401382.0,12294987876.3121,1990671.0,21507232648.7252,897.5528576534646
303,no,si,12,4381511.0,163519897878.102,1990671.0,21507232648.7252,2565.068249372228
304,es,sk,12,39996476.0,642588992512.807,5358288.0,27925036755.3866,2049.0084220799854
305,mt,no,12,385271.0,3585755121.48642,4381511.0,163519897878.102,3745.494474254013
306,bg,pt,12,8401382.0,12294987876.3121,10087653.0,122630089680.27,2792.5143727180484
307,gb,mt,12,58078584.0,1421711933486.21,385271.0,3585755121.48642,2444.5342340893353
308,it,lt,11,56898972.0,1312426527795.21,3722023.0,8382519637.46224,1632.1542527675
309,at,bg,11,7958043.0,237250948791.266,8401382.0,12294987876.3121,1025.8905001087312
