,source,target,weight,population_1,gdp_1,population_2,gdp_2,distance
47,de,no,6725,82624368.0,3690849152517.69,5277396.0,401745275035.261,2026.7475422489874
48,fr,pt,6510,64144092.0,2595151045197.67,10307528.0,221357874718.932,536.6181849537082
49,fi,it,6471,5508146.0,255647979916.473,60004024.0,1961796197354.37,2579.966682824664
50,at,gb,6007,8797497.0,417261151844.981,66064808.0,2683488510504.04,1379.7666409854282
51,nl,se,5955,17207204.0,833869641687.068,10058191.0,541018749769.097,1341.503972389388
52,de,pl,5762,82624368.0,3690849152517.69,38532816.0,524641206562.004,634.2744654511525
53,es,pl,5731,46584168.0,1313245330197.66,38532816.0,524641206562.004,2185.7038247340233
54,at,nl,5706,8797497.0,417261151844.981,17207204.0,833869641687.068,804.785032679177
55,es,no,5683,46584168.0,1313245330197.66,5277396.0,401745275035.261,3399.5412205569487
56,fr,no,5664,64144092.0,2595151045197.67,5277396.0,401745275035.261,3157.008644085638
57,dk,es,5648,5737286.0,332121063806.391,46584168.0,1313245330197.66,2006.65322255761
58,it,pl,5542,60004024.0,1961796197354.37,38532816.0,524641206562.004,1175.0432561355217
59,fr,pl,5533,64144092.0,2595151045197.67,38532816.0,524641206562.004,1981.377644169354
60,ch,nl,5529,8451688.0,695200833086.499,17207204.0,833869641687.068,640.7531203760018
61,dk,fr,5276,5737286.0,332121063806.391,64144092.0,2595151045197.67,1768.5804081542167
62,gr,nl,5274,10692230.0,199844406013.533,17207204.0,833869641687.068,1979.8389490502284
63,dk,gb,5232,5737286.0,332121063806.391,66064808.0,2683488510504.04,847.8216336734824
64,be,gr,5179,11384491.0,502764720556.358,10692230.0,199844406013.533,1917.4654700249998
65,gb,pt,5154,66064808.0,2683488510504.04,10307528.0,221357874718.932,1635.3833045770514
66,it,no,5133,60004024.0,1961796197354.37,5277396.0,401745275035.261,2946.1811942382983
67,es,ie,5127,46584168.0,1313245330197.66,4771860.0,336377500160.549,1464.7001895507544
68,dk,it,4850,5737286.0,332121063806.391,60004024.0,1961796197354.37,1489.4857087600647
69,de,ie,4724,82624368.0,3690849152517.69,4771860.0,336377500160.549,1269.1892614643907
70,cz,de,4699,10531315.0,218628940951.675,82624368.0,3690849152517.69,388.8128793082555
71,gb,no,4661,66064808.0,2683488510504.04,5277396.0,401745275035.261,1940.4996219682073
72,fi,gb,4631,5508146.0,255647979916.473,66064808.0,2683488510504.04,2007.7425784892791
73,fi,nl,4558,5508146.0,255647979916.473,17207204.0,833869641687.068,1803.3265337969435
74,at,be,4545,8797497.0,417261151844.981,11384491.0,502764720556.358,770.1652991039201
75,be,se,4442,11384491.0,502764720556.358,10058191.0,541018749769.097,1535.0725257356048
76,ie,it,4368,4771860.0,336377500160.549,60004024.0,1961796197354.37,1888.592138258894
77,cz,fr,4317,10531315.0,218628940951.675,64144092.0,2595151045197.67,1619.4205202087417
78,nl,pt,4264,17207204.0,833869641687.068,10307528.0,221357874718.932,1750.9539813426293
79,fr,ie,4238,64144092.0,2595151045197.67,4771860.0,336377500160.549,1251.53956437681
80,be,ch,4143,11384491.0,502764720556.358,8451688.0,695200833086.499,501.92555004904534
81,dk,nl,4119,5737286.0,332121063806.391,17207204.0,833869641687.068,506.5689307796173
82,gb,ie,4055,66064808.0,2683488510504.04,4771860.0,336377500160.549,351.37931512159327
83,cz,es,3865,10531315.0,218628940951.675,46584168.0,1313245330197.66,1815.2351246103747
84,nl,no,3737,17207204.0,833869641687.068,5277396.0,401745275035.261,1949.4010891833414
85,cz,it,3734,10531315.0,218628940951.675,60004024.0,1961796197354.37,818.4703085584517
86,gb,pl,3712,66064808.0,2683488510504.04,38532816.0,524641206562.004,1493.6348731350338
87,be,pt,3643,11384491.0,502764720556.358,10307528.0,221357874718.932,1572.5485048873797
88,de,hu,3600,82624368.0,3690849152517.69,9788940.0,143112196040.326,792.1106376219155
89,at,se,3563,8797497.0,417261151844.981,10058191.0,541018749769.097,1699.1335691277736
90,be,fi,3350,11384491.0,502764720556.358,5508146.0,255647979916.473,1992.834751443674
91,it,ro,3292,60004024.0,1961796197354.37,19698852.0,210147181055.277,1076.8568302019182
92,nl,pl,3167,17207204.0,833869641687.068,38532816.0,524641206562.004,941.6686897823402
93,es,ro,3157,46584168.0,1313245330197.66,19698852.0,210147181055.277,2389.975901781604
94,gr,pt,3060,10692230.0,199844406013.533,10307528.0,221357874718.932,2640.4709204541164
95,fr,hu,3058,64144092.0,2595151045197.67,9788940.0,143112196040.326,1828.2566887188937
96,it,si,3049,60004024.0,1961796197354.37,2098396.0,48589100043.0958,436.03233455749205
97,es,si,2966,46584168.0,1313245330197.66,2098396.0,48589100043.0958,1633.118940205925
98,be,dk,2965,11384491.0,502764720556.358,5737286.0,332121063806.391,697.4074089617403
99,fi,se,2943,5508146.0,255647979916.473,10058191.0,541018749769.097,511.63149110280153
100,es,hu,2902,46584168.0,1313245330197.66,9788940.0,143112196040.326,1990.8278060044763
101,fr,ro,2855,64144092.0,2595151045197.67,19698852.0,210147181055.277,2245.3331328714926
102,hu,it,2799,9788940.0,143112196040.326,60004024.0,1961796197354.37,753.4106851402055
103,be,no,2774,11384491.0,502764720556.358,5277396.0,401745275035.261,2141.92825863695
104,de,ro,2765,82624368.0,3690849152517.69,19698852.0,210147181055.277,1228.739634262319
105,ch,se,2764,8451688.0,695200833086.499,10058191.0,541018749769.097,1860.987124765351
106,de,si,2762,82624368.0,3690849152517.69,2098396.0,48589100043.0958,653.6411891918916
107,at,gr,2692,8797497.0,417261151844.981,10692230.0,199844406013.533,1178.6464858296238
108,ie,nl,2645,4771860.0,336377500160.549,17207204.0,833869641687.068,917.1765274618546
109,be,pl,2642,11384491.0,502764720556.358,38532816.0,524641206562.004,1036.6512713434295
110,be,ie,2566,11384491.0,502764720556.358,4771860.0,336377500160.549,909.4383852617077
111,at,fi,2523,8797497.0,417261151844.981,5508146.0,255647979916.473,2018.6126135123654
112,at,ch,2503,8797497.0,417261151844.981,8451688.0,695200833086.499,460.45059025016826
113,cz,gb,2437,10531315.0,218628940951.675,66064808.0,2683488510504.04,1330.7825395129942
114,gr,se,2426,10692230.0,199844406013.533,10058191.0,541018749769.097,2673.4895293811896
115,ch,gr,2371,8451688.0,695200833086.499,10692230.0,199844406013.533,1464.9158448394967
116,cz,nl,2368,10531315.0,218628940951.675,17207204.0,833869641687.068,743.195926803534
117,fr,si,2358,64144092.0,2595151045197.67,2098396.0,48589100043.0958,1475.3768132631892
118,no,se,2202,5277396.0,401745275035.261,10058191.0,541018749769.097,709.3732261741782
119,dk,se,2164,5737286.0,332121063806.391,10058191.0,541018749769.097,841.8431608611351
120,fi,gr,2162,5508146.0,255647979916.473,10692230.0,199844406013.533,2839.382187596408
121,gb,hu,2012,66064808.0,2683488510504.04,9788940.0,143112196040.326,1732.4109962088514
122,be,cz,2006,11384491.0,502764720556.358,10531315.0,218628940951.675,773.0475704670232
123,at,pt,1956,8797497.0,417261151844.981,10307528.0,221357874718.932,1984.6057029921328
124,bg,es,1878,7182430.0,59343060705.828,46584168.0,1313245330197.66,2406.7973150334005
125,gr,pl,1862,10692230.0,199844406013.533,38532816.0,524641206562.004,1477.6123225213632
126,cy,gr,1841,1208527.0,22946583375.5508,10692230.0,199844406013.533,1027.2993945708693
127,es,hr,1841,46584168.0,1313245330197.66,4192468.0,55937483557.9256,1728.2368205437267
128,bg,it,1839,7182430.0,59343060705.828,60004024.0,1961796197354.37,1067.6626539855301
129,pt,se,1834,10307528.0,221357874718.932,10058191.0,541018749769.097,3058.789898593258
130,gr,no,1828,10692230.0,199844406013.533,5277396.0,401745275035.261,3377.138089347943
131,at,no,1807,8797497.0,417261151844.981,5277396.0,401745275035.261,2400.6528678040786
132,cy,es,1796,1208527.0,22946583375.5508,46584168.0,1313245330197.66,3267.647042577648
133,pl,se,1793,38532816.0,524641206562.004,10058191.0,541018749769.097,1198.3765227038828
134,gb,ro,1787,66064808.0,2683488510504.04,19698852.0,210147181055.277,2171.0087753494013
135,hr,it,1739,4192468.0,55937483557.9256,60004024.0,1961796197354.37,435.5719711090006
136,ch,fi,1739,8451688.0,695200833086.499,5508146.0,255647979916.473,2258.717709107958
137,hu,nl,1736,9788940.0,143112196040.326,17207204.0,833869641687.068,1144.9857997673141
138,dk,gr,1734,5737286.0,332121063806.391,10692230.0,199844406013.533,2114.5938520145705
139,fi,pt,1734,5508146.0,255647979916.473,10307528.0,221357874718.932,3543.738172908713
140,dk,no,1734,5737286.0,332121063806.391,5277396.0,401745275035.261,1485.725835019941
141,be,ro,1727,11384491.0,502764720556.358,19698852.0,210147181055.277,1597.1325119068965
142,fi,no,1724,5508146.0,255647979916.473,5277396.0,401745275035.261,699.4556011010353
143,gb,si,1705,66064808.0,2683488510504.04,2098396.0,48589100043.0958,1534.7517265650026
144,gr,ie,1685,10692230.0,199844406013.533,4771860.0,336377500160.549,2812.5080905283576
145,ee,es,1670,1317550.0,26924385103.0662,46584168.0,1313245330197.66,2903.898516150555
146,gr,ro,1664,10692230.0,199844406013.533,19698852.0,210147181055.277,776.0543677959607
147,pl,pt,1643,38532816.0,524641206562.004,10307528.0,221357874718.932,2515.2542679429575
148,at,dk,1638,8797497.0,417261151844.981,5737286.0,332121063806.391,983.2647818217572
149,nl,ro,1628,17207204.0,833869641687.068,19698852.0,210147181055.277,1583.2746226433953
150,at,pl,1596,8797497.0,417261151844.981,38532816.0,524641206562.004,628.862947477918
151,bg,de,1596,7182430.0,59343060705.828,82624368.0,3690849152517.69,1463.552186022501
152,ee,it,1593,1317550.0,26924385103.0662,60004024.0,1961796197354.37,2006.121052300665
153,be,hu,1584,11384491.0,502764720556.358,9788940.0,143112196040.326,1146.5174159396413
154,ch,dk,1582,8451688.0,695200833086.499,5737286.0,332121063806.391,1038.717753881392
155,fr,hr,1546,64144092.0,2595151045197.67,4192468.0,55937483557.9256,1587.7683276687255
156,cy,it,1536,1208527.0,22946583375.5508,60004024.0,1961796197354.37,2005.469003527473
157,at,cz,1522,8797497.0,417261151844.981,10531315.0,218628940951.675,257.5705731582407
158,bg,fr,1508,7182430.0,59343060705.828,64144092.0,2595151045197.67,2293.0781496128006
159,dk,pt,1502,5737286.0,332121063806.391,10307528.0,221357874718.932,2252.195071609549
160,be,si,1496,11384491.0,502764720556.358,2098396.0,48589100043.0958,916.2236784776874
161,nl,si,1493,17207204.0,833869641687.068,2098396.0,48589100043.0958,969.5935163505319
162,de,ee,1479,82624368.0,3690849152517.69,1317550.0,26924385103.0662,1295.6649926716086
163,no,pt,1447,5277396.0,401745275035.261,10307528.0,221357874718.932,3570.9162907956274
164,de,sk,1438,82624368.0,3690849152517.69,5439418.0,95649966260.981,713.399583580532
165,dk,fi,1410,5737286.0,332121063806.391,5508146.0,255647979916.473,1296.8086419683777
166,de,hr,1405,82624368.0,3690849152517.69,4192468.0,55937483557.9256,824.875675357486
167,ch,pt,1395,8451688.0,695200833086.499,10307528.0,221357874718.932,1531.692264794122
168,ch,no,1395,8451688.0,695200833086.499,5277396.0,401745275035.261,2524.3063357267333
169,fi,pl,1367,5508146.0,255647979916.473,38532816.0,524641206562.004,1432.360163745153
170,it,sk,1344,60004024.0,1961796197354.37,5439418.0,95649966260.981,876.5551737606539
171,ie,se,1338,4771860.0,336377500160.549,10058191.0,541018749769.097,1789.3266297829894
172,ie,pt,1337,4771860.0,336377500160.549,10307528.0,221357874718.932,1505.8248248300097
173,cz,se,1337,10531315.0,218628940951.675,10058191.0,541018749769.097,1453.5547132743764
174,fr,sk,1299,64144092.0,2595151045197.67,5439418.0,95649966260.981,1871.6852911254466
175,cz,gr,1287,10531315.0,218628940951.675,10692230.0,199844406013.533,1325.783345939188
176,at,ie,1275,8797497.0,417261151844.981,4771860.0,336377500160.549,1679.58532474459
177,gr,si,1262,10692230.0,199844406013.533,2098396.0,48589100043.0958,1010.2549189430244
178,de,lu,1245,82624368.0,3690849152517.69,596290.0,65712180342.9842,342.62431091712307
179,es,sk,1235,46584168.0,1313245330197.66,5439418.0,95649966260.981,2049.0084220799854
180,de,lt,1222,82624368.0,3690849152517.69,2904452.0,47758736931.7805,1016.5063769685202
181,cy,de,1219,1208527.0,22946583375.5508,82624368.0,3690849152517.69,2565.9765995721086
182,de,lv,1213,82624368.0,3690849152517.69,1954861.0,30483806017.8321,1140.8744547320612
183,cz,fi,1178,10531315.0,218628940951.675,5508146.0,255647979916.473,1761.641060002383
184,ch,pl,1147,8451688.0,695200833086.499,38532816.0,524641206562.004,1004.6841497107471
185,dk,pl,1147,5737286.0,332121063806.391,38532816.0,524641206562.004,754.4658712211889
186,ee,fr,1146,1317550.0,26924385103.0662,64144092.0,2595151045197.67,2678.934165031197
187,ie,no,1142,4771860.0,336377500160.549,5277396.0,401745275035.261,2153.141414353669
188,es,lu,1139,46584168.0,1313245330197.66,596290.0,65712180342.9842,1288.0668980859127
189,bg,gb,1131,7182430.0,59343060705.828,66064808.0,2683488510504.04,2398.1281301459626
190,fr,lt,1131,64144092.0,2595151045197.67,2904452.0,47758736931.7805,2401.4899917234225
191,it,lt,1109,60004024.0,1961796197354.37,2904452.0,47758736931.7805,1632.1542527675
192,cz,pl,1099,10531315.0,218628940951.675,38532816.0,524641206562.004,384.26146250626795
193,es,lt,1091,46584168.0,1313245330197.66,2904452.0,47758736931.7805,2615.604914613606
194,fi,ie,1064,5508146.0,255647979916.473,4771860.0,336377500160.549,2300.945655101341
195,ch,ie,1057,8451688.0,695200833086.499,4771860.0,336377500160.549,1352.925412679418
196,it,lu,1046,60004024.0,1961796197354.37,596290.0,65712180342.9842,912.8708683961955
197,at,si,1046,8797497.0,417261151844.981,2098396.0,48589100043.0958,178.04634085007402
198,cy,fr,1041,1208527.0,22946583375.5508,64144092.0,2595151045197.67,3209.440184411283
199,pt,si,1030,10307528.0,221357874718.932,2098396.0,48589100043.0958,2003.3797327228895
200,it,lv,1029,60004024.0,1961796197354.37,1954861.0,30483806017.8321,1804.4158387582938
201,dk,ie,1019,5737286.0,332121063806.391,4771860.0,336377500160.549,1195.2899968882984
202,at,hu,1018,8797497.0,417261151844.981,9788940.0,143112196040.326,401.1959070314668
203,es,lv,1016,46584168.0,1313245330197.66,1954861.0,30483806017.8321,2749.1635548708846
204,fr,lu,1010,64144092.0,2595151045197.67,596290.0,65712180342.9842,1059.8772188727976
205,bg,gr,1008,7182430.0,59343060705.828,10692230.0,199844406013.533,459.3832777877987
206,ch,cz,1004,8451688.0,695200833086.499,10531315.0,218628940951.675,629.5731400152853
207,be,ee,992,11384491.0,502764720556.358,1317550.0,26924385103.0662,1623.6952645101921
208,pt,ro,987,10307528.0,221357874718.932,19698852.0,210147181055.277,2767.332720675913
209,no,pl,986,5277396.0,401745275035.261,38532816.0,524641206562.004,1905.800711118256
210,cy,gb,980,1208527.0,22946583375.5508,66064808.0,2683488510504.04,3494.17915244856
211,cz,pt,977,10531315.0,218628940951.675,10307528.0,221357874718.932,2155.705916065235
212,ee,gb,976,1317550.0,26924385103.0662,66064808.0,2683488510504.04,1836.6599393771367
213,gr,hu,947,10692230.0,199844406013.533,9788940.0,143112196040.326,943.8215983008109
214,ee,nl,934,1317550.0,26924385103.0662,17207204.0,833869641687.068,1457.7753959574097
215,hu,se,924,9788940.0,143112196040.326,10058191.0,541018749769.097,1746.457308636757
216,ie,pl,904,4771860.0,336377500160.549,38532816.0,524641206562.004,1840.7528946102418
217,be,bg,904,11384491.0,502764720556.358,7182430.0,59343060705.828,1795.8234769816563
218,at,ro,901,8797497.0,417261151844.981,19698852.0,210147181055.277,852.4469686765824
219,fr,lv,899,64144092.0,2595151045197.67,1954861.0,30483806017.8321,2529.7012730165743
220,gb,hr,864,66064808.0,2683488510504.04,4192468.0,55937483557.9256,1711.6177719690006
221,ro,se,845,19698852.0,210147181055.277,10058191.0,541018749769.097,1959.869375624711
222,fi,hu,815,5508146.0,255647979916.473,9788940.0,143112196040.326,1971.092508232354
223,cz,no,814,10531315.0,218628940951.675,5277396.0,401745275035.261,2159.086231487042
224,hu,pl,813,9788940.0,143112196040.326,38532816.0,524641206562.004,550.3743933950998
225,pl,ro,807,38532816.0,524641206562.004,19698852.0,210147181055.277,811.4124191384166
226,be,hr,805,11384491.0,502764720556.358,4192468.0,55937483557.9256,1092.3235370028603
227,hr,nl,784,4192468.0,55937483557.9256,17207204.0,833869641687.068,1146.0819782011804
228,ch,hu,782,8451688.0,695200833086.499,9788940.0,143112196040.326,855.3470873430795
229,bg,nl,771,7182430.0,59343060705.828,17207204.0,833869641687.068,1813.3626221490015
230,hu,pt,768,9788940.0,143112196040.326,10307528.0,221357874718.932,2358.8884830549823
231,se,si,746,10058191.0,541018749769.097,2098396.0,48589100043.0958,1860.3021163576445
232,gr,hr,745,10692230.0,199844406013.533,4192468.0,55937483557.9256,833.895895523304
233,gb,lu,739,66064808.0,2683488510504.04,596290.0,65712180342.9842,762.308075345759
234,gr,lu,724,10692230.0,199844406013.533,596290.0,65712180342.9842,1779.7905260375348
235,nl,sk,721,17207204.0,833869641687.068,5439418.0,95649966260.981,1067.0928412536678
236,fi,si,700,5508146.0,255647979916.473,2098396.0,48589100043.0958,2159.927150639721
237,lv,nl,699,1954861.0,30483806017.8321,17207204.0,833869641687.068,1341.3851318280692
238,be,lu,699,11384491.0,502764720556.358,596290.0,65712180342.9842,139.6193023601204
239,gb,lt,695,66064808.0,2683488510504.04,2904452.0,47758736931.7805,1723.7991670497947
240,be,cy,692,11384491.0,502764720556.358,1208527.0,22946583375.5508,2882.451086682032
241,be,lt,689,11384491.0,502764720556.358,2904452.0,47758736931.7805,1389.675531499168
242,be,sk,688,11384491.0,502764720556.358,5439418.0,95649966260.981,1096.1560907397152
243,cz,dk,681,10531315.0,218628940951.675,5737286.0,332121063806.391,789.7067644903262
244,be,lv,680,11384491.0,502764720556.358,1954861.0,30483806017.8321,1494.159211174665
245,cy,nl,674,1208527.0,22946583375.5508,17207204.0,833869641687.068,2913.0513317199197
246,gb,sk,670,66064808.0,2683488510504.04,5439418.0,95649966260.981,1653.7322431527775
247,pl,si,660,38532816.0,524641206562.004,2098396.0,48589100043.0958,741.600369488613
248,lt,nl,646,2904452.0,47758736931.7805,17207204.0,833869641687.068,1251.1798349155617
249,cz,hu,642,10531315.0,218628940951.675,9788940.0,143112196040.326,412.7387829508766
250,ch,si,636,8451688.0,695200833086.499,2098396.0,48589100043.0958,528.943044943679
251,fi,ro,635,5508146.0,255647979916.473,19698852.0,210147181055.277,2077.3199194773815
252,lu,nl,633,596290.0,65712180342.9842,17207204.0,833869641687.068,283.5773545002537
253,ee,gr,626,1317550.0,26924385103.0662,10692230.0,199844406013.533,2188.3838025479154
254,cz,ie,624,10531315.0,218628940951.675,4771860.0,336377500160.549,1657.4655708152075
255,at,sk,608,8797497.0,417261151844.981,5439418.0,95649966260.981,422.40557428558964
256,at,hr,604,8797497.0,417261151844.981,4192468.0,55937483557.9256,346.6010533874256
257,dk,si,593,5737286.0,332121063806.391,2098396.0,48589100043.0958,1160.3409721411501
258,dk,hu,589,5737286.0,332121063806.391,9788940.0,143112196040.326,1182.360167619676
259,ee,fi,581,1317550.0,26924385103.0662,5508146.0,255647979916.473,653.3919984437767
260,ie,ro,572,4771860.0,336377500160.549,19698852.0,210147181055.277,2495.193576600278
261,no,ro,572,5277396.0,401745275035.261,19698852.0,210147181055.277,2648.9308714682097
262,gb,lv,557,66064808.0,2683488510504.04,1954861.0,30483806017.8321,1772.3376519073804
263,dk,ro,556,5737286.0,332121063806.391,19698852.0,210147181055.277,1545.7792609799742
264,hu,no,545,9788940.0,143112196040.326,5277396.0,401745275035.261,2454.9669237325234
265,de,is,538,82624368.0,3690849152517.69,343641.0,24728285177.4603,2274.44135787722
266,hr,pt,534,4192468.0,55937483557.9256,10307528.0,221357874718.932,2106.391734363548
267,fr,is,518,64144092.0,2595151045197.67,343641.0,24728285177.4603,2707.773036043422
268,cz,si,518,10531315.0,218628940951.675,2098396.0,48589100043.0958,406.89845980138324
269,at,bg,507,8797497.0,417261151844.981,7182430.0,59343060705.828,1025.8905001087312
270,hr,pl,505,4192468.0,55937483557.9256,38532816.0,524641206562.004,818.3800577238574
271,ee,pt,505,1317550.0,26924385103.0662,10307528.0,221357874718.932,3193.254048568392
272,is,it,505,343641.0,24728285177.4603,60004024.0,1961796197354.37,3143.728886405653
273,ch,ro,504,8451688.0,695200833086.499,19698852.0,210147181055.277,1297.3390893754524
274,gb,is,504,66064808.0,2683488510504.04,343641.0,24728285177.4603,1526.097300117121
275,bg,pt,503,7182430.0,59343060705.828,10307528.0,221357874718.932,2792.5143727180484
276,ro,si,496,19698852.0,210147181055.277,2098396.0,48589100043.0958,775.2108737490988
277,cz,sk,495,10531315.0,218628940951.675,5439418.0,95649966260.981,325.370746396042
278,cy,pt,493,1208527.0,22946583375.5508,10307528.0,221357874718.932,3650.4462165565487
279,hu,ie,490,9788940.0,143112196040.326,4771860.0,336377500160.549,2049.5799688333614
280,ee,se,490,1317550.0,26924385103.0662,10058191.0,541018749769.097,683.8680771619948
281,hu,ro,487,9788940.0,143112196040.326,19698852.0,210147181055.277,453.6719458161931
282,cz,ro,486,10531315.0,218628940951.675,19698852.0,210147181055.277,840.2368215947272
283,bg,se,481,7182430.0,59343060705.828,10058191.0,541018749769.097,2301.495284473375
284,ie,si,474,4771860.0,336377500160.549,2098396.0,48589100043.0958,1822.7662061037227
285,at,ee,474,8797497.0,417261151844.981,1317550.0,26924385103.0662,1453.1436881358125
286,hu,si,473,9788940.0,143112196040.326,2098396.0,48589100043.0958,358.64726496210045
287,gr,lt,472,10692230.0,199844406013.533,2904452.0,47758736931.7805,1805.0533461948858
288,bg,fi,471,7182430.0,59343060705.828,5508146.0,255647979916.473,2421.617407550959
289,bg,pl,467,7182430.0,59343060705.828,38532816.0,524641206562.004,1133.9634093230818
290,no,si,461,5277396.0,401745275035.261,2098396.0,48589100043.0958,2565.068249372228
291,hr,se,460,4192468.0,55937483557.9256,10058191.0,541018749769.097,1980.6250930517222
292,bg,ro,459,7182430.0,59343060705.828,19698852.0,210147181055.277,345.49339301894014
293,dk,ee,456,5737286.0,332121063806.391,1317550.0,26924385103.0662,999.313203416749
294,at,lt,453,8797497.0,417261151844.981,2904452.0,47758736931.7805,1090.0183719682154
295,gr,lv,452,10692230.0,199844406013.533,1954861.0,30483806017.8321,1978.6033181066136
296,at,lv,446,8797497.0,417261151844.981,1954861.0,30483806017.8321,1256.6301981189135
297,pl,sk,446,38532816.0,524641206562.004,5439418.0,95649966260.981,380.8601727008192
298,se,sk,440,10058191.0,541018749769.097,5439418.0,95649966260.981,1578.3450442825585
299,dk,hr,426,5737286.0,332121063806.391,4192468.0,55937483557.9256,1315.7613357085863
300,gr,sk,424,10692230.0,199844406013.533,5439418.0,95649966260.981,1103.6426469402065
301,fi,lv,404,5508146.0,255647979916.473,1954861.0,30483806017.8321,860.8649291057505
302,lv,pl,403,1954861.0,30483806017.8321,38532816.0,524641206562.004,629.7110884259445
303,at,cy,402,8797497.0,417261151844.981,1208527.0,22946583375.5508,2114.850595285571
304,it,mt,402,60004024.0,1961796197354.37,479507.0,13489296992.0001,827.2811113562019
305,hr,si,397,4192468.0,55937483557.9256,2098396.0,48589100043.0958,177.04640864255953
306,ee,pl,396,1317550.0,26924385103.0662,38532816.0,524641206562.004,831.7526220516821
307,lv,pt,389,1954861.0,30483806017.8321,10307528.0,221357874718.932,3051.83530668213
